date;employee_title;employee_status;review_title;pros;cons
2020-12-09;Regulatory Affairs;Former Employee;Great company to work for;"Excellent pay and benefits Very nice and smart people to work with
";"Global company where it is most preferred for you to be mobile
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-23;Retired;Former Employee;A good place to work;"Diverse and inclusive workforce, competitive salaries and excellent benefits, domestic and international work opportunities, high end technology applications, primary focus on personal and process safety, along with process efficiency.
";"The petroleum industry is cyclical with global oil and natural gas prices resulting in periodic restructurings and downsizing to remain profitable and competitive.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-23;Business Manager;Current Employee, more than 10 years;Excellent company.;"Great mission, vision, and executive management.
";"Limited locations due to oil & gas industry.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-06;Licensing Administrator;Former Employee;okay;"Good people, good environment, you learn a lot with many people
";"Bad benefits, lots of work and sometimes you can get tired
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-20;Cashier;Former Employee, more than 3 years;Its a great comany;"Friendly, nice hours and bennifits and good management
";"I have no bad comments
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-04;IT Team Lead;Former Employee;Strong company has to adjust for changing economy;"Culture of caring for employees backed up by policies and some very good benefits (pension + 401K match for example) Collaborative people
";"Reorg and adjusting to Scrum Agile will be a challenge Playing catch up in some areas of technology
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-02;Dsr;Former Employee;Review;"Work/life balance Transparency across all levels
";"Leadership speaks on diversity but still technical discipline like Ops and Drilling functions make it hard for diversity (ethnicity) to thrive
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-01;Drilling Engineer;Current Employee, more than 5 years;It is not Exxon;"Good food in cafetería with good prices
";"Singing cunbaya is more important that to do the job
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-01;Funeral Service Assistant;Former Employee;The people are nice;"Management is nice and there are always hours
";"Upper management in corporate do not care for station employees
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-01;Engineer;Former Employee, more than 10 years;Great, until it isn’t...;"24 years of diverse assignments.
";"Price drops, and so are you.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-17;Design Lead Engineer;Current Employee, more than 10 years;A great Company to work for;"- Good work life balance - Great benefits - Great learning opportunities
";"- Being a big Company, There are lot of processes and procedures which may not be required typically. But management is actively working to address this issue.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-16;Project Engineer;Former Employee, more than 10 years;Great Employer;"Pay, integrity, quality co-workers, adventure and diversity
";"Sometimes slow to make decisions in early phases of projects
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-12;Manager;Current Employee;Great;"Flexible, fast-paced, good working environment
";"Stressful, too many legal responsibilities,
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-13;Planning Analyst;Current Employee, more than 10 years;Chevron oil and gas;"Good benefits, overall strong values
";"Industry downturns, career development depends on the higher ups
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-13;Quality Inspector;Former Employee, more than 10 years;Great Company To work For;"Great Benefits , Good Career Paths , Sky is the limit
";"Midstream Division works a lot of overtime hours
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-24;Production Engineer;Current Employee;Decent place;"Great pay and benefits. Work environment is relaxed and welcoming
";"Corporate beurocracy can be annoying, change resistant, favoritism
1 person found this review helpful
Helpful
Share
Repor"
2020-11-26;Anonymous;Current Employee, more than 8 years;Future is bleak;"Good assignments in past years
";"Future in energy is not in oil
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-26;Occupational Hygiene & Fitness for Duty Advisor;Current Employee, more than 10 years;Good company to work for but lately it seems like they are restructuring every 2 years;"Great company to work for, awesome salary and benefits.
";"I've worked here for almost 12 years and on the last six years I have gone thru four company transformation events which means that you need to reapply and compete for your own job (if it is still there) and a lot of people get fire.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-11;Category Manager;Current Employee;Chevron;"Great company and culture. Very collaborative.
";"Layoffs when oil prices go down. A lot of politics.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-25;Sales Acct Manager;Current Employee;Good;"stable, benefits, local, management, pay
";"energy field, no growth, static
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-10;Deputy General Manager;Current Employee;Big company, but lots of opportunity;"Many geography regions, empathetic leadership
";"Big company mentality, sometimes rigid
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-18;Petroleum Engineer;Current Employee;good co to works for petrotechs;"flexible culture, smart people, expat assigments
";"o&g is going through changes
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-18;Store Manager;Former Employee, more than 1 year;over worked under paid;"customers reps paper work sometimes owner
";"low pay over worked and no one helped doing daily chores
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-15;Finance Manager;Current Employee, more than 10 years;Not the Company it Once Was;"In general the benefits are pretty good. The company focuses on safety. A fairly good work life balance, but constant downsizings have eroded some of this. The company has many employee networks to improve employee experience. The company is trying to take care of the thousands of employees being laid off.
";"I hate to say it, but avoid this company like the plague. I used to love working for Chevron, but now I’m just trying to hang on until retirement. Constant downsizing has destroyed the previous collaborative culture. It is now a dog eat dog company. Politics rule all decisions. Personnel decisions are based on favoritism and cliques. If you do not have a powerful sponsor, prepare for a lousy job or a target on your back for the next downsizing. The focus is on cost cutting and improving the bottom line. This is a declining industry and management has not made any meaningful changes to embrace a lower-carbon future. If you are in any service function your job will be automated or outsourced to Philippines or Argentina. If you are a petrotech, it’s still not too bad, but if you have a long career left, get out of O&G. Retrain yourself. We are coming through a massive downsizing and will probably have another in less than two years.
Verify your email to continue reading or Resend email
2 people found this review helpful
Helpful
Share
Repor"
2020-11-16;Project Manager;Current Employee;Very corporate;"Good bennys. Lots of differing opportunities. Global reach.
";"Bureaucratic. Management is very inbred with 30+ years working nowhere else. Not an innovative company - but it is so profitable it doesn't have to be.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-30;Maintenance Planner;Current Employee, more than 8 years;Working for Chevron;"Great company Safety always comes first Work/life balance
";"Takes time to get things approved
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-13;Portfolio Manager;Current Employee, more than 5 years;Overall good company to work for;"Great benefits, global scale, 9/80 work schedule.
";"Have to deal with politics.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-30;Production Engineer;Current Employee;Good;"Good work life balance, good managers
";"Pay more to lower level employees
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-12;Cashieer;Former Employee, less than 1 year;Cashier;"Fast paced, decent pay meet nice people
";"Meet not nice people at times
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-29;Material Supervisor;Current Employee;Review;"Good, safe, well known, high payment.
";"Very well organization for safety.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-11;Dispatcher;Former Employee;Too big to be noticed;"Salary. Benefits. Insurance. Location. Credit Union.
";"Too big to get noticed. Supervisor had too many people and favorites are given smaller slower terminals to dispatch
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-28;FE/I&E/Automation;Current Employee;Great;"Good pay Good benefits Innovation Work life balance
";"I have nothing bad to say
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-11;Infrastructure Delivery Analyst;Current Employee;Good benefit, opportunity for growth;"Lots of opportunity for growth;
";"A lot of changes; IT usually the lat to know
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-11;Tax Lead;Current Employee, more than 10 years;tax salary;"work 40 hour week in 30 hours
";"old school management. does not adapt quickly to EE needs and societal norms
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-27;Gas Station Attendant;Current Employee;Good gas;"Good pay Get to experience a variety of people and scenarios
";"Can be dangerous to work night shifts Some racist customers will always make you feel like a second class citizen, no matter how good you are to them
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-27;Intern;Former Employee, less than 1 year;Great team environment;"Team Environment. Help you succeed. A true family
";"Online Internship but not many cons
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-01;IT Professional;Current Employee, more than 5 years;Transformation = Eliminate High Performers;"8% 401K match with option for after-tax 401K contributions Competitive Salary
";"Zero value for aptitude. If you get into the wrong position your career suffers. High performers not valued in during layoffs. Your high performance and frequent promotions may have just ushered you out the door faster.
Verify your email to continue reading or Resend email
1 person found this review helpful
Helpful
Share
Repor"
2020-10-26;Engine Cadet;Former Employee, less than 1 year;Good company;"Good salary Good knowledge and experience
";"For the time of my employment did not notice any cons
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-25;Human Resources;Current Employee;Amazing company;"Cares for employees, fair pay and fair practices
";"Nothing as a con. Overall great
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-22;General Manager;Current Employee;Cool place;"Really nice and smart people
";"Decision making can be slow. But it is improving.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-06;Senior Asset Manager;Former Employee;The lion who ate too much;"Big Budgets, strict processes, diverse locations,
";"Limited HR group, limited operation managers, culture identification,
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-05;Operations Supervisor;Current Employee;Chevron;"Salary, benefit package, flexible work schedule for some.
";"Commodity driven employment, so frequent layoffs and reorganization.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-21;Public Affairs;Current Employee;Great Company;"forward leaning and empathetic leadership
";"none visible at this time
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-20;Senior Financial Analyst;Current Employee, more than 10 years;Great Company;"Great Leadership & Great Diversity
";"The oil & gas industry is unfairly targeted by environmentalists.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-20;Group Finance Manager;Former Employee;A complete finance career is possible within this single blue chip company.;"Ever present commitment to workplace safety, ethical dealings and business integrity. Unlimited variety of finance functional roles. Rich variety of business lines to support and learn about, from world scale engineering projects to customer-driven retail activities. Steady exposure to latest management practices and digital skills.
";"Committee-based personnel development process concentrates power over job opportunities in just a few hands and leads to favoritism, cliques and an ""in"" crowd within the Finance department.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-03;HSE Specialist;Current Employee;Once world class but now struggling;"Great pay and benefits Safety focused
";"Top heavy Does not promote based on qualifications Majority of careers are pigeon-holed from beginning.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-03;Mechanical Design Engineer;Current Employee;Work Life Balance but No Challenge;"40 hour work week respected 9/80's are great
";"No challenge Management plays musical chairs with eachother instead of listening and training employees
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-18;Administrative Assistant;Current Employee, more than 8 years;Good company to work for.;"Nice people to work with and great benefits.
";"Layoffs have been consistent every two years.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-02;Senior Cyber Security Engineer;Current Employee, more than 8 years;Nice Company to work for;"Work life balance, not much pressure
";"Some times things get very slow
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-01;Counsel;Former Employee, more than 3 years;Mostly good;"Good benefits, easy to plan for retirement
";"Culture is not great, not a lot of transparency
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-22;Employee;Former Employee;Culture;"Work life balance benefits compensation
";"Stated culture and values vs. real culture and values. Two sets of rules one for management another for everyone else
Verify your email to continue reading or Resend email
1 person found this review helpful
Helpful
Share
Repor"
2020-10-17;IT Team Lead;Current Employee;Great place to work;"Culture, Work/Life Balance, World Class
";"None comes to mind right now
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-28;Team Lead;Current Employee;Highly Competitive;"Good pay structure and benefits
";"Difficult to set yourself apart from the crowd.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-12;Operator;Current Employee, less than 1 year;Good job for starters wanting to learn;"They take time to teach you correctly
";"I don’t have any I can think of
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-27;Business Systems Analyst;Former Employee, more than 5 years;Business side is great - I.T. is awful;"Business side is filled with pretty cool people, large company so lots of movement.
";"I.T. is the worst I've seen at any company. I think it has to do with the fact Chevron pumps money out of the ground and throws money at everything. I've worked at a lot of companies and I.T. side is pretty bad filled with great talkers but mostly just talkers... only at Chevron can you ruin an entire business unit I.T. system smooth talk it and get promoted to upper management. Blows my mind, but, play the game right, let water slide over your back and move on in life - it is what it is.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-22;General Manager;Current Employee;Cool place;"Really nice and smart people
";"Decision making can be slow. But it is improving.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-05;Operations Supervisor;Current Employee;Chevron;"Salary, benefit package, flexible work schedule for some.
";"Commodity driven employment, so frequent layoffs and reorganization.
"
2020-10-21;Public Affairs;Current Employee;Great Company;"forward leaning and empathetic leadership
";"none visible at this time
"
2020-10-20;Senior Financial Analyst;Current Employee, more than 10 years;Great Company;"Great Leadership & Great Diversity
";"The oil & gas industry is unfairly targeted by environmentalists.
"
2020-10-20;Group Finance Manager;Former Employee;A complete finance career is possible within this single blue chip company.;"Ever present commitment to workplace safety, ethical dealings and business integrity. Unlimited variety of finance functional roles. Rich variety of business lines to support and learn about, from world scale engineering projects to customer-driven retail activities. Steady exposure to latest management practices and digital skills.
";"Committee-based personnel development process concentrates power over job opportunities in just a few hands and leads to favoritism, cliques and an ""in"" crowd within the Finance department.
"
2020-11-03;HSE Specialist;Current Employee;Once world class but now struggling;"Great pay and benefits Safety focused
";"Top heavy Does not promote based on qualifications Majority of careers are pigeon-holed from beginning.
"
2020-11-03;Mechanical Design Engineer;Current Employee;Work Life Balance but No Challenge;"40 hour work week respected 9/80's are great
";"No challenge Management plays musical chairs with eachother instead of listening and training employees
"
2020-11-02;Senior Cyber Security Engineer;Current Employee, more than 8 years;Nice Company to work for;"Work life balance, not much pressure
";"Some times things get very slow
"
2020-10-18;Administrative Assistant;Current Employee, more than 8 years;Good company to work for.;"Nice people to work with and great benefits.
";"Layoffs have been consistent every two years.
"
2020-11-01;Counsel;Former Employee, more than 3 years;Mostly good;"Good benefits, easy to plan for retirement
";"Culture is not great, not a lot of transparency
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-22;Employee;Former Employee;Culture;"Work life balance benefits compensation
";"Stated culture and values vs. real culture and values. Two sets of rules one for management another for everyone else
"
2020-10-17;IT Team Lead;Current Employee;Great place to work;"Culture, Work/Life Balance, World Class
";"None comes to mind right now
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-28;Team Lead;Current Employee;Highly Competitive;"Good pay structure and benefits
";"Difficult to set yourself apart from the crowd.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-27;Business Systems Analyst;Former Employee, more than 5 years;Business side is great - I.T. is awful;"Business side is filled with pretty cool people, large company so lots of movement.
";"I.T. is the worst I've seen at any company. I think it has to do with the fact Chevron pumps money out of the ground and throws money at everything. I've worked at a lot of companies and I.T. side is pretty bad filled with great talkers but mostly just talkers... only at Chevron can you ruin an entire business unit I.T. system smooth talk it and get promoted to upper management. Blows my mind, but, play the game right, let water slide over your back and move on in life - it is what it is.
"
2020-10-12;Petroleum Engineer;Current Employee, more than 5 years;Good;"Outstanding work life balance and good management
";"Great place to work even with the downturn.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-12;Operator;Current Employee, less than 1 year;Good job for starters wanting to learn;"They take time to teach you correctly
";"I don’t have any I can think of
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-26;Cashier;Former Employee;Chill;"Flexible hours relaxed atmosphere goes from fast pace to slow pace
";"Kind of like high school they have favorites and don’t really want to give anyone full time
"
2020-10-24;Manager;Former Employee, more than 3 years;Decent job. pay could be a little better;"Great supervisor, decent pay for laid back job
";"Customers can be rude at times
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-23;Part Time Cashier;Former Employee;Fine first job;"Decent first job, not too demanding, boss was helpful
";"Shifts were inconsistent, training was incomplete
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-22;Junior Web Developer;Current Employee;Clerk;"Independently owned. Great co-workers. In a safe city. Learned people skills. Learned how to handle money. De-escalation skills. Learned how to lead a team as a shift lead.
";"Safety is always a concern when working at a gas station.
"
2020-10-21;Senior HES Manager;Current Employee, more than 10 years;Good to work;"Lots of flexibility and they care about their employees
";"Constant uncertainty in the oil and gas industry
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-20;Manager;Current Employee, more than 10 years;Good;"flexible work schedule good benefits
";"bureaucratic nightmare poor decision making
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-05;Manager;Former Employee;Managet;"Worked for family. Customers were nice knew many for years
";"Worked for family. To ooo o many hour
"
2020-10-16;Senior Construction Engineer;Current Employee, more than 10 years;enter text here;;"ruction Engineer in Houston, TX
Recommend
CEO Approval
Business Outlook
Pros
Pay, interesting projects, talented co workers
Cons
Layoffs, lack of future for energy transition
"
2020-10-15;Finance Manager;Current Employee, more than 8 years;Solid Company to work for;"Solid package and geographical exposure
";"Strategy on timing for growth opportunities and career path
"
2020-10-15;Project Manager;Former Employee, more than 10 years;Chevron;"Benefits, bonus, vacation, Health plan,
";"Management, Education, favoritism, communication, micro management
"
2020-10-14;Software Engineer;Current Employee, more than 10 years;One of the better Oil and Gas companies;"Work life balance is a priority
";"Cycled layoffs every 3-4 years
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-14;Company Representative;Current Employee, more than 8 years;Great Company/Poor management;"Pay and benefits are good.
";"Nepotism all around don’t expect to get promoted if you don’t have a friend in upper management, they don’t value hardworking ethics.
"
2020-09-29;Cashier;Current Employee;Chevron;"I am treated well there
";"Customer service is no fun.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-13;Lead Piping Designer;Former Employee, more than 3 years;High Quality People and Corporation;"Benefits are unmatched, 8% 401k match, relocation, and housing assistance. Very sincere and capable people advance.
";"Multi-layered processes to get things done slow down project schedules and increase costs in the name of safety. The standards that founded the company change regularly.
"
2020-09-28;Technical Specialist;Current Employee;Technical Specialist;"Great company structure and growth opportunities
";"oil market volatility in California
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-12;Software Engineer;Current Employee, more than 1 year;Great Benefits, Low Salary;"Great Benefits: - Healthcare - Retirement - PTO Opportunities to change role at company
";"Low salary: No distinguishing between California and Texas (means Texas wages are slightly higher than average and California are well below Bay Area averages)
"
2020-09-27;Geophysicist;Current Employee;Ok;"Ok life work banalce not bad
";"Oil industry is shrinking for sure
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-26;Sales Associate/Cashier;Current Employee;Easy Job;"Flexible Schedule, Same task every day
";"Working 7 day weeks can be tiring
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-09;Manager;Former Employee;Great;"Great owner, free lunch, paid over time
";"I have no cons about working here
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-08;Part Time Cashier;Current Employee;Part time cashier;"Made decent money, flexible hours
";"Busy on holiday weekends, long hours
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-08;HES Specialist;Current Employee;Good benefits and people;"I've worked for and with some amazing people in some of my jobs at Chevron. The benefits are great. There are a lot of opportunities with a global company as long as you are flexible with your working location.
";"Supervision can be very inconsistent with how they adhere to policies when it comes to exception time and the reasons for it. The new performance tool makes it easier to be low ranked if you don't kiss up as well as your colleague.
"
2020-10-08;Cyber Security Analyst;Current Employee;Good company;"Treats people well and cares for their well being
";"Can sometimes get caught up in ""big organizational change"" and slow things down.
"
2020-10-08;Cashier;Former Employee;I personally would not recommend this company.;"Good People to be surrounded with and love the customers.
";"I was hired as a cashier, but they had me doing all the other jobs, such as cleaning toilets and stocking about 97% of the time.
"
2020-10-07;Software Engineer;Current Employee, more than 3 years;Excellent Compensation and Benefits, Great WLB, Horrible IT talent...;"Great compensation and benefits Internal job postings so you can switch roles easily Very laid-back and friendly atmosphere Tuition reimbursement Plenty of opportunities for technical training Huge on Diversity & Inclusion
";"No senior IT talent, lots of 'old-school' IT non-technical folks Some people take advantage of the laid-back and just aren't motivated Difficult to move into management role
"
2020-10-07;Cashier;Current Employee;great;"great place to work at
";"bad customers at times can be annoying
"
2020-09-22;Product Technical Specialist;Current Employee, more than 8 years;Product Technical Specialist;"Great company benefits and work life balance
";"Very competitive within company, most jobs requires advance degree
"
2020-10-06;General Manager;Current Employee, more than 10 years;Great culture, good values, tough to break out of processes;"great values, good work life/balance
";"tough to act, slow to pivot
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-06;Project Engineer;Current Employee;Good Career Opportunities;"-Good long term develop -Challenging work environment -Ability to move up in company -Rewards long term commitment
";"—Industry outlook is diminishing for foreseeable future
"
2020-09-21;Chevron;Former Employee, less than 1 year;Working at Chevron;"Good job, helps learn about cars
";"I have no complaints yeehaw
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-20;Drill Site/Well Site Manager;Current Employee, more than 3 years;D/WSM;"Chevron has great employee benefits.
";"Forced ranking based on performance.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-30;Process Engineer;Current Employee, more than 1 year;good company;"good pay and benefits, a lot of different positions for you to explore
";"it takes a long time to climb up the career ladder here. experienced hire is at disadvantage compared to chevron born and groomed
"
2020-10-03;Courtesy Clerk/Bagger;Former Employee;job;"good amount of hours provided
";"not a very flexible schedule
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-18;IT Analyst;Current Employee;Good company;"Better overall when compared to the other energy companies
";"Still in the oil business so you can expect cycles of good and bad
"
2020-10-02;IT Professional;Current Employee;IT Professional;"flexible work schedule, CEO, career movement, D&I
";"currently restructuring whole organization and cutting IT jobs
"
2020-10-01;Refinery Manager;Current Employee, more than 8 years;company;"benefits, pay, vacation, values, scheudle
";"changing culture, management shift, layers
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-16;Project Controls;Current Employee, more than 10 years;Great company;"Work independently, 9/80 work schedule, work remotely
";"Contractor, want direct position, benefits,
"
2020-09-30;Project Controls Manager;Former Employee, more than 10 years;Perspectives after a 22 year career;"Salary Benefits Diversity of workforce and support for diversity Variety of Work Challenging
";"Can become just a number. So process focused that obvious answers can be challenging to get to. If you're not a good fit for a position, can be difficult to get into a better fit except by waiting while your career is on hold. Promotes open feedback but challenging employees are not getting that necessary feedback. Needs to do a better job of rating employees against their peers, Project Controls functions should not be lumped in with Engineers.
"
2020-09-30;Information Technology Manager;Current Employee;company review;"work-life balance, short commute in East Bay
";"limited career opportunities, old culture
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-30;Field Specialist;Former Employee, less than 1 year;Oil and gas operations;"Great pay and opportunities to move up
";"Personnel can stand in the way of progression, no communication
"
2020-09-27;Process Engineer;Current Employee, more than 5 years;A Slowly Sinking Ship;"There are a lot of resources to learn and expand your toolset. Great work-life balance and 9/80 schedule. Compensation for extra hours worked, even as a salaried employee Lots of great benefits like 401K match, paternity/maternity leave, bonuses, Refining is by far one of the most complex manufacturing processes, and it's fun to learn from a purely engineering perspective
";"They pay you the same no matter where you work in the US. Terrible for California, great for middle of nowhere Mississippi. Middle management is generally out of touch with how the world has changed and do a bad job of aligning incentives and good work. Career progression is slow, stable, and steady, like it's the 1950s or something. Doesnt feel like good performance is rewarded. Everyone is just collecting a paycheck. There is no passion for what you do (I mean, it is oil and gas). It feels like the older managers and generation are just trying to get to retirement. There's not much for people less than 10 years experience. Attrition is horrible. Local culture is a good old boys club.
"
2020-09-29;Facilities Engineer;Current Employee, more than 8 years;Times have changed....;"work life balance and benefits
";"career mobility is limited; too slow to adapt to change
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-14;Internship;Former Employee;Fantastic;"Competitive pay, patient, willing to help at any time.
";"The company is a little soft when it comes to management.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-28;Associate Process Engineer;Current Employee, more than 1 year;First year with the company;"Great benefits (U-time policy where you get time back as vacation if you work during your days off, etc; Pension/401K/Insurance)
";"Organizational inefficiency - recent layoffs show company leadership doesn't really want to change despite espousing the need to adapt to the changing market landscape (i.e. talked about restructuring for increased efficiency for months, then kept/promoted the majority of the top 30% and made significant cuts to the majority of the workforce)
"
2020-09-27;Operations Representative;Current Employee, more than 8 years;Professional Work Environment;"Good salary, benefits, vacation. Amazing FML. They show concern for your work/home life balance.
";"Frequent Layoffs. Not enough opportunity to move to other areas outside Texas.
"
2020-09-27;General Manager;Current Employee, more than 10 years;Tough Time for Oli Business;"Terrific Safety & Organization Culture, Team oriented, great people, good benefits,
";"In a commodity business subject to wild price swings , big and bureaucratic at times, always cutting back
"
2020-09-26;Project Engineer;Current Employee;headline;"The culture is very good
";"The pay is very bad
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-11;Lead EHS Specialist;Current Employee;Awesome place to wok;"Great place to work at and great people
";"I have nothing bad to say
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-10;Senior Assistant;Current Employee, more than 8 years;Sr Assistant;"Benefits, salary, work life balance, safety, & training
";"Corp politics, layoffs, inconsistent, favoritism, stress
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-24;Environmental Specialist;Current Employee, more than 5 years;Energy biz;"Great environment for career growth.
";"Repeat layoffs every couple years.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-09;Financial Analyst;Former Employee, more than 3 years;Great Work-Life Balance;"Great work-life balance, great salary with annual raise and bonus, opportunities to change to a new position within the company after two years in current position, alternative work schedules available (9/80)
";"Some positions may have a narrow scope, but that is not out of the ordinary for large corporations.
"
2020-09-23;Team Lead;Current Employee, more than 10 years;Used to be good;"401k and pension (for now)
";"They talk like they care about employees but don't really. Slow to adopt new technology. Tired leaders. Best people are leaving. Fewer opportunities in IT organization. Industry on the decline
"
2020-09-23;Site Services Specialist;Current Employee, less than 1 year;Chevron;"Great compensation and benefits package.
";"Company size can make you feel like your just a number.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-14;Individual Contributor;Former Employee, less than 1 year;Old Corporate Boys Club;"good benefits, good pay, nice campus
";"culture is dead, lots of politics
1 person found this review helpful
Helpful
Share
Repor"
2020-09-22;Project Manager;Current Employee, more than 1 year;Work place;"Great working environment, learning plan, help from colleagues and great benefits
";"nothing to report at this time
"
2020-09-22;Team Leader;Current Employee, less than 1 year;The place to be!;"Great benefits and real-world work experience
";"Long hours and intensive work
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-07;Gas Pump Attendant;Former Employee;Relaxed company to work for;"Good coworkers, outdoor work experience
";"Short staffed, bad management, high turnover
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-21;Facilities Engineer;Current Employee;Chevron review;"Great salary and benefits and opportunity to work with technology
";"So many employees with vague responsibilities, it's hard to get work done
"
2020-09-20;Analyst;Former Employee;Great company;"Work life balance is great
";"Some managers were difficult to work with
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-20;Research Scientist;Current Employee;Mixed Bag;"The pay and benefits are good.
";"The risk averse nature of the company makes research difficult, but it's highly dependent on what group and division you're in.
"
2020-09-19;Software Engineer;Current Employee, more than 10 years;Website developer;"Great benefits Friday’s off paid bus pass
";"Lots of layoffs Focus too much on diversity instead of best candidate
"
