date;employee_title;employee_status;review_title;pros;cons
2021-01-27;Foreman;Current Employee, more than 8 years;Good place to work;"Good place to work depending on area
";"Very political, need to be on the right managers crew
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-20;Refining Engineer;Current Employee;Traditional Refining Company;"Refinery leadership team is competent, strong compensation package, well-defined career paths, structured environment, good coworkers, work/life balance is usually good
";"Minimal willingness to change, low flexibility in work hours, cubicles for process engineers can be distracting due to noise, performance expectations are not consistent across departments
Advice to Management
Continue growing work/life balance opportunities (alternate schedules, work from home, etc) to attract the most talented new-hires. Ensure that individuals have access to opportunities to grow their careers rather than becoming stagnant in a role. Don't let the short-term challenge of the pandemic compromise the long-term success of the organization.
2 people found this review helpful
Helpful
Share
Repor"
2021-03-16;Engineer;Former Employee, more than 1 year;Paycheck is not always worth it;"Paycheck and Benefits
Blue collar people are great to work with
";"Felt like a diversity hire considering how much I was micromanaged 
Management was robotic and lack of personality
A lot of office politics
Advice to Management
Management should trust employees more
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-17;Analyst;Former Employee, more than 8 years;Lack of Diversity. Poor Management. No career growth;"Nice location, good vacation/sick days, benefits.
";"Lack of diversity, all talk no action. After Tesoro/Andeavor was acquired by Marathon culture continued to go down.
Advice to Management
For starters, stop boasting diversity, when the higher up you go, there is no diversity or attempts to address this. Really need to improve HR, it's like they are there just to show face, does not assist at all. Need to do a better job placing individuals in management/supervisory role, too many in position of power that are not leaders, feel that they know to much rather than to help/promote. Abuse of power.
1 person found this review helpful
Helpful
Share
Repor"
2020-11-10;Anonymous;Former Employee;Had no trouble with job. I didn't challenge me enough;"Word with me on hours, people (customers) good, There wasn't much to do and it made the time pass slow. I'd say boring. Pay decent
";"$8.00 an hour store about 10-15 minutes from home. Had to take out about 8 garbage cans, empty, on one shift. Not so fun. But in all the job was good
Advice to Management
I'll be there to help you.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-21;Process Engineer Co-Op;Former Employee;Great Pay, High Mobility;"Option to move locations, great supervisors
";"Occasional lack of direction, uncertain future outlook for company
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-30;Engineer;Current Employee;Engineer;"Good pay and benefits, fast paced
";"Big company and many leadership levels
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-02;Refinery Engineer I;Current Employee;Outdated values;"Decent pay, a lot of room for technical growth
";"No stability, under a lot of pressure all the time, under staffed
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-12;Process Engineer;Current Employee;Great place to work;"Teamwork; people are nice
family-oriented
challenging
engaging in work
";"work/life balance is zero
job cuts
don't communicate well
up and down market
1 person found this review helpful
Helpful
Share
Repor"
2021-01-11;Franchise Business Consultant;Current Employee, more than 3 years;Excellent place to work for;;"ltant in Las Vegas, NV
Recommend
CEO Approval
Business Outlook
Pros
Work Life Balance, No schedule, Never Boring
Cons
Can be hectic at times especially when there are multiple projects rolling out.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-24;Financial Analyst;Current Employee, more than 5 years;Fair Review;"Great bennefits package, Good culture, and Great communities.
";"Career advancement can some times be difficult or inconsistent. Upper management some times makes non value added requests.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-24;Chemical Engineer;Current Employee;Great;"Pay is very good and benefits
";"Travel can be draining and stressful
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-09;Marketing Intern;Former Employee, less than 1 year;Great experience;"- good management
- plenty of hands on projects
- opportunity to shadow territory managers to learn
";"- unknown location until placed for internship
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-05;Project Engineer I;Current Employee, more than 3 years;Competitive salary;"Competitive Salary and Benefits. Multiple locations.
";"Lack of development opportunities, downturn in market, poor leadership
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-25;Management;Former Employee;stock;"respectful 

they care about their customer
";"they dont deliver on time
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-05;Process Operator;Former Employee;Great until Covid;"Great benefits and pay, 401k
";"Did not offer job opportunities to layed off employees due to plant closure
Advice to Management
Too much management that only listened to management. Our managers and supervisors were always in meetings and rarely had time to hear and understand operators concerns and suggestions.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-13;Contractor;Former Employee, more than 1 year;Greatt People to Work With;"Location, friendly colleagues, variety of location to work
";"very long hours lower than avg salary
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-04;Recruiter;Former Employee, more than 8 years;Awful Culture;"Fast-paced environment, great benefits, great culture post acquisition of Marathon (Legacy Tesoro)
";"Terrible leadership in Findlay. Micromanage from C-Suite on down. 
No diversity and D&I efforts need maturing.
Awful antiquated systems and processes; many manual processes.
Location of HQ is in the middle of a town that has no airport! Drive to HQ is at least 3 hour drive. 
Thought process of leadership is narrow-minded, no diversity of thought. 
Clock-watching is prevalent. No flexibility.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-14;Anonymous;Current Employee, more than 8 years;Meh;"Long term reliability. Can move around between positions.
";"Can be pigeonholed. Top three layers of management lack diversity
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-14;Territory Manager;Current Employee, more than 3 years;Great company!;"Great co-workers and job atmosphere.
";"The only con is multiple restructures over the past two years.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-13;Environmental Professional;Former Employee;Good company;"Has adapted in the covid environment
";"Not a diverse company. Needs more a diversified leadership team.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-22;Cashier/Cook;Former Employee, less than 1 year;Cashier/Cook;"Meeting wonderful new people. Also gained a lot of experience.
";"Only issue was the hours but the company itself was a great place to work for.
Advice to Management
Keep up the good work, your awesome.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-04;Compensation Analyst;Current Employee, more than 1 year;Large stable company;"Steady paycheck and good benefits and sometimes work from home but only due to Covid
";"Not much advancement opportunity, some employees set into their old way of doing things even if it doesn’t make sense.
1 person found this review helpful
Helpful
Share
Repor"
2021-03-10;Engineer;Former Employee;Meh;"Decent pay if you’re an engineer. Everyone else gets paid way less than they should.
";"Expensive town with not a lot to do, not much room to grow unless you are a male engineer
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-06;Deli Clerk;Current Employee;Go somewhere else;"There are no pros at this job
";"Not worth your time. Tiring job
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-12;Analyst;Former Employee;Good place to work;"Solid pay, opportunities to advance.
";"HQ is in a very small town in Ohio
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-12;Environmental Professional;Current Employee, more than 5 years;Excellent company;"Excellent pay, excellent benefits, the company stresses safety and environmental compliance
";"Expectations are very high to keep pace with salary, they have many layers of overview, sometimes slow to react or look to new opportunities
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-08;Senior Business Development GIS Analyst;Current Employee, more than 8 years;Old company set in its ways.;"The benefits are excellent - 401K, vacation, sick leave, pension plan.
";"Unwilling to see the benefits of allowing employees to telecommute / work from home. Forcing mothers to choose between their young children, who are required to school from home, and their jobs.
Currently laying off both essential and non-essential employees; destroying company-wide morale.
Advice to Management
Consider that the ""old way"" is no longer the ""best way"".
2 people found this review helpful
Helpful
Share
Repor"
2021-01-13;Gas Plant Operator;Former Employee, more than 3 years;Great place;"Good pay. Good people. Good benefits
";"There is not any find
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-16;Terminal Supervisor;Former Employee, more than 5 years;Great pay and benefits, very little job security;"Pay and benefits were excellent
";"laid off early in pandemic
Advice to Management
live by the core values you claim to have
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-22;Supply Chain Manager;Former Employee, more than 5 years;Antiquated;"Estable company with good paying salaries
";"Does not accept input to improve antiquated business processes.
1 person found this review helpful
Helpful
Share
Repor"
2021-01-11;Chemical Engineer Co-Op;Former Employee;Good;"Good pay and lots of experience
";"Big oil hurts the environment
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-12;Anonymous;Current Employee, more than 5 years;I enjoy what I do at Marathon and overall it is a good company although you can be used and abused at times.;"4 - 10s schedule in maintenance.
";"They have been known to cancel vacation or even make people come back from vacation if they need you onsite.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-15;Project Controls Supervisor;Current Employee, more than 5 years;Dinosaur of a Company is Way Behind the Times;"Competitive pay and bonus structure. Benefits are pretty good although medical coverage has gotten pretty expensive.
";"Work/life balance is atrocious and work tends to be all-consuming. Corporate governance structure is incredibly confusing and conflicting direction regularly comes from different parts of the organization. Company has an old-school ""we know best"" mentality about almost everything and prefers to build each and everything internally, from the ground up, instead of listening to anybody with outside experience. Too many people in upper, senior and executive leadership have been with the company for their entire careers.
Advice to Management
Stop focusing so heavily on hiring directly out of colleges and start bringing in outside opinions. Industry is changing too quickly to rely solely on fostering internal ideas. Thinking outside of the box means you need to pull people in from a different box!
3 people found this review helpful
Helpful
Share
Repor"
2020-12-16;Senior Financial Analyst;Current Employee;Old-School Company that takes care of its employees;"Pay and Benefits
Size allows for movement between groups and valuable experience
";"Location
Structure makes it hard to be promoted quickly for some
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-06;Financial Analyst;Former Employee;Good Place to learn;"Co-workers and managers are very easy to work with
";"for new employees seek out professional development in order to make sure that the company becomes invested in you
1 person found this review helpful
Helpful
Share
Repor"
2021-04-18;Pipefitter;Current Employee, more than 5 years;Pipe fitter;"Close to home. Easy work schedule
";"Way better before when it was Tesoro. Frustrating corporate structure
Advice to Management
Listen to your workforce
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-24;Process Engineer;Current Employee;Fast Paced at MPC;"Interesting work, high demand job, large company with lots of areas to move around
";"Conservative in business practice, lots of overtime hours without out compensation if salary is expected
Advice to Management
Focus on diversity
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-05;Analyst;Current Employee;Good;"Great benefits, pay, and vacation
";"Work holidays and weekends on swing shift
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-29;Electrical Engineer;Current Employee;Great Company;"Marathon provides lots of diverse projects.
";"Market conditions fluctuate greatly and impact the projects allowed.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-30;Process Specialist;Current Employee;MPC;"Friendly working environment. Excellent benefits.
";"On-call times and stretches of 7 day work weeks.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-25;Project Engineer II;Former Employee;Positive Experience;"Salary, benefits, room for growth within the company, most (if not all) coworkers were great to work with, etc.
";"Location (Findlay), career advancement is accelerated typically when employee shows willingness to travel/move locations
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-18;Advanced Processor;Current Employee, more than 1 year;Great place to work;"Off on weekends and holidays. Very flexible schedule for a parents. Can receive bonuses every year. Easy to talk to Co workers and Management if needing assistance with workload.
";"Since it's a petroleum company the company gets bought out often so you're not for certain if they need your department with whomever the new owners maybe.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-14;Anonymous;Former Employee;Good salary;"Good salary and overall benefits
";"Practices and management stuck in the past
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-03;Safety Department Representative;Current Employee, more than 10 years;"Could be great place to work...if you're in the ""click""";"Great pay, 401K match to 7%, so-so medical plan, accrue sick days year-over-year, get 4 weeks vacation at 10 years service or qualified service, 11 holidays, 1 floating holiday, onsite gym for $100/yr, great bonuses.
";"Management is cut-throat, doesn't matter how hard you bust your tail and the phenomenal products you produce, if you're not in the ""click"" they will find a way to end your career there or make your life miserable until you quit. They push you to the limits, not a lot of downtime, more often than not work long hours. Integrity hotline is a joke. Managers get away with murder and are heavily protected.
Advice to Management
See Cons above
3 people found this review helpful
Helpful
Share
Repor"
2021-02-26;Operations;Former Employee, more than 1 year;Good company, bad leadership;"Pay, benefits, vacation time, 401K match
";"Favoritism, workplace politics, no work life balance, rotating shift
Advice to Management
Need to evaluate those in leadership roles.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-04;Advanced Business Analyst;Current Employee, more than 5 years;Strong Company - Poor Culture;"Salary, Bonus, Pension, 401k match, charitable giving
";"Lack of leadership, too many middle managers, officers do not value individual contributors, limited vacation for entry level employees
Advice to Management
Value your people. More vacation time. Look into remote/hybrid work schedule flexibility
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-05;Operations;Current Employee;For a few pennies more;"Not the worst employer I've ever worked for.
";"Cut personnel and increase work load on other employees, making for an unsafe working environment.
Advice to Management
Re think if cutting personnel from a money producing facility is the right move.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-15;Project Engineer;Current Employee, more than 1 year;New Project Leader;"Good work environment and culture
";"Not a fan of engineering management
Advice to Management
More transparency with employees
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-09;Applications Developer;Former Employee, more than 3 years;Cons Outweigh the Pros;;"Outweigh the Pros
Feb 9, 2021 - Applications Developer 
Recommend
CEO Approval
Business Outlook
Pros
decent compensation and that's it
Cons
can't tell the difference between a potato chip or buffalo chip.
Advice to Management
remove management who have held the same job more than 5 years -- they're not leaders.
1 person found this review helpful
Helpful
Share
Repor"
2020-12-14;Infrastructure Engineer;Current Employee, less than 1 year;Prerry good;"Work environment is nice and they really help yiu learn
";"Dont have any negative reviews
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-13;Undergraduate Intern;Former Employee;Valuable Experience When Experiences Were Provided;"good pay/knowledge of interworkings of company
";"Lack of assignment of valuable work
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-09;Consultant;Current Employee, more than 1 year;Completions;;"ltant in Minot, ND
Recommend
CEO Approval
Business Outlook
Pros
The pay was very good
Cons
To much time spent out of town
Advice to Management
Stay connected with employees
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-08;N/A;Former Employee;Not for a college student;"Nice people, close to home and not hard work.
";"Never let you work Over 3 days a week, no lunch break and struggled to work with my school schedule
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-09;Local Fuel Hauler;Former Employee, more than 1 year;Overall Review;"Great benefits and pay. Nice newer trucks and trailers to use
";"Rotating schedule, Inward & outward driver facing cameras, No headset/phone use, tons of training videos to do that do not necessarily pertain to your job.
Advice to Management
Be more lenient with your camera system in order to retain actual GOOD HARDWORKING drivers in the future.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-05;Operations Center Analyst;Former Employee, more than 5 years;Great environment;"Great opportunity for a career and advancement.
";"Covid killed my job!
Large corporation in a small town.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-08;Plant Operator;Current Employee;Plant operator;"Pay well and good benefits
";"No cons while working for this company
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-04;Territory Manager;Current Employee, more than 10 years;Territory Manager;"Pension, Dental, Medical, Company 401k Match
";"Management is slow to change
Advice to Management
Adapt
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-09;Network Administrator;Former Employee, less than 1 year;Great Company to work for. Unfortunately my Refinery was shut down due to COVID-19;"Great people and great leadership
";"COVID-19 caused the Martinez, CA refinery to shut down on 10/29/2020.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-01;Class A Truck Driver;Current Employee, more than 3 years;A job;"Great equipment, decent pay, 4 day work week, great benefits
";"Rotating schedule or a very odd fixed schedule, super stressful environment, it’s not actually about safety unless it’s cheap
Advice to Management
None
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-02;T&E Analyst;Former Employee, less than 1 year;Great place to work;"Pay, benefits, work environment, welcoming and friendly employees
";"Jobs being cut due to COVID-19, parking can sometimes be a headache, cafeteria can be crowded
1 person found this review helpful
Helpful
Share
Repor"
2020-11-20;Sales Associate/Cashier;Current Employee;I love this job;"Flexible hours, Fun staff, Discounted food
";"Breaks are when there’s down time, if there’s down time
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-30;Anonymous;Former Employee;Honorable;"Benefits and career development throughout
";"Not any significant issues or challenges
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-27;N/A;Former Employee;High-stress environment, employees work multiple jobs;"Great benefits, met some great people
";"Poor work environment and culture
High workloads
Does not utilize skills and talents of employees
Lack of organization 
Sometimes unable to reach other employees
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-28;Project Engineer;Current Employee, more than 3 years;Engineering;"Lead projects with an extreme amount of responsibility.
";"Many times the project leader takes all the blame when things go wrong but when something goes right they get a small portion of the praise.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-04;Tax Supervisor;Current Employee, more than 3 years;If you work hard, you will thrive!;"Great pay and benefits, good management for my department, great advancement for those that put in extra effort all the time.
";"Workaholics, expect to work well over 40 hours every week, if you want to advance. Culture is not geared towards change or constant improvements, frequent mentality of “we’ve always done it this way”
Advice to Management
Invest in technology, question the status quo.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-17;Pipeline Operator;Former Employee;Acquired asset of Marathon;"Pay didn’t change with acquisition
";"They took to long to get rid of bad mangers
Advice to Management
Get better HR
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-13;Analyst;Former Employee;Synergy and Retention;"One of the largest refinery in the US.
";"Best practices are not honored. HQ located in the middle of nowhere Ohio and new acquisitions caused much rifts with maximizing the best possible procedures and cost effective ways to become an industry leader. The ""Ohio Way"" trumped industry leading assets/methodologies and they failed to retain the best talent in order to keep their legacy employees. On top of everything else, salaries were based on Ohio compensation vs industry standards.
1 person found this review helpful
Helpful
Share
Repor"
2020-10-18;Senior Project Manager;Former Employee, more than 10 years;Marathon petroleum layoffs 2020;"Marathon did offer good benefits. Bonuses were well paid. Safety was a top priority
";"Marathon still has the ""good ol boy"" mentality which includes a lot of their senior leadership. This was ok when they were a small company but now that they are a major player and nation wide, they need to start operating as a major player. Some work environments could be considered hostile due to the ""good ol boy"" mentality. Lot better companies to work for (Holly Frontier, Valero).
Advice to Management
Replace the mid level management (Marathon lifers). Ideas are still stuck in the 90's.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-21;IT Intern;Former Employee, less than 1 year;Good Learning Experience;"- Received lots of resources to learn on the job
- Good pay
- Feels like you're adding true value to the Business
- There are opportunities to present yourself well to management (and to move up)
";"- Locations may not be the best
- You may get assigned a poor mentor like I did
- ^^^
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-06;Mechanical Engineer;Former Employee;Refining Engineer;"Great pay and good culture
";"Vacation time is subpar, management-heavy
Advice to Management
Company is top-heavy and could use less managerial roles. Vacation time needs improvement
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-30;Lab Tech;Current Employee;Dishonest employer;"Pays well for the positions available.
";"Hired for a job I wanted but due to onboarding difficulties they hired someone else in my olace and moved me to a different position that I did not apply for and would not have accepted had it been offered.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-12;Technical Services Manager;Former Employee, more than 8 years;The Good & the Bad;"good benefits and severance package
";"Unless you are a heritage MPC employee, corporate folks dont think much of you
Advice to Management
Stop micromanaging L10 locations and believe in the people at the acquired locations
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-16;Operations Specialist;Current Employee;Not A Good Company;"The pay is fair with benefits that’s about it.
";"No job security, don’t respect the work force, no recognition for accomplishments or hard work and a lot of back stabbing. Jobs ok to get experience and move on but keep in mind if think about staying you may not have a job when you get older as they discriminate against older people.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-10;Safety Professional;Current Employee;none;"good raises and benefits, bonus structure is good as well
";"promotions take a while, moving is expected
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-15;Supervisor;Former Employee, more than 8 years;Lay-off SME’s but promote unqualified employees;"They offer a good income for location
";"Decision makers looking out for themselves and their existing employees. Choose to lay-off the SME’s and move the position to unqualified individuals but expect the outgoing employee to transition and knowledge share as though it was their decision to leave.

This is no longer a company that cares about their employees.
Advice to Management
Rethink the HR management since that is part of the problem along with others in a VP or SR management position that do not like the Findlay, OH community or legacy employees.
1 person found this review helpful
Helpful
Share
Repor"
2020-10-20;Operator;Current Employee, more than 3 years;Awesome company;"I love my job the pay is great benefits are great
";"Could be more communication between management and employees but we are union so that is to be expected
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-17;Project Engineer;Current Employee;Great;"The pay is pretty good.
";"Doesn’t have the best work/life balance.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-06;Industrial Hygienist;Current Employee, more than 1 year;Mergers and Acquistions;"Well established company with fantastic corporate support teams.
Passionate coworkers that strive to do their best work.
Supportive managers. Sometimes over-eager, but often well intentioned.
";"In-flux... purchase of Andeavor and MarkWest is still in the process developing one Marathon family. With the separation of Speedway, and talk of further splits, the organization is in the middle of major transitions, and feels that way.

Doesn't affect day-to-day. Folks stay focused on targets and moving forward despite some ambiguity.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-26;Project Engineer I;Former Employee;Great company, tough time;"Great coworkers, not a bad travel to home ratio, company takes care of employees
";"Was unfortunately let go during the 2020 layoffs
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-02;Chemical Engineer;Former Employee, more than 5 years;MRO Engineering REview;"Company has good salary and benefits
";"There are better locations to live in the USA
Advice to Management
Weather the pandemic storm
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-30;Operator;Current Employee, more than 3 years;Good pay and that’s about it;"Great pay and opportunities to earn overtime
";"Not much opportunity for advancement
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-08;Human Resources;Current Employee, more than 5 years;Great company;"Lots of upward mobility. Great company culture.
";"Great company, no cons to note
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-09;Refinery Process Operator;Current Employee;Very good benefits;"Good Benefits, very good pay
";"Long hours, limited mobility without college degree
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-04;Financial Analyst;Former Employee;Oil and Gas Company;"The company is growing quickly.
";"The company is growing quickly with some growing pains.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-02;Senior Scheduler;Current Employee;Marathon Petroleum;"Great benefits, decent pay scale
";"Changing corporate culture, struggling industry going forward.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-06;Administrative Assistant;Current Employee, more than 8 years;Marathon Petroleum.;"Benefits, work life Balance, great work environment
";"Can be hard to get out of a Pidgeon holed job. Also if you are an engineer you write your own ticket, no degree no advancement.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-26;Sales Associate/Cashier;Former Employee, more than 3 years;Great Job!;"Super flexible Schedule, great co-workers, easy work environment
";"customers treat gas station attendants like garbage, at all gas stations.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-09;Senior Deckhand;Current Employee;Great company to work for;"Good culture, benefits, pay, steady work
";"Moving up takes a lil while
Advice to Management
Keep up the good work but give your current employees a chance to better thenselves
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-23;Commercial;Current Employee;Making Progress;"Excellent benefits; security of a large corporation; excellent educational opportunities
";"Lack of work remote flexibility (prior to the pandemic); lack of diversity across the organization
Advice to Management
Although MPC is a huge organization, which makes it difficult to pivot, I believe they have the opportunity to set themselves apart from other energy companies and appeal to new talent by making a shift towards remote working options and focusing on creating a more diverse workforce, especially in management and executive roles.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-04;Analyst;Former Employee;Great people;"Great place and great people overall.
";"Sometimes hard to get time off
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-15;Planning Engineer;Former Employee, more than 10 years;Great company to work for, but has declined since combining with Andeavor.;"Great salary, good people, lots of opportunities
";"Increasing middle management, declining global demand since COVID 19
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-26;Commercial Manager;Current Employee;Great Company to Work for;"Great benefits, Great work culture and people
";"Company can empower its people more
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-20;Accountant;Former Employee, more than 1 year;Amazing company to work for;"they go above and beyond to take care of their employees
";"Lots of overtime hours worked
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-27;Refining Engineer I;Current Employee, less than 1 year;Good job, long hours;"Great people that mentor newly hired employees.
";"Long hours for projects with deadlines
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-26;Water Treatment Plant Operator;Former Employee;Marathon Petroleum;"Willing to spend money to fix tjings.
";"Will lay you off in a heartbeat
Advice to Management
Listen to your team leaders.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-25;IT Specialist;Former Employee;IT Specialist;"great benefits and people- Good place to work
";"Not much room for growth in dept.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-28;Project Control Specialist;Former Employee, more than 10 years;Ok;"Good benefits , competitive pay, 401k
";"Diversity, flexibility, attitude, inclusion management
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-28;IT Business Analyst;Current Employee, more than 8 years;Family Oriented Company;"Salary and benefits are your biggest benefits.
";"Not many forward thinking individuals in management. Usually the lowest cost and fastest return is what wins the day. That works for that supervisor but supervisors don’t stay in positions long enough to feel the repercussions of those decisions.
Advice to Management
Get azure and other cloud technologies to IT. Push Power Platform to analysts and developers. Get Microsoft in to train IT in these.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-20;Stocker;Current Employee, less than 1 year;Nice boss.;"Lived close enough to walk to work.
";"Asked a lot of me while working. Wasn't paid well enough.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-14;Refining Engineer II;Former Employee;good standard;"very good engineering standard and safety focus
";"bad work life balance and difficult to get promoted without moving around
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-19;Credit Manager;Former Employee;Good Company;"Great people, well managed, excellent benefits.
";"Industry and company are struggling with lower product demand due to pandemic.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-22;Lab Technician;Current Employee, more than 5 years;Good;"Good pay, nice bonus, good peopl e
";"Excessive hours and shift work
Advice to Management
Follow the rules you make.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-22;EHS Professional;Current Employee;Overall good;"They take safety seriously
Compensation and benefits are good
";"Large corporate staff while some locations are understaffed.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-20;Project Engineer;Former Employee;Ok place to work;"-high salary
-good benefits
-big company with lots of opportunity to advance
";"-highly political workplace
-(at least some divisions) not interested in modernizing and cutting costs
-senior and executive management spent the last 5 years empire building, and it a going to be a long time before they can dig their way out of the mess.
1 person found this review helpful
Helpful
Share
Repor"
2020-10-20;Transport Scheduling Analyst;Current Employee, less than 1 year;Pretty Good Experience;"Compensation, Days Off, Independent work
";"Work Weekends and Holidays, 12 hour shift, swing shift
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-25;SAP Business Analyst;Current Employee, more than 8 years;Work Life Balance is great;"The company seems to really support a comfortable work-life balance.
";"I think they need to communicate a little better down the ranks.
1 person found this review helpful
Helpful
Share
Repor"
2020-09-29;Store Manager;Former Employee, more than 3 years;Nice place to work;"Clean work environment, nice owners, nice customers, as well as very punctual employees
";"There were not really any cons. The owners were amazing. They retired.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-13;Senior Petroleum Economist;Current Employee, more than 5 years;It was good while it lasted;"Provided a great deal of challenge
";"Can be stuck in groupthink
1 person found this review helpful
Helpful
Share
Repor"
2020-10-25;Tax Analyst;Current Employee;Marathon Petroleum Accounting/Tax;"Well paid with great benefits
";"Long hours and overworked occasionally
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-13;Systems Integrator;Former Employee;Great place, under the right supervisor;"Great pay, benefits, people and location
";"High pressure, high anxiety, cuts coming.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-15;Senior Administrative Assistant;Current Employee;Wonderful company;"Strong leadership team, great pay and benefits.
";"Needed to downsize due to COVID.
1 person found this review helpful
Helpful
Share
Repor"
2020-10-22;EHS Professional;Current Employee;Employment;"Good salaries and lots of benefits
";"Big layoffs due to Covuf and restructuring
Be the first to find this review helpful
Helpful
Share
Repor"
