date;employee_title;employee_status;review_title;pros;cons
2015-09-18;Geologist;Former Employee, more than 10 years;Very good company that cares about it's people;#NOM?;#NOM?
2016-01-12;Category Manager;Current Employee, more than 3 years;Good Company;"I believe that the management strives to be fair and tries to do the right thing even in these trying times for the oil industry.
";"Lots of jobs being lost in the il industry due to the falling price of oil. This combined with the higher lifting cost of offshore oil puts the companies financial situation on shaky ground.
"
2018-01-31;Project Engineer;Current Employee, more than 8 years;Project Engineer;"Fair Pay / Benefits Challenging / Engaging Projects and Opportunities to be a Part of Open to Professional Development Opportunities (certifications, continuing education, etc) Large Company that Provides Many Opportunities for Networking (both in and out of the company) I have had positive experiences with direct line managers - professional and supportive
";"Promotion Opportunities / Career Paths Not Transparent Work / Life Balance not Always Respected Top Down Leadership Style from Site / Company Leadership Team (disconnected from the do-ers)
"
2015-12-18;Shipping & Receiving Manager;Former Employee, more than 5 years;Shipping and Receiving Manager;"BP was a positive and professional company to work for and I'm proud to have been part of there organization. BP was fair, honest was knowledgeable in the alternative energy field.
";"There are no cons other than BP had made the decision to exit alternative energy in the US which effected about 450 employees.
"
2017-06-21;Project Manager;Former Employee, more than 10 years;Project Manager;"One of the best companies that I have ever worked for. They beleive in their core values, putting safety and family first., s well as giving back to the community. There is always an abundance of resources to get any job completed successfully, and always a team environment to work in, as well as a good atmosphere. Nine-Eighty work schedule.
";"When some of the past incidents took place, more Btitts starting being placed in management roles and it really started changing the company.
"
2014-08-13;Manager;Former Employee, more than 10 years;Middle Management (Level G staff employee);"Nice buildings, campus is Eco-friendly, very convenient work locale, free parking, events for family, good pay and bonuses.
";"VERY political company, minimal respect for experienced employees joining the company, often times promotions or Senior Level Leader jobs (Level F and above) are only given to people who ""know"" the management team or who are telling the management team what they want to hear. Very British-centric for adopting ideas and valuing opinions. Americans on global teams are treated with an inferior positioning to their British colleagues. If you can accept this environment then BP is a good fit. Company is downsizing considerably due to the legal problems of the Macondo spill. Basically going to a skeleton work model for the US locations. In financial hardships right now.
"
2009-01-22;Business Analyst;Former Employee;Great place to work, be prepared to fight to stay.;"Schedule flexibility, open envirnment, williness to share new ideas.
";"Bureaucratic methods to get those new ideas in place, too many discussions and not enough action. Mirred in 'old school' operations beliefs from those who have been with the company since the amoco/ Sohio days, and believe their way is still the best way. Multiple reorganizations, about every two years. Not enough consistency in leadership staying around for mopre than a couple years in role.
"
2016-04-01;Petrophysicist;Current Employee, more than 5 years;Working for BP;"Great professional staff and work environment with really good benefits
";"Few opportunities to rotate and no changes in management even if they are doing bad. Portfolio is shrinking!
"
2016-11-30;N/A;Current Employee;Love it here;"Been working at BP for a little under a year now, and so far it's be a great experience. The people are great, and there appears to be a lot of opportunities for advancement.
";"I really haven't had any negative experiences personally while working here, but I've heard from my colleagues who've been at BP for a long time that things used to be even better before the oil prices tanked.
"
2011-05-14;N/A;Current Employee;Working at the refinery has been challenging and rewarding.;"The people are great and BP respects a balance between work and life. It's always about people first and production second. I'm proud to work here. I always feel supported by management and my opinions are valued.
";"Since BP is divesting it's southern California operations and we don't know who will buy the refinery, times are uncertain. Right now, we are all in a holding pattern. many things will likely change with new ownership, which is expected by the end of 2012.
"
2010-10-12;Senior Geologist;Current Employee;Very big, pretty good, under appreciated exploration staff;"BP has a top notch portfolio with one of the best records of reserves replacment. Training is excellent and consideration for flexibility in life issues is above average. The wild-cat wells are often genuinly wild-cats.
";"I think technical staff are somewhat under appreciated in that there's a strong push to reduce promotions so as not to outpace grades in downstream such as running a bunch of gas stations. It's also getting more difficult to accomplish task with increasing process to control the range of ways of doing things. This is good and bad. BP drills very few exploration wells per year (10 wildcats).
"
2015-01-25;Facilities Engineer;Current Employee, more than 3 years;Slow / bloated;"BP promotes minorities and women and has a lot of collective knowledge. People are nice at BP, but only because their jobs are ultimately too cushy. It's easy to be nice when you're jobs are fluff and you make fewer executive decisions per person.
";"Everything happens too slowly, too many processes, too much overhead, too many meetings and trying to follow the functional model just because its a corporate trend when you've become a small operator who's overstaffed is not effective.
"
2015-07-23;Anonymous;Former Employee, more than 5 years;Great Company;"BP is a great company to work with. Most boss was the greatest and he was very kind and helpful. They took me out to dinner when a was relocating from Ilinois.
";"If i could i would have worked in the day time that would have been better. I would loved to have worked more hours but that would not have been good for my health. Overall great company to work for.
"
2016-04-27;Engineer;Former Employee, more than 8 years;Great compensation & benefits, limited professional options;"BP, like many oil majors, has a very generous compensation and benefits package. Salaries are very high compared to service companies, with bonuses when commodity prices are high. Office physical environment is very nice (Fortune 100), and this large company has a large employee base from which one can learn from.
";"Politics and lack of career opportunities given current and past legal problems. Internally, the company is fractious and management undisciplined. Specifically, many company rules are followed/voided by simple fiat. Lack of management accountability has led to overemphasis on short-term gains above all else.
"
2009-04-28;Commercial Analyst;Current Employee;There are plusses and minuses to working at BP.;"BP has some great strategic thinkers who will keep the business a competitive supermajor for a long time. In general, it makes good decisions on a global scale, and has some of the best technology in the industry. It allows for flexible work hours and it truly does try to provide for a balance between personal and work life.
";"There are the management elites, and then there are the grunts. Shoving long-time employees into cubicles where there is not enough space to effectively work was just plain stupid. The company spends a huge amount of effort on ""Diversity and Inclusion"", which is fine if you think the work environment has anything to do with ""coming out of the closet"", but everybody except the white male is celebrated. It gets old.
"
2012-12-07;Process Engineer;Current Employee, more than 5 years;Great people, great benefits, lots of red tape;"Large company, lots of training opportunities, great benefits and compensation, lots of opportunity in different areas so you can move around and find your niche, lots of responsibility
";"Lots of bureaucracy makes it difficult to get things done and very inefficient, so many initiatives and changes translates into lots of work in different areas
"
2014-01-05;Senior Manager of Change Management;Former Employee, more than 3 years;Lots of interesting work but VERY bureaucratic;#NOM?;"- Management style is very 1900's. It is very hierarchical. It was the first and only place where I heard a statement like - ""When you talk to someone at my level"" - Managers are not well trained. They are trained in BP procedures, not how to lead people - Communication to employees is awful. - There is a false focus on safety. At every meeting there was a ""safety moment"", but it was almost used as a way to avoid dealing with real issues
"
2009-02-25;Instrument and Controls Technician;Current Employee;For what it is, pretty good. Needs some improvement, but who doesn't?;"Actually if you work hard and are unrelenting in accomplishing your job, this place has fairly decent opportunities. Management will at least act like they are listening to you. Management won’t fly of the handle and scream or lose their cool very often, if ever. The company is getting its VPP (variable pay for performance) package to be fairer in rewarding those who work hard and consistently. Hourly people can get a VPP in four different brackets; (a.) under expectations=0% bonus, (b.) meets expectations=7% bonus, (c.) exceeds expectations=17.5% bonus, (d.) exceptional=21% bonus. It is a little more complex than that but, not much and it is pretty fair in a lot of ways. They match 401k at 7%, administered through Fidelity. The overall resources for work /life balance are pretty great considering the size of the company. I get four forty hour weeks paid vacation every year, but I work 84 hour weeks offshore so I really get two offshore weeks off every year. They pay $250 towards fitness equipment for you to buy for your home uses every year, plus $300 for participating in other health initiatives through BPhit program. So, I can have six weeks in a row off every year without missing my base check. Nice. You won’t ever be harassed for taking the time to do the job safely or environmentally friendly. They do have mechanisms in place to report unethical management practices so that you have a form of recourse if they want you to take unnecessary chances or risks. I appreciate the fact that even if they are truly at heart an oil company, they are taking steps to create a greener company. Overall, I am pretty happy with the company, for what it is and what industry it is in.
";"It is a big company so they have some trouble with change. You have to really work to get anyone to follow recommendations or listen to advice, but it can be done. More so than many places this one has lots of chiefs, lots of initiatives, lots of programs, and all these lead to lots of paperwork. The hire in process leaves a lot to be desired. There are many programs that the only way you find out about them is by asking your coworkers, and that is what HR expects. Sometimes it seems that the extraneous programs and initiatives are more important to management than being good at your job. The politically correct speech and business politics have taken hold of BP and sometimes you long for the “good ole days” when you could say what you mean and mean what you say. It seems that it is all about CYA (cover you’re a**), there are the expected politics and ole boy club that characterizes the oil field. Sometimes common sense takes a back seat to London or Houston’s whims. Not that they are all bad but sometimes they seem overblown, over engineered, and under thought. Sometimes the company doesn’t have the time or money to do things right the first time, but we will have it either on the second or third time though. ? I have never known any other schedule but I work offshore and my schedule is 14 days on 14 days off and 12 hour days for the 14 days that I am at work, I think that I would like to try something else. Not BP’s fault, but it is one negative about the job for me.
"
2011-09-27;Supply Chain;Current Employee;BP is a great place to be in, but Supply Chain isn't at par with its peers;"Pay is good Benefits are good Alternate work schedule is great Many good people to work with
";"Incompetent leadership within supply chain Promotion is based on ""who you know NOT what you know"" Supply Chain is one grade above premitive Poor planning and poor execution It is worse than congress when it comes to working together and executing plans Hiring people, warm boddies, just to fill positions Unfair pay practiices even within people within the same grade level
"
2016-03-27;Senior IT Project Manager;Current Employee, more than 5 years;Senior Project Manager - IT;"Excellent company! Definitely one of the best (if not the best) company I worked for in terms of taking care of employees. I am not sure there is anything else a company can do to take better care of people. There is constant concern about how people feel and a desire to keep people motivated.
";"A bit too process heavy and there is a lack of people willing to take accountability and ownership. I just wish this changes.
"
2017-05-24;Mechanical Engineer;Current Employee, more than 8 years;Good company to work for, with notable caveats;"Working at a refinery is never going to be a typical/relaxing 8-5 gig, but generally speaking, the work-life balance is rather good. Overall compensation is relatively on par with industry competitors.
";"Not the most popular company or industry to work in at the moment. The work-life balance I espoused in the section above is sometimes thrown out of wack. It also seems like our individual site goes through a re-organization every 3-5 years, which creates more hassle and work than anything else.
"
2009-07-06;Facilities Engineer;Current Employee;Many opportunities;"There are a large number of opportunities available to employees all over the globe. Because of these opportunities you have the ability to really pick your own career path and this means there is a career path available for all different types of people.
";"The organization is at times overwhelming and is not always focused on supporting operations as well as it should. Different parts of the organization seem to work against each other.
"
2015-03-18;N/A;Current Employee;Not the most excellent company;"A person early in their career may do well to exploit BP's passion for hiring them as relatively cheap labor. They could jump ship in a few or if they want to be a bureaucrat they could be happy staying. There can be work-life balance in some areas, and there are a few pockets of interesting work.
";"It is uninspiring and bureaucratic. Good things happen reluctantly. There is no investment, growth or innovation in people or processes. Impossible for serious people to reach their potential. Hollow rhetoric abounds. There was a widely held internal opinion that no company was more excellent than BP and amazingly managers are still acting like they believe that.
"
2017-01-25;Operations Support Team Lead;Former Employee, more than 5 years;Upper Management;"Great pay and benefits and people
";"Mid-level management is too busy trying to seem relative in order to save their jobs during all of the L48 reorganization process. They will even derail careers in order to achieve their own personal goals. Although, I've been gone for over a year the VPs of the L48 assets ARE irrelevant and too busy micromanaging instead of actually doing something worthwhile.
"
2017-03-13;Anonymous;Former Employee, more than 10 years;Great Company for Engineers;"Great salary/benefits, interesting work, many dedicated people. Good place for getting experience.
";"Seasoned employees are not valued as much as new hires. Almost impossible to progress as a non-engineer (this is what accounts for the single star rating for career opportunities). Work-Life balance is not as the company portrays in several career fields.
"
2008-12-08;Instrumentation and Electric Engineer;Former Employee;Fair company to work for;"They like to pay their employees bonuses. The people are very friendly and the corporate culture/environment is very easy going. They have several networking opportunities within the company including affinity networks and have several lunch and learns for professional or technical development. They are also heavily involved with the surrounding community.
";"BP Texas City Refinery has the reputation of being the deadliest refinery in the US. Work processes and lead management is not very stable.
"
2016-05-01;N/A;Current Employee, less than 1 year;A great company with room to improve and grow.;"Large Oil and Gas international business. Many internal opportunities. Pay and bonuses are good. Many wonderful co-workers.
";"Sometimes hard for a clear decision to be made and/or communicated. Tries to learn from past major incidents but not always successful. Company has sold assets and has shrunk in size due to past incidents and low cost of oil.
"
2011-09-14;PSCM Intern;Current Employee;Great place to Intern!;"The PSCM function at BP is growing rapidly, the on the job opportunities and learning were abundant. They treat the interns to paid housing, very competitive pay, and relocation reimbursement. BP also made strong efforts to extend business travel opportunities to interns for extended and enhanced job learning.
";"Some see the new-hire Challenger program having a con in its 2, 1.5 year rotations that demand you spend 1 rotation at a field location that generally speaking is not a desirable place to spend 18 months of your younger years.
"
2012-10-19;Executive;Former Employee, more than 8 years;Former Retail Executive;"BP allows for its interns, employees that are hungry for advancement to take part in projects that have a large impact to the company's performance. They provide opportunity for travel, training, life time mentors, performance awards up to Global Helios including networking with thousands of employees and suppliers. Looking back...my experience gained from working at BP after working in many channels of trade all over the globe was one of the best experiences I could have truly ever have ever earned in the work place. I know what it is like to be a lucky full time employee working at BP, politics including all the pros and cons mentioned. These are all great rants and raves and I heard them all looking out. Pre Spill, Pre sale of EOR retail, I mistakenly accepted a position through a widely known recruiting agency with another East Coast American fortune 500 global energy company for more money. Since that day in 2006 I realized the true value and see the big picture of being part of one of the largest companies in the world. My two cents as a former employee … If you have a career shift in any light outside of BP, then you will most likely find value of the time you spent at BP is not necessarily a waste, but rather simply another part of your new journey. In a sense, you may look back every now and then and say; “You don’t know what want till it’s gone”. I feel the lucky full time BP employees may have the last of good jobs/careers left in U.S.A.
";"Looking back in this job market. Not too many.
"
2014-03-31;Supervisor;Former Employee, more than 10 years;As an employer;"Good company to work. Good wage scale. Decent benefits. Company match 401k. Union backed employees have a great wage rate. Empowerment in some areas a plus. Good team ethic among employees.
";"Most work outdoors, really cold winters. Upper management changing. More concern with bottom line rather than people oriented like AMOCO. Segregated, crafts, no cross crafting, shop and field employees usually at odds.
"
2017-03-01;Planning and Commercial Advisor;Current Employee, more than 8 years;Not only hard work ....;"Great folks and teammates. Flexible hours and culture that allows for schedule flexibility. Challenging work and a lot to learn from projects and people. You can make personal friends easily; not just have colleagues.
";"Networking and high visibility presence is a requirement for advancement. Networking, speaking at meetings, and taking projects outside your job/area is a must for promotion and ""good grades"". Hard work and quality products are valued as mediocre delivery.
"
2008-10-08;Corrosion Engineer;Current Employee;My Company is Best;"It is a large company with good working environment. I am working here since last 2 years and i am very satisfied with what they offered me in these years. You can work with your own way, you dont necessary have to follow the way of your supervisor. Working here helps a lot to improve your personality. I enjoyed a lot and am enjoying what BP offered to me and my family. I am working as corrosion engineer. i really like my job.
";"You would stuck in this company for your whole life, as they offer best than any one else could. No other disadvantage.
"
2014-07-22;Financial Analyst;Current Employee, more than 3 years;Like other big companies - BP is a huge bureaucracy. However, BP lacks strategic direction and full of inept leaders.;"Great company for work/life balance
";"Hallmark of cronyism and nepotism if one is looking for career progression. Lots of processes, assurance, guidance that does not add value but increases more people, meetings, and costs, that gets in the way of getting things done.
"
2017-08-23;Instrumentation and Controls Engineer;Former Employee, more than 1 year;Instrument and Controls Engineer - Global Project Organization;"Great pay, great benefits, great bonus structure, good work and personal life balance.
";"I worked as a contract employee for many years, and developed strong relationships, and reputation for delivering. After 6 years, I was hired directly and continued to perform exceptional at every role, exceeded expectations on performance reviews, received many spot bonuses, but was laid off as soon as an assignment I was working on was completed, without much help from management to help me find another assignment and continue to develop my career.
"
2013-03-10;Research Associate;Former Employee;Management doesn't care about anything, all politics;"Large company Good retirement benefit Recent years try to increase number of female in leadership roles. Lavish spending on office equipments and ergonomic analysis.
";"Company has local rules governed by local HR.. Very unclear and poor local HR. No definite rules/handbook to follow. 1800 HR (BPpeople) support line is useless. Relative expensive healthcare plan and very few PTO days for industry standard. Managers do not care about employees' feedback. Poor mid and upper level management on local site. Spend excessive amount of time on trainings regarding BP core values. Encourage ""open doors"" culture but not true at all.... Tolerate employees with poor performance and do not reward high performance employees. Do not fairly promote employees. Difficult to climb up career ladder until move around to various BP locations worldwide.
"
2017-03-10;Pipeline Inspection Engineer;Current Employee, more than 10 years;Good Benefits, lots of Termoil;"Good benefits (pension, 401k matching, health, vision dental, FMLA plan, etc...). They also have competitive pay , bonus plan, and stock options.
";"Constantly reorganizing and laying people off. My business unit has Reorg'ed 4 times in the last 5 years. Always concerned about your job and cannot build any continuity on your teams.
"
2008-08-13;Human Resources Generalist;Current Employee;Great company with good people who don't necessarily know how to get it right...;"A company that is facing a lot of challenges, BP is right now a good place for those who welcome change and want to prove something to themselves. Compensation is fair and benefits are excellent. People here are genuinely good people with good intentions.
";"With lots of changes comes a lot of long time employees exiting the organization. There is currently a lot of uncertainty.
"
2015-08-31;Lease Operator;Former Employee, more than 5 years;BP Review;"Benefits are awesome! You're treated with respect and like an individual.
";"Stuck on company policies and procedures that don't have field application. They want you to do the same procedure on equipment but they don't realize that all the equipment isn't the same.
"
2010-05-11;Senior Change Management Manager;Former Employee;BP - exceptionally intelligent people working in a less than effective environement;"*Great pay and benefits, really unrivaled for the amount of work. * A lot of focus on work/life balance * Ability to take on projects and learn easily * Huge opportunities if you are willing to take them
";"* Little internal communication that makes sense. Senior management seems lost * Poor management at the mid level. They have little training * Crazy structure. One manager managing two other managers who manage one person each * So much overlap in the organization that there is too much double work * Did I say too much overlap?
"
2012-12-09;HSE Advisor;Current Employee, more than 1 year;Excellent company to work for. Really like the collaborative work teams. Leaders need to on more accountability.;"Joined after the Deepwater Horizon accident. BP is making great strides to change the way things are done - kudos to all those contributing to the process. A lot of new people being brought in from other energy companies -- lots pof growth opportunities.
";"With growth changes across the company, process improvements are likely to take a few years to see the benefits. Leadership program needs to stress accountabilities at all levels. Talent retention will be challenging.
"
2016-08-02;Control Panel Operator & Plant Technician;Former Employee, more than 8 years;It was good;"Work with a great operations team. They utilize best management practices for various location which allows each site to do certain things in a way that bets suits them. Excellent career advancement opportunity. Really good benefits package. The research and development job that I had was really challenging.
";"Employee salary was not comparable to local industry standard. The reputation of BP was tarnished after the Deep-horizon oil spill.
"
2009-12-29;Reservoir Engineer;Current Employee;Not the best place to start your career;"Lots of opportunities for leadership and networking and climbing the company ladder by rubbing shoulders with the higher-ups. Great life-work balance
";"Not enough responsibilities and job exposure in the first year of work. You will feel as if you are stifling with boredom. If you are actually interested in becoming a technical expert in your field, think again. Should start with 3 weeks vacation.
"
2015-02-11;Safety;Current Employee;Great place to work , but shrinking/sinking ship on the downstream side.;"BP employs some very smart people. The culture is laid back with plenty of flexible working arrangements available. There are some great people that try to work common objectives.
";"The company is risk adverse. After the Texas City and Gulf disasters, there is no appetite to operate assets due to risk exposure. The downstream business is little more than a shell of what it used to be. The company's downsized structure means there really aren't any opportunities to grow. All downstream businesses are restructuring with substantial layoffs ahead for 2015. The company will most likely divest and exit the downstream business when the dust clears.
"
2015-02-15;I&E Technician;Current Employee;I am well paid and stress free;"Great pay and benefits. The comedy never ends with terrible upper management decisions that only make the common worker more money. There is so much money in utter confusion.
";"Our immediate supervisor know what they are doing and know how mismanaged everything is.anyone above the supervisor is usually clueless but it's really funny. I laugh all day.
"
2015-07-04;Anonymous;Former Employee, more than 8 years;Great employer;"excellent benefit (medical, dental, vision, 401K, pension, retirement), good technical training, great people, friendly work environment, open communication, wide network opportunities. Great supporter of events to service local communities.
";"still recovering from the oil spill accident in Gulf of Mexico, sensitive to economic change, esp. the oil price change, reacted by reducing work force and shredding off assets, lack of flexibility in management.
"
2015-08-10;N/A;Current Employee;Great with benefits;"Flexible schedules, great with benefits, solid balance sheet, they are good about salary and 401 k matching, afraid for the future of this company though
";"Unstable future, just settled lawsuits from spill, but will definitely take a hit on the balance sheet. Too hand's off on employee development. You have to compete with external candidates for jobs.
"
2016-05-15;Petroleum Engineer;Current Employee, less than 1 year;Treats their people well.;"BP treats their people really well. They have lots of benefits that exceed the standard level of benefits in the US. They are a flexible workplace. Seem to be more liberal than a lot of other companies in the industry.
";"While I very much respect and approve of the executive-level leaders of the company, I've had experience with poor management on the lower team lead/manager levels. Myself and many other colleagues are not necessarily happy in their roles. I'm not sure if it's the stress level or the environment, but there can be quite a bit of unrest. Very slow progression up the career ladder. Poor training for more junior employees since classes were cut from the budget.
"
2016-08-04;Senior Financial Analyst;Former Employee;BP Company Review;"Great overall salary/compensation package. Good work/life balance. Friendly atmosphere. Convenient location off I-10 in the energy corridor. Good place to work at when the oil price is decent.
";"Not a lot of opportunity for upward mobility. Ever increasing outsourcing of work/services outside of the US. With oil prices being low for an extended period of time, the company has undergone waves of cost cutting and layoffs.
"
2015-09-25;Safety Advisor;Former Employee, more than 1 year;Overall Company Review;"The best reason to work at BP is the people. The company is very diverse and has a good development program for its employees.
";"The Cons of working at BP is that it is a big company and you can get lost in the numbers. It also is very departmentalized and sometime takes a long time to get something done.
"
2016-04-07;Offshore Planner;Current Employee, more than 10 years;Offshore Planner;"Great benefits and reasonable salaries. Worked with some good people over the years and are as close as family. The work environment outside Houston was genuine.
";"Younger management in key roles with no management or people experience. BP used to be a mature company with great values but has given way to inexperience and management tactics that now discourage speaking up and sharing concerns. If you're not in agreement with management, you're potentially a target for termination. Strongly considering my future with this company. The falling price of oil has really shown me BP's true colors. Not a pretty sight.
"
2015-03-06;Anonymous;Current Employee, more than 5 years;Hang on if you can;"Geologists and engineers are valued. Usually relaxed working conditions. Great gyms on campus and next to running trails.
";"The company is going through changes and there are waves of layoffs happening. Layoffs will continue with low commodity price through 2015 and 2016. Lots of process to slog through. For everything. From transferring files to one another to parking in the garage, to book a meeting room.
"
2015-09-03;Executive Administrative Assistant;Former Employee, more than 10 years;Exec Admin Asst;"Their family/work life balance is excellent. BP is a company that cares and jumps into action when a crisis arises. There is much opportunity, encouragement and support for career and personal advancement. This is a company that keeps up with and embraces new technology.
";"I have no negative input nor any criticism on the overall performance of this company on a personal or business level.
"
2014-05-30;Human Resources Manager;Former Employee, more than 10 years;Some groups are great to work for, but other groups are quite tough... very dependent on the team leadership.;"Great benefits, good people, plenty of opportunity to be challenged technically. Will miss the relationships with my peers more than some of the leadership
";"If you aren't in the right circles, you might not get promoted. It feels like playing politics is more important than delivery of results and building the right relationships.
"
2014-11-13;Geophysicist;Current Employee, more than 1 year;Management and tactical strategy at British petroleum as of the start of my career and the developpement of my goals in this company;"The strong team building that is due to the underlaying manager that pushes the employees to take iniatives and report actions that are not normal dyring daily activities
";"There is a lot of cons but so it is the case of every job in any field and in my personal opinion abd without mitigation i can state that the only con that i perceive is the long working hours
"
2015-09-18;Project Delivery;Former Employee, more than 10 years;A Good Place to Work;"BP offers competitive pay and excellent benefits. They offer good opportunities for learning and advancement. BP believes in giving back to the community and offers a wide range of opportunities for employees to help make a difference.
";"Change can be slow at BP due to the size of the organization. Work life can be stressful at times. with a lot of rework due to poor decision making.
"
2016-10-16;Anonymous;Former Employee, more than 3 years;Sr Engineer;"good benefits, flexible office hours, well location campus, relocation package was good, on and off-campus training were nice
";"office was too crowded, rest room was too small (200 cubes per floor shared two stands and three seats in one man's restroom), office politics prevailed technical excellence, too much waste in global operation (global meetings, global business travels, etc.), too many self-claimed experts; too many meetings
"
2008-06-11;FBC;Current Employee;BP Good at Acquisaitions and Terrible at Operations;"It is a place holder job. Since they took over Amoco and ARCO they have taken on the philosophy of burning through employees and then discarding them - just like Pepsi in the 1990's.
";"If you are not BP heritage or a Brit, your upward mobility is severely limited. It is especially limited if you are ARCO heratige.
"
2012-10-13;Cashier;Current Employee, less than 1 year;Working at BP isn't so bad, but the pay isn't enough to live on if you're on your own.;"Usually there is down-time through out your day which helps if you need to study for school. My boss is great. She's very understanding and always willing to give me the days off that I need.
";"Making minimum wage isn't enough, especially if you live on your own and have students loans to pay. Sometimes the customers are a little difficult to deal with and that can be stressful.
"
2013-08-10;Drilling Engineer;Current Employee, more than 5 years;Great company yet financially taking a hit from the GOM spill;"Very good formal training for engineers. Good internship program. Very rigorous and good development program for graduates. Excellent work life balance. Highly competitive work amongst co-workers yet the working culture takes the stress out.
";"Uncompetitive bonus against other companies in the industry. Perhaps this is due to its uncertain financials resulting from the spill. Poor knowledge management system. Finding information is like looking for a needle in a haystack unless you are used to it. Process process process...it is highly complex and can stress someone out. It's complex process can become its own downfall. Not an encouraging company for mid level employees, too much emphasis on graduates and interns.
"
2016-03-27;Mechanical Engineering Intern;Former Employee;Fun Internship;"Treat interns well, fun internship. Travelled offshore, which was fun! Well paid, very good opportunities through the internship, for networking, professional growth, etc.
";"Recruiting program is not the most organized. Received email saying I did not get internship, followed by one a few days later saying I was selected to be an intern. Very competitive when looking for full time offer after internship.
"
2018-03-24;PMT Functional Planning Lead;Former Employee, more than 5 years;BP Alaska PMT and Activity Planning Functional Lead;"Good overall review. Good Benefits. In general the Management structure in Alaska worked fairly well. I will work for BP again if given the opportunity
";"Some large companies take time to adapt new technological advances resulting in inefficiencies and delays. Implementing changes also takes more time and cannot guarantee to work.
"
2010-04-02;N/A;Current Employee;Great Place to work;"Great environment with the brightest managers in the industry. Lots of challenges. Lots of flexibility to grow jobs around individual talent. Many international opportunities
";"Long hours, as an example, the company offers flex Fridays at some locations, but those who aspire to move upward frequently miss those days off
"
2015-11-04;Anonymous;Current Employee, more than 10 years;Tax Manager Operations and Systems;"Great place to work. Benefits are competitive and the employees really want to do what is right for the organization.
";"Current oil prices make improvement dollars hard to come by. The organization truly wants to improve its processes, but cannot provide funding as we are managing revenue due to commodity.
"
2012-01-30;Division Order Analyst;Current Employee;A great place to get experience, but not a great place to build a career.;"BP will challenge you to grow professionally and will invest in you by extensive training for young professionals. BP executive leadership has improved significantly in its communication with the entire company about the direction of the company and how it will impact the various areas of the company.
";"The Land Department is a functional work environment. ""When they hire you to do a job in Land, they expect you to do if it for a very long time."" - Sr. Land Leadership There isn't much room for growth in Land and you will not be able to transfer to other jobs outside of Land.
"
2009-11-29;Customer Service Representative- Cashier;Former Employee;Good employer for retail job;"This was one of my favorate jobs while working retail. Pay was fair. Rewards for performance. They made me feel like much more than a number, and training was excellent.
";"Some of my coworkers dabbled in drug use. Other than that, it was an ideal employer. Hours were odd at times, but you would expect that at any similar job. Lots of turnover.
"
2010-07-13;Procurement Intern;Current Employee;Summer internship;"Relaxed, casual work atmosphere Friendly people, always willing to help A lot of training available -- classes, workshops, etc.
";"In terms of procurement, very unorganized. Difficult to find data. Can be attributed to the fact that BP is such a large global corporation. No company mandates, makes it hard to implement procurement policies
"
2011-02-24;Process Operator;Current Employee;BP is a great organization with great pride to work for.;"You get to work in a great team environment that can make you a lot of money and is great when your off for a couple days.
";"Very dangerous because of the chemicals that are around that are constantly being heated up and put through a variety of equipment.
"
2008-12-22;Operations Technician;Current Employee;Good company, could be better;"The benifits are good. There are places within the company and the world to go. We do a great job with dealing with the enviroment
";"Is so big that things run slow. So many layers of management that some people have a job that is not needed. Bosses come and go too often, they need to stick put for a while. No local techinal support, it is all in Houston.
"
2012-02-04;Optimization Engineer;Former Employee;Truly a great place to work;"Great place to work. Competent management and motivated co-workers. Company really cared about employees well being and there was great opportunity for professional growth and development. The Carson plant had a lot of great people and strong culture left over from the ARCO days.
";"BP seemed to go a little overboard on all the feel good sometimes. Would have liked to see a little more focus on results and performance. And, of course, the spill in the Gulf was challenging.
"
2015-06-18;Engineer;Current Employee, more than 5 years;Engineer;"the benefits are great, they still offer a pension. The core values are a nice environment to work in and the salary tends to be at the top of the scale.
";"Favoritism is far too common, spend way too much time on things that don't apply to building a business and stock price is still under pressure
"
2016-05-25;Reservoir Engineer;Current Employee, more than 8 years;Great benefits, competitive compensation, personal development valued, but riddle with corporate complexity;"Good health benefits with low premiums. 401k matching up to 7%. Salary and bonus compensation is competitive and in line with market. 9-80 schedule is a huge perk. Work life balance is good, but will vary depending on your role. There was a focus on personal career development when oil prices were high, but the focus on that has lightened in the recent oil price environment.
";"It can be a frustrating place to work if you care about doing meaningful work and impacting the bottom line. The company is riddled with workflow complexity, tons of process, and indecisive middle management.
"
2016-10-26;Contract Attorney;Former Employee, less than 1 year;Great Place to Work;"Plenty of training with room to grow and advance. I found everyone to be very professional and was very impressed with the place overall.
";"Great Place, but I found the safety requirements a little to tedious to maintain. The rules for parking in the garage are strenuous and if you break them you will have to park in the open lot.
"
2009-01-03;Trading Analyst;Current Employee;BP is a wide open, flat organization.;"The compensation is in line with the industry, but the learning is where the opportunities really stand out. What I take away from it all on a daily basis has really helped my job growth in the time I've been with the company and hope to continue at my current pace.
";"The hours can be long, but the work is rewarding in what Ive been able to take away as lessons learned.
"
2011-11-11;Controller;Current Employee;Its a good company;"The salary is good. The advance training your recieve is excellent. The insurance is good as is the medical care
";"no time off to live a personal life, days off often cancelled , vacation non-existant, work days 18 hours, no personal communication allowed while on ship. your not allowed personal computer communication or phone calls while on the ship. The days working and days off schedual is ignored. I haven't been off the payroll ship in the gulf except for training, doctors appoinments and a few other short assignments in 18 plus months.
"
