date;employee_title;employee_status;review_title;pros;cons
2020-09-14;Engineering Technologist III;Current Employee, more than 1 year;Great place to work!;"Great benefits - Inclusive - Flexible
";"Large Company - Depends on preference
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-03;Engineer I;Current Employee;Great company;"They treated me very well, both as an intern and a full-time employee
";"They have an undeveloped new employee training routine.
"
2020-09-22;Senior IT Analyst;Current Employee, more than 10 years;Good company;"Family Friendly, Life work balance
";"Health plan is not great
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-04;Continuous Improvement Manager;Current Employee, more than 1 year;Great culture, people, benefits, and with great work/life balance;"Great benefits, training, promotional opportunities, recognition, great facilities, embracing digital transformation
";"Embracing change across the enterprise can be difficult to support (some processes have been in place for a long time
"
2020-11-22;Project Manager;Current Employee, more than 3 years;Project managers are overworked and underpaid.;"People work well together and help each other.
";"Micromanagement it not productive to employees.
"
2020-09-14;Vice President;Former Employee, more than 3 years;VP;"Good company and nice benefits
";"Salary is on the lower side
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-03;Supply Chain;Former Employee;Retired;"Fair salary, use leading edge technology
";"Management is not supportive, not many jibes in Raleigh for a corporate worker
"
2020-08-16;Director;Current Employee, more than 5 years;Duke is for the team.;"Excellent Pay and Benefits, Great people and Safety focus
";"Regulatory oversight and witch hunting energy companies
"
2020-09-03;Accounting Manager;Current Employee, more than 10 years;Great Company;"Good pay. Good benefits. Treats employees with respect.
";"Big company loses personal touch.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-28;Customer Service Representative;Current Employee, more than 5 years;Decent pay;"Pay, benefits, work schedule, flexibility
";"Customers are difficult in Florida
1 person found this review helpful
Helpful
Share
Repor"
2020-10-19;Nuclear Operations Technician III;Former Employee, more than 5 years;Terrible company;"Used to have a good work culture
";"Pay is lowest in industry with terrible healthcare since Duke bought progress
"
2020-07-27;Executive Assistant;Current Employee, more than 3 years;Wonderful workplace;"Excellent leadership! Great benefits, very employee focused company. Competitive pay, safety culture is top notch.
";"No free parking in Raleigh - they do offer a $60 incentive but parking has increased recently.
"
2020-09-02;Lead Data Scientist;Current Employee, more than 5 years;Duke;"Safe and supportive, work life balance
";"None, none, none, none, none
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-25;Instructor;Former Employee, more than 5 years;Great place to work;"benefits are nice and compensation
";"layoffs often, misunderstanding of nuclear needs
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-28;Director;Former Employee;Lagging company;"lots of opportunities for bright individuals
";"outdated benefits, good old boy culture
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-25;Senior Project Controls Specialist;Former Employee;Total confusion;"Great pay and benefits, nice people
";"Company is a patchwork of local cultures too entrenched to change. Accounting is a complete nightmare.
"
2020-06-16;Customer Service Representative;Former Employee, less than 1 year;Great job if you don't mind working in a call center;"Good starting pay for job You get the weekend off
";"-Rude Customers -Having to sell products Call center setting.
"
2020-11-04;CCO;Current Employee, more than 3 years;Worst micro management and debilitating work environment;"Paycheck, insurance and recession proof.
";"Antiquated systems and tools, lousy metrics, pressure constantly, micro managed, talked down to you.
"
2020-06-08;Senior Accounting Analyst;Current Employee, more than 5 years;Great Company to work for;"Well defined policies and procedures in place, plenty of internal opportunities to gain experience in multiple areas, and the company cares about its employees.
";"Promotion are difficult to obtain; its very competitive, unless you are friends with one of the managers of find one to sponsor you.
"
2020-08-09;Senior Accounting Analyst;Current Employee, less than 1 year;Great Company - Many hours;"Great compensation and benefits packages
";"No work-life balance. Many hours
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-05;Senior Compliance Analyst;Current Employee, more than 3 years;Great company w/ growth;"Professional growth opportunities Good working relationship with peers
";"High work load Small team Management avoids conflict
"
2020-10-14;Engineer;Current Employee, more than 5 years;Not Recommended;"Excepting you to work a lot of overtime without pay. Travel a lot to middle of no where as a part of your responsibilities.
";"Management cheats and not provide tools u need for your job. The management is so unkowledgable and like you have two jobs one doing your tasks and second teaching the management your job.
"
2020-11-09;Senior Administrator;Former Employee;Need to be alike minded to survive;"Good benefit, flexible, laid back
";"Hard to ladder up, micro management
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-27;Human Resources Consultant;Current Employee, more than 3 years;Great company to work for;;"ltant 
Recommend
CEO Approval
Business Outlook
Pros
Internal mobility, great benefits, safety oriented, good work/life balance
Cons
I have nothing to add here
"
2020-07-22;Senior Communications Specialist;Former Employee, more than 8 years;Great Organization;"Great salary and benefits. The company structure is organized and efficient.
";"The company is progressing in a lot of ways
"
2020-10-20;SOX Compliance Manager;Current Employee;It was fun for awhile but leadership has changed;"Pay is not that bad
";"The culture and mood is not so great. Leadership can't make up their mind.
"
2020-07-04;Contractor;Former Employee, more than 1 year;Awesome Company;"Upper management was friendly, I was able to be mentored fully in the job position
";"Slow moving projects, sometimes there is a lack of work
"
2020-10-14;Generation;Current Employee;Corporate America;"Good pay, good people. Decent benefits.
";"Bureaucracy, lack of leadership. Seem more worried about stock holders than employees.
"
2020-06-09;Customer Service;Current Employee;Customer Service;"Benefits begin on day 1. No weekends and closed most Holiday ( only work on Holidays 4 hours if drafted)
";"Required to work extended hours up to 12 hours per day in the event of major storms.
"
2020-03-23;Project Controls Analyst;Former Employee, more than 1 year;Approach WITH Caution!;"4 Day Work Week, nice people outside the project controls department.
";"Everything....the original manager over all the projects would speak in acronymn terms from the project management certification--that no one uses--she never had one time put on a pair of construction boots and worked in the field. She really was not qualified for the position. She was so aggressive and moody, in the time I worked there was a 90% turnover. Would personally attack employees in meetings and yell, was very embarrassing and unprofessional. She was very unappreciative of knowledge and experience and would speak over anyone in a meeting. Was a really rough place to work--glad I am long long gone, a really bad memory and the worst job I have ever had.
"
2020-06-12;Project Manager;Current Employee, more than 5 years;Great place to work for;"Excellent people to work with
";"Poor work life balance but whatever
"
2020-12-08;Laboratory Technician;Former Employee;Waste of Time;"Above average benefits, retirement contribution to 401k
";"Poor management, few upward mobility opportunities
1 person found this review helpful
Helpful
Share
Repor"
2020-06-29;Human Resource Consultant;Former Employee, more than 10 years;Good company;;"ltant 
Recommend
CEO Approval
Business Outlook
Pros
A good place to work.
Cons
If you stay in a group too long it is hard to get out
"
2020-12-03;Security Officer;Former Employee, more than 10 years;Security;"pay pay location pay pay
";"everything else this place is like prison
"
2020-12-07;Invoice Processor;Former Employee, more than 1 year;Duke is family oriented;"Good hours to work but stern
";"Family oriented, micro manage, favoritism
1 person found this review helpful
Helpful
Share
Repor"
2020-10-22;Accounting;Current Employee;Great work place;"Stability for those that want it
";"Upper management is not good
Be the first to find this review helpful
Helpful
Share
Repor"
2020-06-14;Lead Business and Technology Consultant;Current Employee, more than 5 years;Duke Energy takes care of their employees;;"ltant in Charlotte, NC
Recommend
CEO Approval
Business Outlook
Pros
Challenging work, Great benefits, Company Culture is Safety and family first.
Cons
Work weeks can get into the 60+ hours when on a support team.
"
2020-06-23;Senior Engineer;Current Employee, more than 10 years;Good Company to work for.;"The compensation is good for the area they serve.
";"Sometimes have to work in severe weather events.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-27;Reactor Operator;Current Employee, more than 8 years;The job's roles and responsibility grows while pay, viability, and upward mobility lower at an exponential rate.;"Moving packages and short time commitments
";"You are just a number in the company, and you may need corporate grievances to get fair pay.
"
2020-09-25;Maintenance Technician;Current Employee;Meh;"Good money , and great benefits
";"Rampant sociopaths for managers and even more so for supervisors. Incompetent leadership.
"
2020-07-22;Nuclear Equipment Operator;Former Employee, less than 1 year;Medical Discrimination;"I have nothing to add here
";"I was having complications with training. I was put on unpaid leave in order to seek a medical diagnosis and treatment. Over a month after I had been formally diagnosed and placed on treatment I was terminated without being taken off of leave. The issue with this is that the employer has no idea whether I the problems I had would have persisted after I had received treatment.
"
2020-05-06;IT Associate;Former Employee, more than 1 year;Great place to work;"Room for growth, great environment and culture
";"If you aren't in Charlotte, NC, it's nearly impossible to work your way up
"
2020-05-09;Anonymous;Current Employee;Good job for 40 up to 50 hours per week;"Safety and efficiency. Friendly staff and good benefits.
";"Not enough hours or permanent openings
Be the first to find this review helpful
Helpful
Share
Repor"
2019-11-07;Reliability Engineer;Current Employee, more than 1 year;Great Place to Work with Excellent Benefits;"Duke 401k is 100% match at 6% of your salary, and they automatically give you an additional 4% (vested after 3 years) even if you put in nothing. Annual match for HSA ($1,200). 3 weeks vacation with 3 personal holidays. 6 weeks paternity leave. Great health insurance. Annual bonus of up to 11-12%. Flex work schedule (980 or 4-10). Adapting to make changes for Climate Change.
";"Long hours during outages, which is expected. Some plants don't manage/plan work well/effectively.
"
2020-02-20;Manager;Former Employee;Functional Chaos;"There is always a lunch catered by and exceptional vendor.
";"Customer Delivery departmental of Duke Energy is not diverse and is not inclusive. There is an underlining good ol boy system and your skin cannot be be too identifiable to a culture. The brash “I’m not doing it” older employees are more valued because longevity with the company,not what is best for the company. Do not speak up for betterment of the business, or you will be black balled.
"
2020-07-09;Bilingual Customer Service Representative;Former Employee;Okay;"Lots of incentives and opportunities for growth
";"People can be rude on the phone
1 person found this review helpful
Helpful
Share
Repor"
2020-07-07;CAD Drafter;Former Employee, more than 8 years;keep your resume updated;"Salary is ok. Not great
";"Layoffs all the time. NEPOTISM RAMPANT.
"
2020-02-05;Assistant Engineer;Current Employee, more than 3 years;Being an in house contractor is not good.;"It's relaxed and typically easy work. Only work 40 hours a week.
";"The worst part about being a contractor is that Duke could careless about you. The pay is bad, the raises are bad and there are zero benefits. For a retired person this doesn't matter, but for someone who has a family to support it is bad.
"
2020-03-02;Applications Analyst;Current Employee, more than 3 years;It's good place to build a career;"Very laid back work environment
";"Projects and programs are very bloated
Be the first to find this review helpful
Helpful
Share
Repor"
2020-06-14;NSO;Former Employee, more than 5 years;Good and Bad;"Good money and friendly people
";"Management doesn’t care about the employees and an absolute horrible work hiurs
"
2019-09-24;Nuclear Security Officer;Current Employee, more than 10 years;Good Benefits, but all benefits are being reduced since merger with Progressive;"Do very little besides browse internet and watch youtube at certain posts. Good opportunity to sit and get fat.
";"Eliminated pension for new hires, military leave pay pre-merger was full salary, now it is nothing(differential), rotating 12 hour shifts...terrible. 7 year pay freeze for all after merger....yes, 7 years no raise.
"
2020-02-25;Customer Care Specialist;Current Employee, more than 1 year;Great Company;"Equal Opportunities Pay Incentives Growth
";"Customers Storm Schedules Schedule Extensions
Be the first to find this review helpful
Helpful
Share
Repor"
2020-02-25;Security Officer;Former Employee, more than 5 years;Good Pay, Decent Benefits, Good Old Boy Promotions.;"Pay and benefits were great for the area I was in. Health insurance through United was a bit high for two people at around 425 every pay period. Good training.
";"Apply for positions and get passed over for friends of other managers. Even when you have a degree and background matching job posting and other person doesn't. Little chance for advancement.
"
2020-04-05;Anonymous;Current Employee;"Good work/life balance; little room for growth";"Reasonable work/life balance, nice co-workers, generous holidays and vacation time.
";"Difficult to get promoted. There are some exceptionally smart and talented people that are overlooked for promotions, whereas others that should not be promoted are.
"
2020-01-02;Engineer II;Current Employee, more than 1 year;Satisfied;"Awesome work/life balance New and challenging projects Every other Friday off
";"Slow progression Hard to be more than just a number
"
2020-02-05;Accounting Analyst;Current Employee, more than 5 years;Controller Department;"Friendly Culture and Reasonable hours.
";"Can end up picking up the slack of coworkers
Be the first to find this review helpful
Helpful
Share
Repor"
2020-01-03;Anonymous;Current Employee;Awesome company in most regards;"Great work environment, interesting work, 10% match 401k
";"Insurance, pay through student program
"
2020-03-23;Gasification Production Technician;Former Employee, more than 3 years;Great pay but Big Company=Bad;"Good Pay, Good Time off, Good 401k match
";"The company doesn’t care about you. Your just a employee number in the system. Terrible HR help and the health insurance is terrible and expensive for a large company l.
"
2019-10-20;Manager;Former Employee, more than 10 years;Remain Stuck in a 100-year old legacy;"Decent salary, benefits and security
";"Failure to recognize and promote talent Antiquated approach to change and innovation Shortsighted cost cuts are not long-term strategic Bigoted Antiquated management who do not listen or set the examples of collaboration Employee development boils down to a library of videos with ambiguous objectives to grow Lack of access to senior leadership Workplace changes do not match organizational climate changes desperately needed
"
2020-01-08;Software Engineer;Current Employee;Good place to work.;"Good work life balance with good benefits.
";"Must come into the office every day.
1 person found this review helpful
Helpful
Share
Repor"
2019-12-28;N/A;Former Employee;Nice company to begin a career;"The Benefitinsurance, tuition assistance, student loan payback
";"Some managers wants a butt in the seat when the position can be done from home.
"
2020-01-13;Customer Service Representative;Current Employee, more than 5 years;General information;"Good pay, good management, good incentive
";"Shift, eta time, storm duty
Be the first to find this review helpful
Helpful
Share
Repor"
2019-12-18;Systems Administrator;Current Employee, more than 1 year;Great Work/Life Balance;"- lots of growth opportunity - great benefits - great work/life balance
";"- too many buildings, not enough work space
"
2019-11-03;Network Analyst;Former Employee, more than 1 year;Decent Salary / Horrible Environment;"The pay is decent, but not what it used to be with the recent layoffs and cut backs.
";"It's a really uptight atmosphere. If you think you'd enjoy working at Google, you will not like it there. It's a sad place to work and all of upper management, have very little care or value of employees. I saw people with 20 years with the company, get dismissed with a week's notice, some with none. Like many companies, the employees are great, but ""management"" is feckless, and biased. It is the antithesis of what happy, tightknit family-run businesses are about.
"
2019-12-18;Project Coordinator;Former Employee, more than 3 years;Solid Company with good pay;"-Friendly People -good pay and benefits
";"-Lots of uninteresting work during my time there
"
2019-12-11;Senior Software Engineer;Current Employee, more than 8 years;good;"good benefits 401k , retirement and bonus
";"not much growth opportunities as of now
1 person found this review helpful
Helpful
Share
Repor"
2019-10-02;Associate Customer Care Specialist;Current Employee, more than 1 year;Great place to start a career & move up with the company - Just try to stay positive always;"Great Benefits, Great Pay, Good Co-Workers, Overtime, Incentives
";"Very Micromanaged, Very stressful with back to back calls. The most strict company I have ever worked for regarding attendance down to the second. Calls are graded, and sometimes when you feel you are doing your best they always assume you could do better which is discouraging.
"
2019-09-30;Contract Manager;Current Employee, more than 1 year;Great Company;"Great work-life balance, good pay, and good benefits. Excellent retirement 401k contribution/match.
";"As with large companies, it can be difficult to stand out. Lots of silos but the company is slowly working to break them down.
"
2019-10-24;IT Applications Analyst;Current Employee, more than 5 years;Great work life balance;"The work life balance is great. I've never felt much stress at work. All my coworkers are very friendly.
";"Some areas of the company are very hard to get promotions. Pay is not as competitive as other companies.
"
2019-11-05;Business and Technical Consultant;Current Employee, more than 1 year;Promotions;;"ltant in Charlotte, NC
Recommend
CEO Approval
Business Outlook
Pros
Stable company. Room for growth. Invests a lot in career development.
Cons
Your pay grade and promotion does not come with your qualification. It is more tenure.
"
2019-12-10;Intern;Former Employee, less than 1 year;Administrative Services Intern;"Amazing work culture, paid housing
";"They only gave 3 vacation days for the whole summer
Be the first to find this review helpful
Helpful
Share
Repor"
2019-11-14;Associate IT Applications Analyst;Current Employee, more than 1 year;Associate IT Applications Analyst;"Great work environment. Wonderful management. Fantastic benefits.
";"Working in uptown can prove challenging for commuting.
"
2019-11-23;General Manager;Current Employee, more than 10 years;Duke Energy;"Great place to work lots of opportunities
";"6 states could be a negative if not relocating
"
2019-12-16;Project Manager;Current Employee, less than 1 year;Dissorganized organization;"If you are a fulltime employee you do not have to work 40 hours -you get promoted based on who likes you and not what you accomplish.
";"Reorganization of organization is constant so consistent results do not exist. Every group is in a silo and no matter how they are set up it comes down to the management to hold people accountable for results, which they do not do since people are not in there positions long enough to make an impact.
"
2020-02-14;Senior Reactor Operator;Current Employee, more than 5 years;Brunswick Nuclear Plant SRO;"Good benefits and competence pay in comparison to other industries.
";"Brunswick Nuclear Plant management shows poor leadership of personnel. Pay is actually lagging other utilities within the industry.
"
2019-05-28;Engineering Manager;Current Employee, more than 1 year;Quite disorganized and a very non collaborative environment...;"Benefits seem good. Most teams have little to no expectations and unless you beat someone you’re likely to never lose your job.
";"Disorganized. Lack of collaboration between departments. Pay, even with a bonus, is quite low in comparison to most studies. Lots of valuable people seem to be leaving due to low pay and horrible work/life balance. If you work hard they’ll just ask you to do more while ignoring entire teams that don’t hold their own. Lots of financial waste all over!
"
2019-02-22;Nuclear Security;Current Employee, more than 3 years;If you'r Law Enforcement or Military personnel thinking about becoming Nuclear Security at Duke, STAY AWAY;"Schedule, overtime, uniforms provided, safe job practises
";"You will start as an contractor, it might take you 5-6 years before or if they will move you to Duke side. There is no communication from upper management about posibilities of getting the Duke position. While working as a contractor, no benefits, raise is about 18 cents a year ( yes no joke), no bonuses, no promises of keeping the employment, no retirement. So, before you quit your career, which has all the benefits with retirement, raises, days off, payed holidays and get sucked into empty promises at Duke Energy think twice. It is very sad to say but it is not worth it......
"
2019-11-07;Account Executive;Former Employee;Fun and challenging career;"Truly able to make a difference for customers
";"Long hours during storm duty
Be the first to find this review helpful
Helpful
Share
Repor"
2020-01-19;Engineering Design Assistant;Current Employee, more than 5 years;Disappointing Duke Energy;"Benefits are ok, Compensation is ok
";"Bad management, Unable to manage budgets, No promotions, Very bad office moral, Upper management refuses to listen the opinions of the individual contributors
"
2019-10-12;Executive Assistant;Former Employee, more than 8 years;Friendly atmosphere;"Health Benefits, management, helpful associates
";"Salary, Vacation and sick time
"
2019-05-03;N/A;Former Employee;Be careful;"Great working relationships. Wonderful learning opportunities In general a fun environment and great people to work with! I didn’t meet anyone who didn’t want to help or who didn’t do their absolute best to get the job done - good people!!
";"No job security You are left in the dark by management There are some issues with communication between work groups - this is slowly improving though. Standards/expectations/rules differ depending on work groups and supervisors involved despite general consensus and procedures in place Be prepared to get worked to the bone (they are downsizing after all!)
"
2019-10-22;ITA;Current Employee, more than 1 year;Good first Job;"- Good benefits - Good pay - Nice culture
";"- Chaotic work environment - Communication between teams
"
2019-09-26;Senior Nuclear Engineer;Former Employee, more than 10 years;Great Employer with Good Benefits;"Great People and Management Good Work Life Balance Good Benefits including matching 401k
";"24-7 Work Hours depending on your job
"
2019-08-23;Customer Service Representative;Former Employee, more than 8 years;Did not take harassment seriously;"Benefits and 401K are really good.
";"Worked for Duke Power back in late 1990s before the metoo movement. Went to HR about feeling harassed and they pretty much said it might be best for me to leave. Manager that harassed me ended up being promoted to get him away from managing people. Many companies do this. Promote people that are problems in order to get them away from the job they could not do.
"
2019-05-06;Anonymous;Current Employee, more than 3 years;Analyst;"Really good benefits, esp 401k plan. Vacation time is ok. Job security is very strong. If your department/organization is getting trimmed down, you’ll more than likely get a different position within Duke somewhere. Can work from home occasionally, not regularly... depends on your department/manager.
";"White walls & cubicles... nothing too exciting for your Monday-Friday 8-5. Not one of the “fun places to work” that some of your friends might work at with lower benefits and lower job security.
"
2019-08-07;Anonymous;Current Employee, more than 3 years;Horrible Company to work for;"All the Pros were recently taken away due to budget cuts and pay cuts.
";"Mandatory overtime hours They do not care if you have a family, Told to Just quit Charlotte employees are treated better Taking Paid vacation still affects performance Have consistently stayed above average in performance but still get horrible shifts Underappreciated Severely low staff due to management and budget cuts Need to be ""In"" with higher ups in order to get the best shifts and advancements
"
2020-01-29;Software Engineer;Former Employee, more than 1 year;DE;"Good environment, decent vacation, decent benefits.
";"Management seems out of touch a lot.
Be the first to find this review helpful
Helpful
Share
Repor"
2019-08-29;Lead Engineer;Current Employee, more than 5 years;Good company.;"Work flexibility, smart coworkers, good opportunity to explore more things
";"Politics, relationship is more important than your knowledge or scale
"
2019-08-09;Executive Assistant;Former Employee, more than 8 years;Good Place to Work;"Nice, friendly people. More job security than the banks.
";"A bit old school, by the book. Slower to adapt.
Be the first to find this review helpful
Helpful
Share
Repor"
2019-08-22;Real Estate Representative;Current Employee;Great Place to work;"Great Pay, Great Benefits & Bonuses
";"Overall a great place to work
Be the first to find this review helpful
Helpful
Share
Repor"
2019-08-22;Chemist;Current Employee, more than 10 years;Great Company;"Pay, Benefits, time off
";"Hard to advance - shift work is tough with minimum staffing.
Be the first to find this review helpful
Helpful
Share
Repor"
2019-07-13;Power Systems Engineer;Current Employee, more than 1 year;Great Company to Work For;"Safety Culture, 4-10s work week
";"Current efforts to downsize are disturbing.
"
2019-07-08;Auxiliary Operator;Current Employee, more than 10 years;Good pay, demanding job;"Pay is e exceptional for the area.
";"Rotating shifts, lots of overtime if you want or don’t want.
"
2019-06-25;Customer Service Specialist;Current Employee, more than 3 years;If you are single, don't want to have a work-life balance, this is the place for you!!!;"Benefits, sales commissions, cafeteria. Yes great coffee machines!
";"Stress Disorder, anxiety, pressure, sleep disorders, lower back pain, No LiFe! Except up to 250 calls in 8 hrs. Work overtime sometimes more than 12 hours.
"
2019-07-05;Engineer;Former Employee, more than 3 years;Great Place To Work;"Great teamwork. Upper Level Management is alright
";"Need to Pay attention to directors and payroll
"
2019-06-09;Scheduler;Current Employee, more than 3 years;Started off promising, but has left something to be desired on the back end.;"Solid Company, job security, reliability, potential
";"Revolving door, poor management decisions, slow to change
"
2019-07-30;Welder Mechanic;Current Employee, more than 10 years;Everidge;"Top pay great company to work for
";"Their wasn’t any besides drive to work
Be the first to find this review helpful
Helpful
Share
Repor"
2019-07-14;Engineer;Former Employee, more than 8 years;Great company;"Great benefits. Work with other quality employees.
";"No company related cons, but parking downtown is a challenge.
"
2019-03-08;Engineer II;Former Employee, more than 1 year;Good Company Decent Work;"Good benefits, multiple levels of health insurance available. Opportunities to move around within the company. Assisted with professional development well (conferences, professional dues and college course reimbursement, etc). Nice bonus based on company performance and personal performance.
";"Work can be boring and decisions take awhile. Limited scope of work for engineers. Field personnel management can be a little over confident in their opinions.
"
2019-07-13;Maintenance Technician;Current Employee;Good Benefits;"Good pay and benefits, a lot of PTO
";"Management is sub-par, listen more
Be the first to find this review helpful
Helpful
Share
Repor"
2019-11-19;Project Manager;Current Employee, more than 5 years;Would not work here again;"Good pay and benefits. Four day work week.
";"Terrible leadership. Wrong focus. Mired in minutia.
Be the first to find this review helpful
Helpful
Share
Repor"
2019-06-06;Senior Administrative Specialist;Current Employee, more than 1 year;Great job and great pay;"They have a great work to life balance and competitive pay.
";"Lack of communication between coworkers.
"
2019-06-19;Technician Helper;Current Employee, more than 1 year;Great job;"Long hiring process but getting better
";"Pays great and also great employees
"
2019-08-29;Customer Care Representative;Current Employee, more than 3 years;Avoid;"Decent pay, great benefits too
";"No Work Life balance, pay cuts,
"
2019-09-14;N/A;Current Employee;Energy Drain as a CSR;"Good benefits package, concerned about safety
";"Poor management, zero focus on customer satisfaction
"
