date;employee_title;employee_status;review_title;pros;cons
2020-08-14;Operator/Technician;Former Employee, more than 3 years;Some great people but the company/job is not for everyone;"-The people. As with any workplace, there are people who have either a highly positive or negative attitude. I loved working with many of my coworkers and managers. They were some of the best that I have experienced. Some coworkers are also the most toxic I have ever experienced. This job tends to bring out the two extremes in people, more so than other jobs. The camaraderie between shift workers can be highly rewarding, and form lifelong friends, or extremely toxic depending on how you make it, and how your colleagues make it.


-Well paying if you are hired as a permanent employee. If you can find a union position then the pay is significantly higher than you would find for equivalent job roles outside of an oil refinery. Overtime pay adds up quickly and can be substantial. But the high pay comes at a price. Many coworkers who have worked for this company for 25+ years describe the pay as a ""golden cage"" (more on that below)

-Highly Professional approach to safety and industry best practices. Every single day we had a safety meeting to brief the team on possible hazards and precautions needed for best practice. This is possibly the single most positive skill I took with me from this company to another industry. Many other companies in other industries will not have the same high standards for safety the the Oil Industry has. It can be a dangerous job and as such the company holds the highest standards possible for safety and professionalism. There is zero tolerance for unsafe work practices.


-wide range of technical and practical hands-on skills and training which you can learn

-It doesn't get much ""bigger"" than ""Big Oil"", almost any other company you join afterwards will not be dealing with volume or throughput quantities as large as Big Oil. Think small margin, high volume. It is high stakes. When you make a small mistake, it can affect tens of thousands of gallons of product. Efficiency is key. This is valuable experience moving to another industry.

-Pro/Con, there is a high standard for consistency and professionalism in the company. The oil refinery produces an unfathomable amount of product every single hour of every single day. When you make a mistake, it could affect tens of thousands of gallons of product. Management is generally practical and understanding most of the time but not always. Mistakes happen, but generally they emphasize learning and growing from the mistakes. Sometimes, this is not the case and management can be toxic. Nevertheless, it can be stressful being in a routine high-pressure position knowing your mistake could have an immediate impact on thousands of gallons of product.
";"-A lot of tension and drama between the workers union and management. 

-The refinery never stops except in the case of an extreme natural disaster (earthquake, hurricane). Otherwise, if there is a snowstorm or blizzard, be prepared to sleep on a cot and stay at the refinery (forget about your family at home). 


-Shift work. Unless you are one of the rare positions which do not require shift work (i.e. engineering, office work, supervisor, management). Otherwise most of the workers on site are required to work rotating Day/Night shifts. If you work as an operator, a laboratory technician, or any skilled worker (plumber, electrician) then it is shift work. Most of the jobs which allow the oil refinery to run continuously 24/7 are shift work jobs. Did I mention that this job has shift work?


-Precarious work/life balance for shift workers. The refinery must run 24/7, no questions asked. This means if you are a shift worker there are no ""holidays"" in a traditional sense. Your schedule is a 14 day pattern that repeats until you retire or leave. The schedule is generally: two days on, two days off, three days on, two days off, two days on, three days off, repeat. If your schedule says you work on Christmas eve, then you are working on Christmas eve. If your schedule says you are working on a wedding or birth of a child or other important event, you are working unless you use a vacation day. Which brings me to the next point...

-You can be forced to work. If you are a union employee, part of the contract you sign is an agreement to be ""forced"" to work. Yes, there is paid vacation for permanent employees (but not for temp workers, more on that below). When you take a paid vacation, other people must cover your shift. But sometimes, due to the rotating shift schedule, only a small handful of workers can actually cover that shift, and if there are any schedule conflicts then the company resorts to a ""force list"" to FORCE you to work. If somebody calls out, you can be FORCED to go to work. There is a ""force list"" and every worker trained for that same role gets put on the list. When a shift needs to be ""forced"" on someone, they get bumped down in priority on the force list, so the next person who hasn't been ""forced"" in awhile will be ""forced"" next. Scheduled an appointment? Nope, sorry you have to come in. Groomsman or bridesmaid? Better cross your fingers and hope that the day of the wedding you don't get a phone call that you have to come in. Caveat: if you have a good relationship with your coworkers and/or manager/supervisor they are often more than willing to work around this. I was lucky to work with a team where we tried to make sure nobody got forced to come in if they had important events. However the rules are the rules and there is always the possibility you have to be forced to come in once it is ""your turn"". 

-There is a constant paranoia of being called in to work, even on your ""days off"". The only way to be 99% certain that you will not be called in to work is to take a vacation day, and even then...emergencies happen and you may be called in.


-It can feel like a ""golden cage"". It is exceedingly difficult to find equivalent pay for the same position outside of the oil refinery. So the retention rate is high if you are hired directly as a permanent employee. Many people stay for 20-30+ years. Almost everyone stays for the pay and the stability of working in a union. However many years of shift work can take a psychological and emotional toll on some people. Some people can be very (justifiably) jaded after 25+ years. 


-The high pay means upper management expects all of the above is ""par for the course"". AKA ""You signed up for this, take it or leave it""


-If you are hired as a temporary worker via contracting agency, you are expected to work the same hours and perform the same tasks as a permanently hired Phillips 66 employee. This may have changed since I left but during my tenure at the company, I was originally hired as a temporary worker and I was expected to work the same job, the same shifts, and be on the same ""force list"" as the union workers. Some temps have worked 2+ years before being hired. It is the worst of both worlds. You don't get the pay, vacation, or benefits (insurance, retirement etc.) of a permanent employee, yet you suffer all of the negatives of the shift work.


-Virtually no upward mobility. Especially if you join the union. Yes, there is a payscale progression, but once you are in the union that's it. You are an operator/Technician for life. You can maybe be a production supervisor someday but that's about it as far as ""upward mobility"". Upper management generally never hires from ""the union"".
Advice to Management
Stop hiring temporary workers for shift work. Otherwise, for permanently hired employees the professional expectations due to the necessity of shift work are understandable given the level of pay. But don't be surprised if workers leave. For some, the pay is not worth it.
6 people found this review helpful
Helpful
Share
Repor"
2020-07-10;Corporate Engineering Advisor;Former Employee, more than 1 year;Very Old School, Siloed, and Dysfunctional;"Benefits are good and above average. Good office building.
";"As an experienced hire, new views were not welcomed. The company is far behind the industry in my discipline which I was hired to help, but in the end that help was actually not wanted. The supervision wants everyone in the office everyday so they can ""make sure they are working"" as quoted by my supervisor. No remote working here even though I had a corporate job with all the refineries. There is a general lack of trust in making decisions, management can and will overrule without seeking to understand the details and ""gut feel"" - this makes their risk higher than many organizations. Decisions are hierarchical so it takes forever to decide on many simple concepts and plans. Long term strategies to improve are non-existent, only ""keep it running today"". Without longer term vision and goals, it is demoralizing to work there. At the end I was sad I could not help and advise others looking to hire on that unless they need the good benefits, long-term self-growth is nil unless you are friends with those in high places.
Advice to Management
Be open to ideas that others bring into your organization. Help them be successful instead of challenging and backstabbing things to make you look better. Actually act on a long term vision, not just show PowerPoints and do nothing of substance to achieve them. Value the experience and decisions new people bring in - you might be missing something in your own organization. Work as a company to achieve the long term improvement goals, not just let each refinery decide on its own what and how to do improve in its own silo. It would be beneficial if the VP level talked with senior staff directly more to understand some of the dysfunctional problems in the management level between them and senior support staff. They might find out what is working and not working more.
4 people found this review helpful
Helpful
Share
Repor"
2020-06-29;HSE Specialist;Current Employee;Great place to work;"Great benefits and compensation. Good values for individual success and career development. Great culture and overall a positive place to work.
";"Not a flexible work environment.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-21;Business Analyst;Former Employee, more than 5 years;Don't work here unless you want to put yourself at risk for Covid-19;"Work life balance and somewhat job security
";"This company is stuck in the 1960s and refuses to adapt to the times for some reason. With Covid-19, employees started working from home with no issues, but leadership forced all employees to come back in the office starting on May 4th. The CEO's reasoning was that employees are more productive and have extra ""creativity"" while in the office, which is simply not true. Now Covid counts are rising in the office and leadership is not being transparent or requiring quarantines even for employees that work in the same pods as their Covid positive coworkers. Also Phillips 66 remains one of the only oil and gas companies (and companies period) that is fully back in the office. Other peer companies reversed their return to work plans once Covid cases started rising in Houston. This is ironic since one of Phillips 66's core values is ""safety"" but they clearly don't care about the safety of their employees.

There is also a lack of development opportunities past the early career phase, a lack of diversity especially in leadership (just google the executive team and board of directors), and dysfunctional, disjointed operations across the refineries and corporate offices.
Advice to Management
Your refusal to adapt to the times (putting your employees health at risk, lack of a remote/flexible work policy, and lack of diversity) is going to cost you your current talent and will cause you to not be able to attract new, young talent that you will need to sustain your company.
11 people found this review helpful
Helpful
Share
Repor"
2020-06-24;Operations;Current Employee, more than 1 year;recommend;"good, work and life balance
";"not really can't think of now except salary
Be the first to find this review helpful
Helpful
Share
Repor"
2020-06-19;Operations;Current Employee, more than 3 years;Great Company. Great Benefits;"With the right supervision you can be recognized for superior work.
";"Some requirements for time in the job for promotion should be reviewed. Personnel should be promoted on job performance and job related factors not how long you have been in the job.
Advice to Management
Seriously take a look a performance reviews and helping employees establish a career path. You have requirements to perform reviews take them serious. Provide good feedback with emphasis on good items, bad items and needed areas of improvement. Don’t tell employees that they are doing a good job and keep doing what you are doing. Go into detail.
1 person found this review helpful
Helpful
Share
Repor"
2020-06-16;Staff Analyst;Current Employee, more than 3 years;Wonderful company to work for!;"The benefits are great. Lots of opportunities to get into different fields in the company. Phillips 66 will pay for your CPA study materials and reimburse you for all 4 parts of your CPA exam! The best part is you don’t have to have a CPA to be an accountant with this company. Wonderful team atmosphere with management that supports your goals.
";"As of now (not counting COVID-19 era) Phillips 66 doesn’t support working remotely. There may be a change eventually, but I don’t think it will happen soon.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-05-19;I&C Engineer;Current Employee, more than 1 year;Good company to work for;"Good pay with good opportunities.
";"Lack of clear direction and career development
Be the first to find this review helpful
Helpful
Share
Repor"
2020-05-04;Instrument Technician;Current Employee, more than 1 year;It's an excellent employer for this area.;"Union membership is available but not required.
";"During the first two and a half years, employment is contingent upon passing performance tests.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-04-27;Pipeline Technician;Former Employee, more than 1 year;Good People, Bad corporate mentality;"A lot of the hourly workers are very friendly and helpful.
Decent money for the work.
";"Exempts typically display a holier than thou attitude.
The continually push the doing more with less.
On-Call without on call pay.
Advice to Management
Backfill vacant positions and don't talk down to employees
Be the first to find this review helpful
Helpful
Share
Repor"
2020-04-19;IT Project Manager;Current Employee, more than 10 years;Great Place to Work;"Overall Compensation Plan, Benefits, Culture
";"Limited (but growing) IT opportunities in Houston
Be the first to find this review helpful
Helpful
Share
Repor"
2020-04-20;Business Development;Former Employee;Good company - recommended;"Very good pay, good people, safety first
";"No visibility to upper management, HQ building is in no man's land on Houston beltway
Be the first to find this review helpful
Helpful
Share
Repor"
2020-04-04;Training and Development Specialist;Former Employee, more than 3 years;Great company with great benefits and work environment, Excellent bonus program .;"Great Bonuses and work environment.
";"Increase emphasis on job training programs.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-03-19;Accounting Team Lead;Current Employee;Great place to work;"Opportunities for career movement, high salary, nice bonus
";"Management transparency is not the best
Be the first to find this review helpful
Helpful
Share
Repor"
2020-03-14;Pipelines Draftsman;Former Employee;Good gig. Good people;"Great people. Better company can
";"Low pay, drive from Amarillo was to much
Advice to Management
Give feedback on you're performance
Be the first to find this review helpful
Helpful
Share
Repor"
2020-03-14;Pipeline Draftsman;Current Employee, less than 1 year;Great;"Great place to work great people to work for
";"The commute from Amarillo is too much
Advice to Management
Give work performance feedback to employees
Be the first to find this review helpful
Helpful
Share
Repor"
2020-02-29;Process Operator;Current Employee, more than 3 years;You will make money;"good pay and yearly bonuses
";"can be dangerous at times, upper management lacks common sense
1 person found this review helpful
Helpful
Share
Repor"
2020-02-25;Anonymous;Former Employee, more than 8 years;Great Place;"People, pay, culture, challenges
";"The only challenge was long Hours
Be the first to find this review helpful
Helpful
Share
Repor"
2020-02-21;Data Scientist;Current Employee, more than 5 years;Well Paid for Laid Back Work;"The pay and bonus structure is hard to beat.
";"It is a traditional company at the end of the day.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-02-15;Anonymous;Current Employee;Antiquated;"Operates lean, good co-workers, ok benefits.
";"Most managers don't have working spouses so company is not very family friendly. If your kid is sick you take a vacation day. Yet, salaried people are required to respond to emergencies 24/7 without pay as well as being on call for work support 24/7. You may support an incident in the middle of the night or weekend with a 8-12 hour window without compensation. There's a few jobs that senior employees can do outside of Corp HQ but those opportunities are only provided a few select key males. Males seem to be promoted more readily than females with similar skill sets. Also, although there are more and more female employees in technical roles I won't share my job title or location. I can easily figure out who posted review for other locations since there aren't that many females in Tech roles.
Advice to Management
Try to be competitive with not only O&G industry but other industries. Money is made in the facilities, not Corp office. Give more support to sites where the work is actually happening. The money spent for the waterfall in the Corp HQ office could have gone to better use in the field.
1 person found this review helpful
Helpful
Share
Repor"
2020-01-05;Utility Person;Current Employee, more than 3 years;Job;"Great benefits, safe work environment
";"None that I can think of
Be the first to find this review helpful
Helpful
Share
Repor"
2020-02-08;Maintenance Craft Team Leader;Former Employee, more than 10 years;Terrible - Mgmnt is even worse;"It paid the bills . It was great ...... 20 years ago . Now ..... not so much !
";"Where do i begin ? Lots of hours to work . Work life balance is horrendous . Management . Instead of advancing they promote people who never even worked in that craft . Backstabbers around every corner .
Advice to Management
Quit with the good buddt network . Grow a pair and quit letting hiurly people run that place .
Be the first to find this review helpful
Helpful
Share
Repor"
2019-12-16;Cashier;Former Employee, more than 1 year;Great employer;"Very friendly, reasonable manager. She was very understanding and made work enjoyable
";"Super busy on weekends could use a third employee for a few hours
Be the first to find this review helpful
Helpful
Share
Repor"
2019-11-18;Senior Financial Analyst;Former Employee, more than 8 years;Good Place to work !;"pay, benefits, people, culture, rotation
";"Mid-level Supervisors, Interacting with those in the Corporate office, seems like everyone is trying to be the smartest in the room
Advice to Management
Create transparency in your Talent Management Teams
1 person found this review helpful
Helpful
Share
Repor"
2019-11-07;Process Operator;Current Employee, more than 5 years;Good Company;"Great Benefits
High Pay 
Excellent Training
";"work/life balance
days off are scarce
Be the first to find this review helpful
Helpful
Share
Repor"
2019-11-05;Senior Analyst;Former Employee, more than 3 years;Commercial Experience;"Amazing headquarters, one of the most established trading presences on the block, assets in many different regions, resources
";"Conflicting cultural ideals, phasing out of the old mindset of siloed operations and groups, collaboration moves at a slow pace, zero sum game mindset, one of the lowest base pays out there
1 person found this review helpful
Helpful
Share
Repor"
2019-12-10;Console Supervisor;Current Employee, more than 10 years;Disconnected Leadership;;"le Supervisor in Bayway, NJ
Recommend
CEO Approval
Business Outlook
Pros
Good Pay & Benefits
Cons
Major disconnect between Business Team Leaders & Console Supervisors. Zero support, only criticism when things go wrong.
Advice to Management
Hold Business Team Leaders accountable for lack of support.
1 person found this review helpful
Helpful
Share
Repor"
2019-10-27;Anonymous;Current Employee, more than 1 year;Good start;"Compensation packages are exceptional. Base salaries may not be on par with Google, but additional benefits add up fast. Bonuses are usually 10% and often better, up to 25% of base. Stock options (Restricted Stock Units, or RSUs) are awarded twice a year (the target varies, but so long as the company is doing well, the target is usually exceeded). The company offers a dollar-for-dollar match on 401k contributions worth up to 6% of your base salary, which is outrageously high for the private sector. And on top of that, P66 has the white rhino of private sector benefits: a pension, and it vests after just 3 years at the company. Additionally, that pension plan includes more stock options, called ""Success Shares"" that are dropped into your retirement account based on the overall performance of the business. Altogether, these financial benefits can easily be valued at 50% of your base salary, and the longer you stay, the better it gets. With the exception of refineries in New Jersey and California, most offices and facilities are in relatively low-tax, low-cost-of-living locations (especially HQ in Texas, a state with no personal income tax). 

Since the company is situated in the ""midstream"" (pipelines) and ""downstream"" (refineries, retail) segments of the energy industry, its stock price isn't heavily dependent on the price of oil; it's a company that takes oil & gas in, and then sends it back out as a new product, taking a relatively consistent margin all the time. This protects the firm's value - and therefore the value of your RSUs - against most market volatility. 

Yes, the company loves to talk up its employee-centric culture. But they back that up by comping people fairly well. It's the kind of chatter that I've heard before at other places, but it always sounded hollow when your sole benefit was something like a 2% match on 401k.
";"Limited vacation time (usually 10 days), but the company does have 10 dedicated holidays (Christmas, etc). Also, some jobs are eligible for the ""19/30"" program, which gives you an extra day off each moth so long as you work 8.5 hours per day (instead of 8 - up to you if you'd want to do that in any given month).
Advice to Management
Don't do away with the long-term benefits like the pension system; it's what brings good people in and keeps them around.
2 people found this review helpful
Helpful
Share
Repor"
2019-10-27;Anonymous;Current Employee, more than 3 years;Cashier;"Good atmosphere Great service best team
";"Services Gas pumps team work
Advice to Management
You guys are doing great
Be the first to find this review helpful
Helpful
Share
Repor"
2019-10-14;Director;Former Employee, more than 10 years;Good, solid company;"Team-oriented environment, friendly, nice people.
";"Technology and culture stuck in the 90s
Advice to Management
Get with the times!
1 person found this review helpful
Helpful
Share
Repor"
2019-10-12;Human Resources Intern;Former Employee, less than 1 year;"Fantastic Company; Invaluable Experience";"Managers are personable, approachable, and knowledgeable. They share anything they can to help you learn and be successful. They treat you as if you’re a full time employee and a part of their team. They invest in you and your learning and growth. Doesn’t get much better than this.
";"None. The internship was fantastic.
Advice to Management
Rock on with exactly what you’re doing.
Be the first to find this review helpful
Helpful
Share
Repor"
2019-10-11;Change Management Specialist;Former Employee, more than 10 years;Great company to work for!;"Benefits are robust and competitive; gorgeous HQ building with many amenities, employees are warm and supportive, strong vision from CEO and executive leadership; very strong safety culture
";"risk adverse culture, still prevalent presence around ""old O&G leadership mentality""
Be the first to find this review helpful
Helpful
Share
Repor"
2019-10-22;Analyst;Former Employee, more than 3 years;Big company, big problems;"A huge player in the market place means P66 offers tons of opportunity to learn and be exposed to the industry.
";"The company is going through a digital transformation and company moral is being drained
1 person found this review helpful
Helpful
Share
Repor"
2019-09-19;Pipeliner;Current Employee, more than 1 year;Great place;"Great company, great benefits and cultural
";"Not much overtime, restricted call outs
Advice to Management
Allow OT
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-18;Ndt Technician;Current Employee, less than 1 year;They seems like a great company;"-Veterans of the field are taking the time to train me in a way that is very comprehensive. Great turnover so far.
";"-Working around hot machinery can suck.
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-26;Senior Financial Analyst;Current Employee, more than 5 years;Great benefits!;"Great benefits package. One of the few employers still offering a pension.
";"Going through a major ERP transformation and the project management, planning and training has been poor. Rotations are not always timely.
1 person found this review helpful
Helpful
Share
Repor"
2019-09-12;Process Operator;Former Employee, more than 5 years;Awesome Company;"Great Benefits and Great Pay
";"Working shift work can be tough on your health and family.
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-25;SALES CLERK;Former Employee, more than 1 year;Low wages;"Good for part time job.
";"Over worked and under paid.
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-21;Maintenance Coordinator;Former Employee, more than 10 years;Glad to be Retired!;"Pay
Benefits ""While Employed""
Good People in the Field to work with!
";"Very Poor Retiree Medical Benefits, If Any after retirement. 
($3400/month for Retiree Med Insurance for family)
Outsourced Benefit Management
Advice to Management
Invest more in your employees, they are your biggest asset. 
Inexperienced engineers have no place as department managers!
Promote and train up that laborer/helper, they will make the best plant manager one day! 
Call me Greg, we need to talk...
1 person found this review helpful
Helpful
Share
Repor"
2019-09-01;Terminal Operator;Current Employee, more than 3 years;Always expanding;"The growth of midstream is really impressive
";"So far there have been no drawbacks
Advice to Management
Keep up the great work
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-09;Network Engineer;Current Employee;Overall, great compensation, great team, poor company culture;"Network team is wonderful
Great people
Learned a lot
";"The company culture overall is declining
People are getting overworked
People are leaving like crazy
1 person found this review helpful
Helpful
Share
Repor"
2019-09-06;Environmental;Former Employee, more than 5 years;8 person team;"exciting work - technical environment. division worked as a team
";"very political environment and the team players don't always have your back
Advice to Management
HR is not your friend
2 people found this review helpful
Helpful
Share
Repor"
2019-09-02;Data Entry Clerk;Current Employee;Okay Place to work at;"Great pay to start off
";"A lot of stuff to learn in a short time
Be the first to find this review helpful
Helpful
Share
Repor"
