ID,Initial_ID,cons,insurance,safety,balance,retirement,culture,racism,sexism,ageism,benefits,opportunities,privacy,resources
7721,109,Temp to hire might wait months to get hired on. Parking is not safe for your car. If working 2nd shift your car is in danger of being broken into or worse. Don't park on the street. If late don't bother trying to get hired on.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,1,0,0,0,0,0,0,0,0,0,0
7720,108,Work/Life Balance could be better Pay could be a bit higher though benefits counter balance that. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,1,0,0,1
7717,105,Low pay and no home life balance. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,1,0,0,0
7713,101,They don’t care at all about integrity or quality of work. Technicians are paid horribly and you will get lied to repeatedly by upper management.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,1,0,0,0,0
7708,96,"Higher and site management know nothing about wind turbines. Come up with new ""safety programs"" that require pictures of work being done. They think more paperwork equals safety. Poor pay.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor",0,1,0,0,0,0,0,1,1,0,0,0
7705,93,Over-relaxed work environment with minimal safety enforcement. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,1,0,0,0,0,0,0,0,0,0,0
7704,92,"Attitudes, Management, Opportunities, Favoritism, Safety. Be the first to find this review helpful. Helpful. Share. Repor",0,1,0,0,0,0,0,1,0,1,0,0
7699,87,More company focused than human connection.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7698,86,Company lacks transparency for future plans and expects you to just deal with it. No such thing as work life balance.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
7696,84,"Pay scale is on the low side compared to other companies in wind industry, but not bad if your a new comer. Role structure is mediocre at times. Question techs with 4+ yr experience, lack knowledge of the platform and quality is no longer the drive and focus.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,0,1,0,0,0
7690,78,management is obviously useless and doesn't care about the employees. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,1,0,0,0,0
7779,27,"You should be aware that BP has an official program that involves paying financial incentives to managers when diversity targets are met for women and/or Black employees. If you are a non-Black male, I strongly urge you to pursue other employers. Before I joined BP, the company had a reputation for two things: catastrophic accidents and layoffs. As a current employee, I think that reputation is well deserved. BP invests heavily in outsourcing technologies and the company retains an army of staff who design workflows and work processes for others. What this means is that your job will constantly change, it will constantly be designed and re-designed by people who lack experience in the roles and do not have endure the consequences of their decisions, and you will always be at risk of being laid off. I doubt you will ever have a feeling of job security, and because of that, your personal relationships and happiness will likely suffer. Believe me when I say that you do not want to work here. You will have a better career and better life elsewhere. The third and final thing that you should be aware of is that BP is excellent at saying no. I have never observed a single instance of BP saying yes to something that was not already explicitly approved in a policy. No matter the situation or circumstance, based on my experience, the answer will always be no. If you are reckless enough to accept a role at BP, you should expect to hear the word often.. Verify your email to continue reading or Resend email. 7 people found this review helpful. Helpful. Share. Repor",0,0,0,0,1,1,1,1,1,0,1,0
8371,619,"Silos, difficult to move from BU to BU to grow career. Legacy and preferential hiring practices.. ",0,0,0,0,0,0,0,0,0,1,0,0
7845,93,The company is huge and the bureaucracy is painful. They're laying off people left and right. Management cares only about themselves. Lots of red tape that limits the effectiveness of individuals.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,1,0,0,1,0,0,0,0
7888,136,No opportunity for advancement. Massive gender pay gap. Toxic culture of unhappy employees that is encouraged and embraced by executive team. Abysmal safety record and management does not care. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,1,0,0,1,0,1,1,1,1,0,0
7882,130,"Unstable, you never feel secure in your job, they are always trying to find the cheapest employee no matter talent, dedication... If your job can be done in India you are going to be training India soon no matter how poorly, bad quality of a job they do.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,0,0,0,0,1
7875,123,Pigeon hole in your career.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7873,121,Not many opportunities to work from home and many reorganizations. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,0,0
7866,114,No clear direction in career development and very bureaucratic. Lots of politics at play. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7865,113,"rapidly shifting priorities/directions, resource limited. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,0,0,0,0,1
7864,112,"They laid off so many people with the promise of doing less, but with no guidelines on what to stop. Work life balance all talk. Now 9/80s are ending too. Like anyone can get their work done in 8 hour days anyway.. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor",0,0,1,0,1,0,0,0,0,0,0,0
7862,110,Usually less open to change because they are risk-averse. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7858,106,No work-life balance (both in terms of long hours and being available during weekends or allotted time off). Allotted time off is generally lower than the industry standard.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,1,0,0,0
7850,98,FINANCE is dysfunctional. Open nepotism (manager fired a subordinate to put their spouse in place). Other managers looked the other way. People get fired if they speak up. Backstabbing culture. Life/work balance does not exist.. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,1,0,0,1,0,0,0,0
7846,94,"limited (read ""no"") opportunities to move to newer parts of the business (renewables). Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,0,0,1,0,0
7841,89,Too many changes. As soon as someone comes in the whole org changes. Managemnt don't really care for middle or lower employees. Looking for the bottom line. Who you is the structure of this company if you want to work here.. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,1,0,0,0,0
7793,41,"Recent layoffs have gutted the company, leaving it understaffed and lacking experience. The transformation to an Agile work environment means staff are deployed on projects and seem to rush to get work done during the sprints. This might lead to the 80% solution becoming the 50% solution. New CEO bernard looney has re-imagined bp by transforming it into a utility company and shrinking oil and gas production 40% by 2030, and even less by 2050. The end result is that if you're a geoscientist and want a career in oil & gas, you should see working at bp as a dead-end and start looking for a new employer. In exploration, every new discovery is another step closer to making your job redundant. Upward mobility was challenging before the reorganization, so in order to advance people were leaving exploration to go to other companies. Now, it will be even harder. The latest layoffs were done in an opaque manner.. Verify your email to continue reading or Resend email. 2 people found this review helpful. Helpful. Share. Repor",0,0,0,0,1,0,0,0,0,1,0,0
7839,87,Stressful and male dominated. Work Life balance was abysmal.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,1,0,0,0,0,0
7835,83,No problems definitely took care of Employees. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7834,82,"As with any big company, you have to brown nose with everyone to keep your job. If you do a great job but silent running, you'll be on the list to go out. No one cares. Mid level mangers don't know what they are doing. Just sucking up and draining the company's money and profits. Really.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,0,0,0,0,0
7830,78,"-If you're not into Houston or Chicago, thats where the most jobs are -Its a big, corporate, bureaucratic company with a lot of red tape -Change happens slowly -People tend to move positions every two years, based on the way the company org charts are structured (at least for office based jobs), which makes for a lot of unfinished initiatives and projects -The health of the industry truly ebbs and flows with lots of ups and downs. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor",1,0,0,0,1,0,0,0,0,1,0,0
7829,77,Opportunity to work in other segments is limited.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,0,0
7821,69,"Limited career progression, limited opportunities for non US / UK employees. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,0,0,1,0,0
7814,62,recent reorg reduces immediate opportunities for advancement. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,0,0
7805,53,Limited opportunities to advance into supervisory positions. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,0,0
7804,52,"No mobility or opportunity for promotion; 10,000-person cut in late 2020/early 2021 made all teams way too lean with people overworked with multiple jobs; cut budgets with expectations to deliver the same results; constant reorgs that move people in roles they do not want; poor leadership.. Verify your email to continue reading or Resend email. 4 people found this review helpful. Helpful. Share. Repor",0,0,0,0,1,0,0,0,0,1,0,0
7803,51,Poor work life balance. Very disorganized and bureaucratic. Hard to shift to different parts of the business.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
7679,67,"Very poor work life balance, too many meetings too little uper management time in field. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor",0,0,1,0,0,0,0,1,0,0,0,0
7678,66,"Management does not care about employees from production floor to engineering team. No clear plan for the future. Employees treated as disposable resources. Favoritism rampant, skills and experience not rewarded.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,1,0,1,0,1
7671,59,"They have begun to care less and less about their employees. They have shifted focus from safety over output, to output over safety. And seem to view their employees a numbers on a spreadsheet, rather than people.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor",0,1,0,0,1,0,0,0,0,0,0,0
7407,175,"Location, work life balance, community perception. Be the first to find this review helpful. Helpful. Share. Repor",0,0,1,0,0,0,0,0,0,0,0,0
7483,251,"Management, risky profession/business, can't make everyone happy. ",0,0,0,0,0,0,0,1,0,0,0,0
7479,247,Company operating in crisis mode since San Bruno explosion. Senior leaders rotate in and out unable to truly affect change and improve the safety and efficiency of the company.. ,0,1,0,0,0,0,0,0,0,0,0,0
7478,246,"- Nepotism - Employee focus: are you listening? - Culture of ""safety"": Actions>Words - Contractor safety, management, awareness.. ",0,1,0,0,1,0,0,1,0,0,0,0
7470,238,"Lack of work/life balance, leadership carousel. ",0,0,1,0,0,0,0,0,0,0,0,0
7449,217,"work/life balance, hierarchical structure and company politics, seemed like leadership was mostly focused on appeasing the next above them in the chain of command for fear of retribution. ",0,0,1,0,0,0,0,0,0,0,0,0
7444,212,"Everything else. Management, culture, project management, incompetence good old boys club, gender discrimination, horrible project planning... And on and on. They preach safety and reliability but in reality cost is more important than anything else! Even ethics.. ",0,1,0,0,1,0,1,1,0,1,0,0
7442,210,Management doesn't care about you Micro-aggression to select employees always get push back when working overtime Don't care about the opinions of designers always do what they want regardless of suggestions given. Start you off a low pay scale even when you are in a more expensive area.. ,0,0,0,0,0,0,0,1,1,0,0,0
7432,200,The cons of my past position are very many and will be elaborated on on demand.. ,0,0,0,0,0,0,0,0,0,0,0,0
7422,190,Lack of resources causes a lot of stress.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,1
7419,187,"recovering from the wildfires, opportunity to lead industry. ",0,0,0,0,0,0,0,0,0,1,0,0
7404,172,"Supervisor doesn't seem to care about their team and micromanages us. Promotions are difficult, especially if you are female. Pay could be better.. ",0,0,0,0,0,0,1,1,1,0,0,0
7668,56,Management could use some work. Safety could be enforced a little better.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,1,0,0,0,0,0,1,0,0,0,0
7389,157,"Lots of turn over and miscommunication between external teams, difficulty sourcing resources to deliver training. ",0,0,0,0,0,0,0,0,0,0,0,1
7352,120,Work life balance leaves much to be desired.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
7348,116,"Long work hours Understaffed (engineers, PM's, analysts, technicians) to meet project schedules and workloads Very political - most directors and above rise through the ranks through ambition and upward management. Too many do not have the relative experience or understanding of the work in their departments (and don't care). There is an assumption that anyone is qualified to make a lateral move. This includes people moving into technical positions for which they are not qualified The 80/20 rule is strong - 20% of the people do 80% of the work. Many union worked don't put in any effort until OT pay kicks in. IT systems and data management are terrible. The company has never recovered from a failed implementation of SAP. ",0,0,0,0,1,0,0,1,1,1,0,0
7341,109,"Wildlife season, negative publicity, complex regulation. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,0,0,0,0,0
7333,101,tech companies around pay better. Upper management does not care about middle level.. ,0,0,0,0,0,0,0,1,1,0,0,0
7303,71,"The highly regulated environment creates a risk averse, and a change averse culture. To some degree that's not a bad thing as one doesn't want their utility to be risk forward. That said, it tends to pressure people to stay in boxes, and inhibits creativity and autonomy. The external environment around the company is very negative, and the company is consistently judged unfairly by the media, and local communities.. ",0,0,0,0,1,0,0,0,0,0,0,0
7292,60,"PG&E is a convicted felon. The majority of supervisors, managers, directors, etc. are extremely unqualified to lead. What I've read regarding you have to be a white male to receive advancement opportunities is complete wrong. The company will place a completely unqualified diversity candidate in a role just to meet a quota. There are whole organization with women in the C-suite all the way to the front lines. A high amount of unethical behavior is common throughout the company. ""Speak-Up"" culture is ineffective. There is limited follow-up on concerns. CAP program is used a crutch when no one has an answer who should or when a Leader will not take accountability. There are 6-7000 CAPs in this ineffective program. CEO, VPs, CFO, and Presidents are constantly changing. With this change comes non standardization and continual reorganization.. ",0,0,0,0,1,1,1,1,0,1,0,0
7290,58,"Slow moving, complex regulatory environment with multiple stakeholders means that change occurs VERY slowly. The incentives for individual performance are not very clear, and goal setting/performance management for early-career folks can often be opaque.. ",0,0,0,0,0,0,0,1,0,0,0,0
7285,53,"Too many projects to manage, management not willing to support a healthy work life balance.. ",1,0,1,0,0,0,0,1,0,1,0,0
7282,50,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0
7490,258,"Every group is a silo, no group knows what the other is doing so mistakes can happen due to lack of communication. Supervisors spy on other groups and tattle-tell if you are on the internet (even if your job requires it). People from good universities, backgrounds however this makes them pretty arrogant. Most managers and engineers refuse to work with contractors and believe they know best regardless of evidence. Company is not very transparent about issues, and cover up is another word for discretion. Most employees are blindsided by the company official attitude since the newspaper is a better source of news than the internal communication. Supervisors are known to berate their employees vs training them. Union vs non-union jobs are set against each other, and engineers are told to not even think about unionizing and to listen to their union peers so they can pass their info up to management. Benefits are mediocre, 401k contribution is the lowest I ever seen in any company, vacation time is not used up and it's loss due to managers not approving on time. Not many career opportunities, training outside of the office is discouraged and denied all the time. Conference attendance is not funded except for managers, individual contributors are not allowed to go to training or conferences.. ",0,0,0,0,1,0,0,1,1,1,0,1
7532,300,"Always in crisis management. Doing your job you discover skeletons in PG&E's closet and the company sometimes went to great lengths to keep them quiet e.g. being asked to shred records, being told to communicate via fax because emails could be traced, and being trained face-to-face by lawyers to practice being grilled. These examples were not everyday occurrences, but they happened and they belittled your soul. I left on my own terms, but I am proud to have always questioned and challenged internal management who tried to keep us quiet - I was tired of always having to push things far enough into the public eye to make a difference. I had to keep a special file of my emails notifying legal or safety of potential issues - doing my job, I was sometimes fearful about what I discovered.. ",0,1,0,0,0,0,0,1,0,0,0,1
7666,54,"Zero work life balance, essentially on call 24/7/365 even on vacation and holidays. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor",0,0,1,0,0,0,0,0,0,0,0,0
7664,52,"Depending on department, no work life balance and minimal career opportunities.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor",0,0,1,0,0,0,0,0,0,1,0,0
7636,24,Leadership does not care about work/life balance. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
7633,21,"Extremely busy workload, Must prioritize Work life balance. Fast moving environment, some can't keep up.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor",0,0,1,0,0,0,0,0,0,0,0,0
7628,16,"Absolutely the worst employment experience of my life. Served under the most horrible Factory Manager ever, with a serious superiority complex. 7 days a weeks 12, 13 sometimes 15 hours a day for over a year and a half, then just like that they close the factory and spit you out on your backside. Even with positions I was qualified for at the other location, I was tossed out like the trash with no support. Working at this company was the single worst professional experience of my life. Run far, far away from this company as fast as you can.. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,1,0,0,0,0
7622,10,Work/Life balance is not good. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
7620,8,Not a lot of opportunities to improve personal skills. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,1,1
7614,2,Volume of projects makes is difficult to focus on quality. Some customers are very demanding. Complex and segregated technology and tools. Not for everyone.. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,0,0
7611,379,"-Out of touch. Their business will continue to shrink because of all the CCA's and renewables eating into their market share. Eventually it will get to the point where all they'll do is manage transmission lines but even then they're not doing the best job or innovating in that field. -Poor job security. Many of the staff are being outsourced, they've started with IT but will expand to other business groups. -Poor management. It's kind of like a locker room vibe, you either fit in or get stomped out. If you try to rock the boat they'll find a way to get rid of you or make your life miserable. -They try to give off the impression that you can file grievances about work place issues openly without persecution but that's kind of false which is evident in the calibration meetings. I participated in one when my manager was out of the office and was shocked to see that it's essentially each manager bashing his/her own team members and everyone else just sitting there nodding in agreement or adding their own negative comments. The only people getting praised seemed to be the type of people that sit around talking at the water cooler instead of doing actual work or attractive recent grads. It was weird to see managers praise an employee days before at a team meeting, only for the same manager to totally crap on that person when holed up in a room with other management staff at the calibration. There's alot of behind the back stuff that people should be aware of. -The calibration is the bread and butter of the promotion process, if your manager doesn't praise you at the calibration you're going to have a tough time there because all of the managers know and it impacts their interactions with you along with future promotions and salary increases. It sets the tone. Other managers can also see the results, so yeah if you get on someone's bad side it can be a tricky hill to climb. -The Premier Survey's can be traced so be mindful of what you say in them, don't be 100% truthful if you want to keep your job. I know a few of my colleagues who were truthful about their job dissatisfaction and were laid off despite being solid performers. -No growth, the company is shrinking. They aren't creating new positions and nor are they replacing people who left for greener pastures or got laid off, unless you're an outsourced worker from other country. -Tons of reorgs, expect to have a new manager/director every six months. -Tons of projects but no follow through from executive or management. -Convoluted business processes, sometimes I feel like they have certain processes just to look busy but serve no real world purpose. -Hearing about co-workers (lineman) dying on the field is a huge bummer. It's even worse when you see that PG&E donates zero money to help their families when they're dying on the job working for PG&E. -Hearing about San Bruno every other week, the tragedy happened like 10+ years ago yet every few months there's a new fine put in place or something to remind you about it. -Going into the required Ethics course at work and listening to snippets from the Enron tapes, then finding out that one of the top guys issuing orders on the tapes was hired by PG&E as a director and worked there for years before retiring with benefits.. ",0,0,0,0,1,0,0,1,1,1,0,1
7606,374,"Benefits are being ""rearranged"", work life balance is questionable and leadership in some departments are the result of cronyism not ability. There is a lot of talk about open and honest communication, but one is punished for doing so in may departments.. ",0,0,1,0,0,0,0,0,1,0,0,1
7603,371,"Lots of issues with the leadership team, and there is very little accountability. They claim to have a speak up culture, but issues are just swept under the rug. Opportunities for advancement are all about who you know. The environment that has been created is very political and toxic.. ",0,0,0,0,1,0,0,0,0,1,0,0
7600,368,Does not care about you as a person or any sort of emergency you may be experiencing. Don't waste your time.. ,0,0,0,0,0,0,0,0,0,0,0,0
7585,353,"Relentless work load. Your experience will very much differ depending on which department and work group you land in. Your director's attitude and their career trajectory influence how well your department runs. If your values align with the organization's , you'll succeed. If you have a differing perspective or don't fit in with the corporate conservative culture, you won't find this to be a place where your voice and p.o.v. are heard, welcome or encouraged. I left after a year.. ",0,0,0,0,1,0,0,1,0,0,0,0
7581,349,"Supervisors breathing down your back. No privacy, even in the break room. Watch what you say. If management doesn't hear you, coworkers will stab you in the back.. ",0,0,0,0,0,0,0,1,0,0,1,0
7580,348,"Company suffers from legacy of under-investment, separate business units that compete for a limited pool of resources, decades of ""black hat"" repetitional blows. Pay is competitive in some areas, but not for all. Pay increases tend to be peanut-buttered across all employees, which is frustrating for high-performing employees.. ",0,0,0,0,0,1,0,0,1,0,0,1
7562,330,Does not care about you as a person or any sort of emergency you may be experiencing. Don't waste your time.. ,0,0,0,0,0,0,0,0,0,0,0,0
7561,329,"Besides being roughly 50% owned by hedge funds at the moment (never a good thing for a public utility to be owned by an entity that simply wants to make a profit, its counter to the business model), the first item of note is the fact that internal politics and bureaucracy are pushed to the extreme here. The company lacks controls and accountability and believe me, people take advantage. There are good people but few and far between. Many people do virtually nothing all day long. The company in general talks a big game of ""change"" but utterly unwilling to do so in practice. Status quo rules here, how many times did I hear ""don't rock the boat"". Morale is low, employees are generally unfriendly. Lots of older, legacy staff who still believe the company's modus operandi is that of the 1980's, i.e. telling you not to ask them a question where they have to think and find someone else. A general lack of problem solving ability, will to do so, and execution. You must review safety procedures before every meeting, which gets condescending and repetitive. We are all adults, it should be assumed we know how to climb stairs,etc without instructions how to do so at nauseaum. Rampant nepotism and favoritism. Horrible, decrepit facilities akin to the DMV. Lots of older employees preparing to retire with institutional knowledge not handed down to the next generation. In summary, this place is a disaster, no wonder they are constantly dealing with the PR disaster de jour.. ",0,1,0,1,1,0,0,1,0,0,0,0
7559,327,Future direction of the company is in question due to the fire risks.. ,0,0,0,0,0,0,0,0,0,0,0,0
7552,320,"Boring work, company has poor history of safety.. Be the first to find this review helpful. Helpful. Share. Repor",0,1,0,0,0,0,0,0,0,0,0,0
7551,319,"All of my observations apply to IT and Cybersecurity only. Average output and work ethic in these groups is extremely low. Incidents and work requests often go unassigned for weeks or more and its difficult to keep people accountable for things. Escalating to managers is rare and when done, managers generally dont respond. Ive had to escalate and contact three levels up to get simple tasks done. Managers dont actively manage their reports unless theres a crisis. They want people in seats as there is little understanding of the work and how to manage by goals. The bureaucracy is maddening and managers are usually contributing to that rather than reducing it. They blindly follow rules and process such as beginning every meeting repeating the same safety rules. Im so tired of reviewing active-shooter safety rules multiple times per day. We emphasize safety only so we can say we emphasize safety. I dont think anyone is asking whether its actually effective. Management not understanding goal oriented management together with an HR incident in 2018 (where managers authorizing overtime for employees who werent working or on site) led to elimination of any remote work flexibility. A total overreaction. We used to be able to work remotely either for a day or a few hours to balance family needs. But at the beginning of 2019, Cyber changed its policy so all remote work requests require executive approval. There are some managers who will look the other way for a couple-few hours but most still require approval. My manager insists on it for even working remote a couple of hours. Facilities outside of San Francisco are often very basic or even shoddy. If considering a position outside of SF, make sure to tour the work site. Being outside of SF is also a career disadvantage unless your work site is a center for your org.. ",0,1,0,0,1,0,0,1,0,0,0,0
7540,308,"If you're not part of the union, you will get the short end of the stick on raises, bonuses, and anything else. They promote *discussions* of safety culture, but it's completely superficial. It's just one more thing they need to identify employees who are not yes-men. With the exception of my first supervisor, people in my old team never spoke up in meetings anymore. Because the director at the time would always reject their ideas, yet openly ask for feedback as if he was accepting. And the supervisor who used to be a good guy became an a-hole when he got promoted. Something about becoming a supervisor at PG&E just turns you into heartless overseers. My main message is this: if you're not part of the union, you are expendable. I was supposed to have been in the union for the first 3 to 4 years. But it was not until I proved myself with another department that a union leader vouched for me only to break open a hornet's nest. It turned out I should've been in the union, but decided to fire me to cover up that mistake. If it wasn't a union contractor who helped with negotiations, I would've been dishonorably fired without severance pay. Also PG&E's HR is just as despicable. I learned the hard way that if you attempt to file a complaint about another employee, it's not confidential. And for attempting it, the employee (management) will retaliate and make your life miserable.. ",0,1,0,0,1,0,0,1,1,0,0,1
7538,306,"At this point in the company it is difficult with limited resources. As a IT Rotational I have noticed that some managers don't know how to use my skills and have had a hard time developing as an engineer if you are not a programmer. Also, can be hard getting a full time offer if the team does not have the money to hire you permanently.. ",0,0,0,0,0,0,0,1,1,1,0,1
7894,142,You have to always have to have good connections to maintain employment - quality of work not as important as how you are perceived by upper management.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,1,0,0,0,0
7898,146,No advancements. No streamlined equality between work groups.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,0,0
7900,148,"Not a lot, refinery life is stressful. Be the first to find this review helpful. Helpful. Share. Repor",0,0,1,0,0,0,0,0,0,0,0,0
8221,469,"The company has poor human relations management. It is all about profit and don't care about employee welfare. It provides working from home opportunities and free access to health improving opportunities, but management does not care about the employee personal/family situations that may affect performance and hence company profit. ",1,0,0,0,0,0,0,1,0,1,1,0
8259,507,"Networking and high visibility presence is a requirement for advancement. Networking, speaking at meetings, and taking projects outside your job/area is a must for promotion and ""good grades"". Hard work and quality products are valued as mediocre delivery.. ",0,0,0,0,1,0,0,0,0,1,0,0
8253,501,Seasoned employees are not valued as much as new hires. Almost impossible to progress as a non-engineer (this is what accounts for the single star rating for career opportunities). Work-Life balance is not as the company portrays in several career fields.. ,0,0,1,0,1,0,0,0,0,1,0,0
8252,500,"Mid-level management is too busy trying to seem relative in order to save their jobs during all of the L48 reorganization process. They will even derail careers in order to achieve their own personal goals. Although, I've been gone for over a year the VPs of the L48 assets ARE irrelevant and too busy micromanaging instead of actually doing something worthwhile.. ",0,0,0,0,0,0,0,1,0,0,1,0
8249,497,"Not the most popular company or industry to work in at the moment. The work-life balance I espoused in the section above is sometimes thrown out of wack. It also seems like our individual site goes through a re-organization every 3-5 years, which creates more hassle and work than anything else.. ",0,0,1,0,0,0,0,0,0,0,0,0
8245,493,"- Management style is very 1900's. It is very hierarchical. It was the first and only place where I heard a statement like - ""When you talk to someone at my level"" - Managers are not well trained. They are trained in BP procedures, not how to lead people - Communication to employees is awful. - There is a false focus on safety. At every meeting there was a ""safety moment"", but it was almost used as a way to avoid dealing with real issues. ",0,1,0,0,1,0,0,1,0,0,0,1
8242,490,"Politics and lack of career opportunities given current and past legal problems. Internally, the company is fractious and management undisciplined. Specifically, many company rules are followed/voided by simple fiat. Lack of management accountability has led to overemphasis on short-term gains above all else.. ",0,0,0,0,0,0,0,1,0,1,0,0
8241,489,If i could i would have worked in the day time that would have been better. I would loved to have worked more hours but that would not have been good for my health. Overall great company to work for.. ,1,0,0,0,0,0,0,0,0,0,0,0
8236,484,Few opportunities to rotate and no changes in management even if they are doing bad. Portfolio is shrinking!. ,0,0,0,0,0,0,0,1,0,1,0,0
8231,479,Promotion Opportunities / Career Paths Not Transparent Work / Life Balance not Always Respected Top Down Leadership Style from Site / Company Leadership Team (disconnected from the do-ers). ,0,0,0,0,0,0,0,0,0,1,0,0
8228,476,"Definite internal ""Class distinction"" toward upstream vs downstream business segments, sometimes in seeking incremental safety performance, things got somewhat inpractical.. ",0,1,0,0,0,0,0,0,0,0,0,0
8227,475,"only 5 options (time frame based) on 401K direction Utter and appalling disrespect by management towards employees has led to discouragement and low morale. Management is by quarter; this means necessary long-term expenditures (read maintenance, inspection, etc.) may be deferred. Focus on personal safety with ignorance about process safety Wonderful, people-oriented American managers have been replaced with uncaring Brits Do not seek employment here if you are female or a minority - you will not receive respect or opportunities Say no and you will be asked to leave; it is viewed as disrespecting authority; even politically correct questioning may lead to consequences. ",0,1,0,1,1,1,1,1,0,1,1,0
8219,467,"Sometimes the work/life balance can be rough, particularly the higher in the organization you go. It can feel at times that you are expected to be be available via email 24/7.. ",0,0,1,0,0,0,0,0,0,0,0,0
8161,409,Walked into a recent acquisition with eyes wide shut. No idea of risks incurred. No management of change. BP should know better.. ,0,0,0,0,0,0,0,1,0,0,0,0
