ID,Initial_ID,pros,insurance,safety,balance,retirement,culture,racism,sexism,ageism,benefits,opportunities,privacy,resources
6930.0,868.0,Management completions only. They don’t care about the employees. Just how to move themselves up within the company.. ,0,0,0,0,0,0,0,1,0,0,0,0
6927.0,865.0,Safety and literally everything else.. Be the first to find this review helpful. Helpful. Share. Repor,0,1,0,0,0,0,0,0,0,0,0,0
6922.0,860.0,Constant safety meetings and other distractions. ,0,1,0,0,0,0,0,0,0,0,0,0
6912.0,850.0,Frequent and significant layoffs. Limited career advancement opportunities and job security after age 50. Very process oriented - can be difficult to get things done in anything resembling an efficient manner.. ,0,0,0,0,0,0,0,1,0,1,0,0
6911.0,849.0,Chevron is a very process oriented company and as such it has trouble making decisions with out a lot of review. Even if the decision is a low risk/low consequence managers will agonize over the decision for months. The older days at Chevron management could make the decision on the day you asked if not in the same discussion. As employee you need to be a suckup and make no critical comments. Management at Chevron does not like to be told that their ideas are sometimes not well thought out and maybe they should talk to their experts. ,0,0,0,0,0,0,0,1,0,0,0,0
6899.0,837.0,Bureaucratic decision-making Factory business model in the Permian leads to very narrow job responsibilities. Total compensation diverges significantly from the independents after 5+ years of experience for PE and G&G roles. Stock options are restricted to quite senior pay grades.. ,0,0,0,0,0,0,0,0,1,0,0,0
6883.0,821.0,no advancement opportunities from the current position. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,0,0
6878.0,816.0,Very structured. Advancement opportunities are too dependent on relocation. Not everyone has the ability to relocate.. ,0,0,0,0,0,0,0,0,0,1,0,0
6873.0,811.0,very controlling. don't care about professional development. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6858.0,796.0,No management opportunities for expats. ,0,0,0,0,0,0,0,1,0,1,0,0
6857.0,795.0,Saudi Aramco weakest point is the inexistent career progression for expatriates,0,0,0,0,0,0,0,0,0,0,0,0
6851.0,789.0,Some long term employees did not like change. Very stuck in their old ways. Health Benefits expensive.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,1,0,0,1,0,0,0,0,1,0,0,1
6021.0,619.0,GE Healthcare has reverted to the “throw more managers at the problem” model.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,1,0,0,0,0,0,0,1,0,0,0,0
6012.0,610.0,Terrible Senior Leadership at the VP and up level. No direction,0,0,0,0,0,0,0,0,0,0,0,0
6010.0,608.0,Short sighted at times on importance of support functions. Bottom line sometimes takes precedent over quality of performance for teams.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
5103.0,701.0,Poor healthcare and dental plans offered. Be the first to find this review helpful. Helpful. Share. Repor,1,0,0,0,0,0,0,0,0,0,0,0
5206.0,804.0,Work life integration and balance. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
5165.0,763.0,Great work environment Great benefits Pretty good work/life balance. ,0,0,1,0,0,0,0,0,1,0,0,1
5157.0,755.0,Lots of PTO,0,0,0,0,0,0,0,0,0,0,0,0
5153.0,751.0,Great hours,0,0,0,0,0,0,0,0,0,0,0,0
5151.0,749.0,Decent onboarding pay when I started. Depending on your manager and co-workers can be a good place to work. Safety usually comes first.. ,0,1,0,0,0,0,0,1,1,0,0,0
,,Market leader company,0,0,1,0,0,0,0,0,1,0,0,0
,,Good company to work for. Opportunities for growth.. ,0,0,0,0,0,0,0,0,1,1,0,0
,,Work life balance Cross culture' Global exposure. ,0,0,1,0,1,0,0,0,1,0,0,0
,,Vestas is a huge international energy company with lots of opportunities for those who strive to achieve their professional goals.. ,0,1,0,0,0,0,0,0,1,1,0,0
,,I worked with a lot of great people and with some of the best leadership of my 11-year career with Vestas. A challenging industry that keeps you working hard and requires you to consistently be developing unique solutions to tackle the next obstacle.. ,0,0,0,0,1,0,0,0,0,0,0,0
,,Safety driven leadership,0,1,0,0,0,0,0,0,0,1,0,0
,,fast paced organization,0,0,1,0,1,0,0,0,0,0,0,0
,,A lot of opportunities for overtime. ,0,0,0,0,0,0,0,0,0,1,0,0
,,Benefits are good health insurance dental. ,1,0,0,0,0,0,0,0,1,1,0,1
,,Challenging work with excellent resources.. ,0,1,0,0,0,0,0,0,0,0,0,1
,,Vestas offers great employee benefits and likes to promote from within rather than hiring from outside. They have afforded me great opportunities I may not have gotten else where without a college degree.. ,0,0,0,0,1,0,0,0,1,1,0,1
,,Lots of good quality people.. ,0,0,0,0,1,0,0,0,1,0,0,0
,,Great benefits compared to other companies such as 401 and health benefits. Easy to move up to higher positions and great management.. ,1,0,0,0,0,0,0,1,1,0,0,1
,,Vestas is an industry leader in wind technology which always keeps the work interesting. The take care of their employees with better than average benefits and social events.. ,0,0,0,0,1,0,0,1,1,1,0,1
,,Compensation,0,0,0,0,0,0,0,0,1,1,0,0
,,Supplied Brand new vehicle. Company card for all travel and logging needs. Uniforms,0,0,0,0,1,0,0,0,0,0,0,0
,,-The people you work with are great and one of the reasons why I stayed as long as I did. There's alot of smart and passionate people there with alot of years of experience. For people that are new to the industry it's a great opportunity to learn from ex,0,0,0,0,1,0,0,0,1,1,0,1
,,Benefits,0,0,0,0,0,0,0,0,1,0,0,1
,,A very professional environment with committed employees. Deep knowledge and a long history. Plenty of opportunity to move around and take on different jobs. Generous funding for education and training. A commitment to community service and supporting diversity. Good compensation. Just a great organization.. ,0,0,0,0,0,0,0,0,1,1,0,1
,,Quick response,0,0,0,0,0,0,0,0,1,0,0,0
,,Benefits and compensation. Both were untouchable. The life-work balance totally depended on the department and the tone was set by the director. The two groups I was in were totally different in that aspect. One had a 9/80 schedule,0,0,0,0,0,0,0,0,1,1,0,1
,,The freedom to career change and learn different skills. Benefits are the best in California. ,0,0,0,0,0,0,0,0,1,1,0,1
,,Progressive company,0,0,0,0,1,0,0,0,0,1,0,0
,,The health care benefits are good. ,1,0,0,0,0,0,0,0,1,0,0,1
,,work-life balance,0,0,1,0,0,0,0,0,0,0,0,0
,,Guaranteed work,0,0,0,0,0,0,0,0,1,1,0,0
,,Management was very supportive and helpful. I love my work/life balance while working at bp. The employees (whether in Texas or Illinois) were more like family.. ,0,0,1,0,0,1,1,1,0,0,0,0
,,BP has smart people that seem friendly. They are nice,0,0,0,0,1,0,0,0,1,0,0,0
,,Strong collaborative culture and mission.. ,0,0,1,0,1,0,0,0,0,1,0,0
,,Great people,0,0,0,0,1,0,0,0,0,0,0,0
,,Flexible,0,0,1,0,0,0,0,0,0,1,0,0
,,Salary lunch people office insurance. ,1,0,0,0,1,0,0,0,1,0,0,0
,,BP is a global company with international scope. There are opportunities to do many different things. In the last couple of years,0,0,0,0,1,0,0,0,0,1,0,0
,,Amazing collaboration with other gifted employees. ,0,0,0,0,1,0,0,0,0,1,0,0
,,Good people. Lots of overtime if you want it. Great benefits. Free health insurance for single people. Catered lunches. Year end giveaways. Really hard to get fired.. ,1,0,1,0,1,0,0,0,1,0,0,1
,,Better than average pay to start,1,0,0,0,0,0,0,1,1,0,0,0
,,Opportunity to work with global counterparts Opportunity to work on renewable energy. ,0,0,0,0,0,0,0,0,0,1,0,0
,,Benefits,0,0,1,0,0,0,0,0,1,0,0,1
,,Easy Job. Will only get fired for attendance Breaking something Alright pay Good insurance Good for beginners. ,1,0,0,0,0,0,0,0,1,0,0,1
,,The people there are amazing to talk to and probably 1/3 of the time everyone's standing around doing nothing so it is a rather relaxed environment. They care about teaching safety but our quite poor at following through. They are good at teaching you a lot of basics before starting you and it was rather simple to do.. ,0,1,0,0,1,0,0,0,1,0,0,0
,,Pay is descent. Good benefits. Opportunity for advancement.. ,0,0,0,0,1,0,0,0,1,1,0,1
,,The resource and training vestas supplied you with to help with your job was excellent!. ,0,0,0,0,0,0,0,0,1,0,0,1
,,Great benefits take care of travelers. ,0,0,0,0,1,0,0,0,1,0,0,1
,,Good benefits,0,0,0,0,0,0,0,0,1,0,0,1
,,Straightforward education of safety policies and consequences. ,0,1,0,0,0,0,0,0,0,0,0,0
,,Training,0,0,0,0,0,0,0,0,0,0,0,1
,,Benefits,0,0,0,0,0,0,0,0,1,0,0,1
,,Opportunity for advancement in many divisions. ,0,0,0,0,0,0,0,0,0,1,0,0
,,Mot very safe environment. Alots of heavey weight movement.. ,0,1,0,0,0,0,0,0,0,0,0,0
,,Green energy. Global travel opportunities.. ,0,0,0,0,0,0,0,0,0,1,0,0
,,Great pay and great benefits,0,0,0,0,0,0,0,0,1,0,0,1
,,Good health benefits. Annual bonus. Decent number of talented people.. ,1,0,0,0,1,0,0,0,1,0,0,1
,,Good salaries,0,0,0,0,0,0,0,0,1,0,0,0
,,good people,0,0,0,0,1,0,0,0,1,0,0,0
,,+ Work-Life balance + Community impact + We don't have a choice,0,0,1,0,0,0,0,0,1,0,0,0
,,Lots of opportunities,0,0,0,0,0,0,0,0,1,1,0,0
,,Great pay and benefits. Work life balance. ,0,0,1,0,0,0,0,0,1,0,0,1
,,Good job for a career. ,0,0,0,0,1,0,0,0,0,0,0,0
,,cares deeply about its people; benefits long term employees. ,0,0,1,1,1,0,0,0,1,0,0,1
,,Great tuition reimbursement program (should take advantage of it) / pension plan,0,0,0,0,0,0,0,1,0,1,0,0
,,Dependable job. Insurance was great until Obama ruined it. Great officers - team players.. ,1,0,0,0,0,0,0,0,1,0,0,0
,,Great pay for young career.. ,0,0,0,0,0,0,0,0,1,1,0,0
,,Stable industry with good benefits,0,0,0,0,0,0,0,0,1,0,0,1
,,Good Wages Good Benefits Take care of employees. ,0,0,0,0,0,0,0,1,1,0,0,1
,,Benefits,1,0,0,0,0,0,0,0,1,0,0,1
,,A few great leaders within our group are forward thinkers and willing to take the right amount of risks. They are usually those who have worked in real companies with no rate payer support. Hopeful for the new CEO coming on board!. ,0,0,0,0,0,0,0,0,1,0,0,0
,,Great working environment,0,0,0,0,0,0,0,0,1,0,0,0
,,Competitive salaries,0,0,0,0,0,0,0,0,1,0,0,0
,,Great pay and benefits! Room for career advancements. Being heavily involved in giving back to the community in which we live and work.. ,0,0,0,0,0,0,0,0,1,1,0,1
,,salary,0,0,0,0,0,0,0,0,1,1,0,0
,,Challenging work,0,0,1,0,1,0,0,0,0,0,0,0
,,Lots of educational opportunities and internal advancements.. ,0,0,0,0,0,0,0,0,1,1,0,0
,,Flexible,0,0,0,0,0,0,0,0,1,0,0,0
,,Good work life balance in generaal. ,0,0,1,0,0,0,0,0,1,0,0,0
,,Depends on your position/city. I had a great supervisor that truly cared about developing me as an engineer and offered opportunities to rotate to other departments. Not all supervisors are like her though so it really depends where you land.. ,0,0,0,0,1,0,0,0,0,1,0,0
,,Benefits including health care,1,0,0,0,0,0,0,0,1,1,0,1
,,There are some very nice co-workers that can turn into lifelong friends. ,0,0,1,0,0,0,0,0,0,0,0,0
,,good management and opportunity to grow. ,0,0,1,0,0,0,0,1,0,1,0,0
,,Dental / Health Insurance Education Benefits Employee Discounts Empowerment Management Work / Life Balance. ,1,0,0,0,1,0,0,1,1,0,0,1
,,Good pay and benefits; ok work life balance. ,0,0,1,0,0,0,0,0,1,0,0,1
,,Great people,0,0,0,0,1,0,0,0,0,0,0,0
,,PG&E is a leading utility in terms of corporate citizenship. Good place to work,0,0,0,0,1,0,0,0,0,1,0,0
,,Great opportunities and exposure within the company. ,1,0,0,0,0,0,0,0,1,1,0,0
,,Benefits and work life benefits. ,0,0,0,0,0,0,0,0,1,0,0,1
,,Career growth,0,0,0,0,1,0,0,0,0,1,0,0
,,Great benefits and incentives to maintain healthy habits. The company really motivates you to do volunteer work and donate blood. ,1,0,0,0,1,0,0,0,1,0,0,1
,,Great pay,0,0,0,0,1,0,0,0,1,0,0,0
,,They are overly conscientious about safety due to years of performance issues and deaths attributed to poor decisions.. ,0,1,0,0,0,0,0,0,1,0,0,0
,,One employee's work can impact the hearts and minds of PG&E employees which in turn impacts millions of customers and the larger community. There are many pockets of smart employees dedicated to the highest quality service. Excellent benefits,0,0,0,0,0,0,0,0,1,1,0,1
,,PG&E is one of few companies left that offer a pension to employees. On top of the above average benefits one normally sees at a career level job,0,0,0,0,0,0,0,1,1,0,0,1
,,Fair pay and benefits. Work-life balance really depends on what group you work in.. ,0,0,1,0,0,0,0,0,1,0,0,1
,,Quick response,0,1,0,0,0,0,0,0,0,0,0,0
,,Decent Pay,0,0,0,0,0,0,0,0,1,0,0,0
,,Benefits and compensation. Both were untouchable. The life-work balance totally depended on the department and the tone was set by the director. The two groups I was in were totally different in that aspect. One had a 9/80 schedule,0,0,0,0,0,0,0,0,1,0,0,1
,,Many discounts,0,0,1,0,0,0,0,0,1,0,0,0
,,I love the people I work with. Many of them have become extremely close friends...like family. The benefits are great,0,0,0,0,1,0,0,0,1,0,0,1
,,Great work life balance,0,0,1,0,0,0,0,0,1,0,0,0
,,Good work environment; main priority safety. ,0,1,1,0,0,0,0,0,1,0,0,0
,,Their pension and 401k back then was among the best in any industry. Many volunteer opportunities Lot of job shadowing and mentor ship opportunities as well Many of the employees there were really cool people. Management on the other hand have become a toxic club. They encouraged zero empathy. They are so far from their advertised culture,0,0,0,0,1,0,0,1,0,1,0,1
,,Excellent benefits,0,0,1,0,1,0,0,0,1,0,0,1
,,Stable environment,0,0,1,0,0,0,0,0,0,0,0,0
,,Offers good work life balance.. ,0,1,1,0,0,0,0,0,1,0,0,0
,,Work-Life Balance Community Service Employment involvement Good Retirement Plan Competitive pay. ,0,0,1,1,1,0,0,1,1,0,0,0
,,Stability Learning Healthy Exposure Agility. ,1,0,0,0,0,0,0,0,1,0,0,1
,,Great culture,0,0,0,0,1,0,0,0,0,0,0,0
,,This company has awesome benefits: 7% match t 401k and 7% profit sharing contribution to a pension plan. After 50,0,0,1,0,0,0,0,0,1,0,0,1
,,Good technology,0,0,1,1,0,0,0,0,0,0,0,0
,,Challenge,0,0,0,0,0,0,0,0,0,1,0,0
,,Great Compensation,0,0,0,0,1,0,0,0,1,0,0,0
,,Excellent salary and benefits and career potential. ,0,0,0,0,0,0,0,0,1,0,0,1
,,Good work life balance all across. ,0,0,1,0,0,0,0,0,0,1,0,0
,,Safety is made the top priority. Compliance and quality come close behind.. ,0,1,0,0,1,0,0,0,0,0,0,0
,,Great compensation. Cadillac health,1,0,0,0,0,0,0,0,1,0,0,0
,,Lots of opportunity to move around. ,0,0,0,0,0,0,0,0,1,1,0,0
,,Great company with amazing benefits. Love my coworkers and the great work/life balance. Culture promotes safety like no other!. ,0,1,1,0,1,0,0,0,1,0,0,1
,,Very helpful in the transition from school to work-life.. ,0,0,0,0,0,0,0,0,0,0,0,0
,,Great company to work for,1,0,1,0,0,0,0,0,0,0,0,0
,,Great Pay,0,0,0,0,0,0,0,0,1,1,0,0
,,Management team is very good and cares about employees. ,0,0,0,0,0,0,0,1,1,0,0,0
,,Lost and useless upper management that does not care and only is in reactive mode.. ,0,0,0,0,0,0,0,1,0,0,0,0
,,Good company to work for with strong leadership. Lots of opportunities for growth and development available to all employees. Good communication from upper level leaders.. ,0,0,0,0,0,0,0,0,0,1,0,0
,,Salaries,0,0,0,0,0,0,0,0,1,0,0,0
,,Great Benefits package,0,0,0,0,0,0,0,1,1,0,0,1
,,Salaries,0,0,0,0,0,0,0,0,1,0,0,0
,,Work/life balance,0,0,1,0,0,0,0,0,0,0,0,0
,,Pays well,0,0,0,0,0,0,0,0,1,0,0,0
,,Great Pay,0,0,0,0,0,0,0,0,1,0,0,0
,,great environment,0,0,0,0,0,0,0,0,1,0,0,0
,,Good company to work for with strong leadership. Lots of opportunities for growth and development available to all employees. Good communication from upper level leaders.. ,0,0,1,0,0,0,0,0,0,1,0,0
,,Very good compensation and benefits package 9/80 schedule Access to good training and technical resources Have positions in world class shale plays (EF,0,0,0,0,0,0,0,1,1,0,0,1
,,Excellent work-life balance,0,0,1,0,0,0,0,0,1,0,0,0
,,Employee benefits Collaborative work environment Flex work schedules. ,0,0,0,0,1,0,0,0,1,1,0,1
,,1) Work life balance 2) People 3) Patience 4) Coaching 5) Development. ,0,0,1,0,1,0,0,0,0,0,0,1
,,A lot of opportunity to move around,0,0,0,0,0,0,0,0,1,1,0,1
,,Progressive company that treats contractors like employees. Worked in Chicago /Indiana area for 4 years. Safety oriented company with many safety programs to benefit welfare of people,0,1,1,0,1,1,0,0,1,0,0,1
,,Good hours. Decent pay. Good benefits. If you're on a good team or find good mentors,0,0,0,0,0,0,0,0,1,0,0,1
,,Stable work environment,0,0,1,0,0,0,0,0,0,0,0,0
,,Compensation,0,0,0,0,0,0,0,0,1,1,0,0
,,Love working for BP. Great culture,0,1,0,0,1,1,1,1,0,0,0,0
,,Wonderfully nice boss that cares a lot about his/her employees. Gives great experience in customer service to enhance problem solving skills.. ,0,0,0,0,0,0,0,0,1,1,0,1
,,Compensation,0,0,1,0,0,0,0,0,1,0,0,0
,,Training opportunity many times a year. ,0,0,0,0,0,0,0,0,1,1,0,1
,,Safe place to work at in the area. ,0,1,0,0,1,0,0,0,0,0,0,0
,,work-life balance is often good,0,0,1,0,1,0,0,0,0,0,0,0
,,Work life balance and good benefits. ,0,0,1,0,0,0,0,0,1,0,0,1
,,Money is amazing and so is management if you have a good boss. So much opportunity to grow but you have to have management on your side.. ,0,0,0,0,0,0,0,1,1,1,0,0
,,best insurance and the food. ,1,1,0,0,0,0,0,0,0,0,0,0
,,Work life balance and good benefits. ,0,0,1,0,0,0,0,0,1,0,0,1
,,Great Benefits. Great work life balance.. ,0,0,1,0,0,0,0,0,1,0,0,1
,,Flex fridays and casual office environment and culture generally live up to warm and fuzzy,0,0,0,0,1,0,0,0,1,0,0,0
,,Great team members and resources.. ,1,0,0,0,0,0,0,0,0,0,0,1
,,Pay scale,0,0,1,0,0,0,0,0,1,0,0,0
,,Well compensated. Opportunities for advancement. Very good benefits from 401k,0,0,1,0,0,0,0,0,1,1,0,1
,,good working environment family and life balance is awesome. ,0,0,0,0,1,0,0,0,0,0,0,0
,,A Good opportunity,0,0,0,0,0,0,0,0,0,1,0,1
,,Salary,0,0,0,0,0,0,0,0,1,0,0,0
,,Large company with good people and many growth opportunities.. ,0,0,0,0,1,0,0,0,1,1,0,0
,,Great Benefits. Great work life balance.. ,0,0,1,0,0,0,0,0,1,0,0,1
,,good opportunities for lateral movement and a diverse range of projects and challenges,0,0,0,0,1,0,0,0,0,1,0,0
,,Large company good benefits. Opportunities to move around and progress carrier.. ,0,0,0,0,0,0,0,0,1,1,0,1
,,- Benefits (excellent health care,1,0,0,0,0,0,0,0,1,1,0,1
,,new vision for the future creates new opportunities outside of traditional oil and gas. ,0,0,0,0,0,0,0,0,1,1,0,0
,,Good pay,0,0,0,0,0,0,0,0,1,1,0,0
,,Castrol BP Vietnam is a joint venture between BP and one local company Petrolimex in Vietnam. This is a great company with great working environment where we work and act on five core value Safety - Excellent - Respect - Courage - One Team. Castrol BP VN is one of the big companies in Vietnam and is in top 50 of Biggest Tax Payers.. ,0,1,0,0,1,0,0,1,1,0,0,0
,,good compensation,1,0,0,0,0,0,0,0,1,0,0,0
,,Growth,0,0,0,0,0,0,0,0,0,1,0,0
,,Benefits & compensation,0,0,0,0,0,0,0,0,1,0,0,1
,,Many opportunities and variety of experience.. ,0,0,0,0,1,0,0,0,0,1,0,0
,,Great company to work for. There are a lot of opportunities to learn different roles within your discipline and position a cross-functional area. This leads to a lot of opportunities for upward movement in the company.. ,0,0,0,0,0,0,0,0,1,1,0,1
,,Chevron has a great working culture that focuses on safety and they treat employees well. ,0,1,0,0,1,0,0,0,1,0,0,0
,,Great Safety Oriented Company Just Wish Pay Was A Bit Higher. ,0,1,0,0,0,0,0,0,1,1,0,0
,,Very supportive culture of training and growth. The Horizons program was in its infancy when I started,0,0,0,0,1,0,0,0,1,1,0,1
,,Good pay and career development. ,0,0,0,0,0,0,0,0,1,1,0,0
,,Collaborative and people focused. Great benefits.. ,0,0,0,0,1,0,0,0,1,1,0,1
,,- Great Benefits (401K,0,1,0,0,0,0,0,0,1,0,0,1
,,Great benefits (401k,0,0,0,0,1,0,0,0,1,1,0,1
,,Good work life balance,0,0,1,0,0,0,0,0,0,1,0,0
,,Great work life balance,0,0,1,0,1,0,0,0,1,0,0,0
,,work life balance compensation was fantastic. ,1,0,1,0,0,0,0,0,1,0,0,0
,,Good benefits and average salary. Good balance with work and life.. ,1,0,0,0,0,0,0,1,1,0,0,1
,,work-life balance. High pay. ,0,0,1,0,0,0,0,0,1,0,0,0
,,Salary Bonuses Projects Work life balance. ,0,0,1,0,0,0,0,0,1,1,0,0
,,Great place to work and many opportunities to advance,0,0,1,0,0,0,0,0,0,1,0,0
,,Benefits,0,0,0,0,0,0,0,0,1,0,0,1
,,Pay is great A lot of OT Tons of opportunities Benefits Retirement. ,0,0,1,1,0,0,0,1,1,1,0,1
,,work life balance company culture volunteerism office space employee networks scale of projects. ,0,0,1,0,1,0,0,0,1,1,0,0
,,Good work-life balance. Great Bonus. ,0,0,1,0,0,0,0,0,1,1,0,0
,,Good company,0,0,0,0,0,0,0,0,1,0,0,0
,,Great salary. Good people to work with. Great benefits including pension. Ability to work in various locations around the world. You are given lots of responsibilities and many resources to accomplish your tasks/projects.. ,0,0,0,1,1,0,0,0,1,1,0,1
,,Very inclusive,0,0,1,0,0,0,0,0,0,0,0,0
,,Very high pay relative to expectations,0,0,1,0,0,0,0,0,1,0,0,0
,,Nice pay and benefits. Predictable schedule. Relatively low-stress,0,0,1,0,1,0,0,0,1,0,0,1
,,Great benefits and opportunity to learn from subject matter experts.. ,0,0,0,1,0,0,0,0,1,1,0,1
,,Good safety culture. Challenging asignments. High responsibility.. ,0,1,0,0,1,1,1,1,0,0,0,0
,,Good work-life balance. Open and diverse culture. Company cares about employees most of time.. ,0,0,1,0,1,0,0,0,1,0,0,0
,,Excellent people,0,0,0,0,1,0,0,0,1,0,0,0
,,work life balance,0,0,1,0,0,0,0,0,1,0,0,0
,,Good people and good pay if you are an employee. You can learn a lot an there are good opportunities if you are willing to move around.. ,0,0,0,0,1,0,0,0,1,1,0,1
,,Great pay. Great opportunity,0,0,1,0,1,0,0,0,1,1,0,0
,,Nice experience about life. ,0,0,1,0,0,0,0,0,0,0,0,0
,,Chevron is a great company because it cares a lot about its employees. Expectations are clearly laid out and progress toward those goals is measurable.. ,0,0,1,0,0,0,0,0,0,0,0,0
,,Opportunity to grow and good salaries.. ,0,0,0,0,0,0,0,0,1,1,0,0
,,Exceptional culture,0,0,0,0,1,0,0,0,1,0,0,0
,,Diverse workforce and job opportunities. ,0,0,0,0,1,0,0,0,0,1,0,0
,,Good work-life balance. The pace at Chevron is a little slower,0,0,1,0,0,0,0,0,0,1,0,0
,,Good work life balance,0,0,1,0,0,0,0,0,0,1,0,0
,,Great safety culture. Excellent people to work with. The informal laid-back atmosphere. 4/10 schedule.. ,0,1,0,0,1,0,0,0,0,0,0,0
,,Strong management,0,0,0,0,0,0,0,1,1,1,0,0
,,Excellent compensation and career growth opportunities. ,0,0,1,0,0,0,0,0,1,1,0,0
,,work-life balance,0,0,1,0,0,0,0,0,0,0,0,0
,,Great place to work with opportunity for growth. ,0,1,0,0,1,0,0,0,0,1,0,0
,,Good Company to work for and work environment. The company cares about the employees well being (work pace breaks) and are flexible with family emergencies.. ,0,0,0,0,1,0,0,0,0,0,0,0
,,A lot of opportunities. ,0,0,0,0,0,0,0,0,1,1,0,0
,,Excellent benefits and resources. Very team driven. Leadership is always making good decisions.. ,0,0,1,0,0,0,0,0,1,0,0,1
,,Care for employees Work life balance Great benefits Lots of opportunities Promote Diversity. ,0,0,1,0,0,0,0,0,1,1,0,1
,,Steady Job,0,0,1,0,1,0,0,0,0,0,0,0
,,Treat people well Friendly climate Great resources and opps for development. ,0,0,0,0,1,0,0,0,0,1,0,1
,,401k matching. Colaborative coworkers. Company networks.. ,0,0,0,0,0,0,0,0,1,0,0,1
,,Excellent moving package if you are willing to completely uproot your home life,0,0,0,0,0,0,0,1,0,1,0,0
,,Great people,0,0,0,0,1,0,0,0,0,0,0,0
,,great culture,0,0,0,0,1,0,0,0,0,0,0,1
,,Safety is the highest priority.. ,0,1,0,0,0,0,0,0,0,1,0,0
,,Salary and Benefits on par with other oil and gas companies,0,0,0,0,0,0,0,0,1,0,0,1
,,Great work/life balance Great benefits Very team oriented. ,0,0,1,0,1,0,0,0,1,0,0,1
,,I've enjoyed working here and am thankful that Chevron has paid for much of my training and education. Benefits are good and they have done a good job with progressive programs like M.A.R.C that has allowed for employees at all levels to have open,0,0,0,0,1,0,0,0,1,0,0,1
,,Pay,0,1,0,0,0,0,0,0,1,0,0,0
,,High salary,0,0,0,0,0,0,0,0,1,0,0,0
,,Chevron ensures that employees are guided in career direction and gives them opportunities to progress.. ,0,0,1,0,0,0,0,0,0,1,0,0
,,This company hires top notch people in every department. They have very good subject matter experts. Benefits are amazing. Safety culture is amazing.. ,0,1,0,0,1,0,0,0,1,0,0,1
,,Good place to work. Lots of opportunity and nice culture.. ,0,0,0,0,1,0,0,0,1,1,0,0
,,The company takes good care of you. People are dedicated and hard working.. ,0,0,0,0,1,0,0,0,1,0,0,0
,,-Pension -401k employees 2% matched by company 8% -Health,1,0,0,0,0,0,0,0,0,1,0,0
,,Safe place to work. Values diversity & inclusion.. ,0,1,0,0,1,0,0,0,1,0,0,0
,,Great benefits. Competitive pay. Collaboration is fostered. Good work-life balance depending on team. Overall good culture. ,0,0,1,0,1,0,0,0,1,1,0,1
,,Franchise opportunities,0,0,0,0,1,0,0,0,0,1,0,0
,,Raises are consistent,0,0,0,0,0,0,0,0,1,0,0,0
,,Good pay,0,1,0,0,0,0,0,0,1,0,0,0
,,Benefits,0,0,0,0,0,0,0,0,1,0,0,1
,,Fair Pay Structure and Bonus (If you work hard) Great Work Life Balance Lots of Growth Opportunities (Career Placement Plans) Good People - Diverse Company. ,0,0,1,0,1,0,0,0,1,1,0,0
,,Flexible work schedule,0,0,0,0,0,0,0,0,1,0,0,0
,,Strong values,0,0,0,0,1,0,0,0,1,0,0,0
,,good people good pay good opportunities for learning. ,0,0,0,0,1,0,0,0,1,1,0,1
,,Great culture - collaborative and respectful. Great pay and benefits.. ,0,0,0,0,1,0,0,0,1,1,0,1
,,This is a great opportunity.. ,0,0,1,0,0,0,0,0,0,1,0,0
,,9/80 schedule,0,0,0,0,1,0,0,0,0,0,0,0
,,Good pay Defined benefits pension plan 8% match for 401k if you contribute 2% (in U.S.),0,0,0,0,1,0,0,0,1,0,0,1
,,Safe,0,1,0,0,1,0,0,0,0,0,0,0
,,- great salary / benefits - sophisticated work - excellent work / life balance including 9/80 work schedule. ,0,0,0,0,0,0,0,0,1,1,0,1
,,There are many pros to working at Chevron in HQ: -9/80 schedule -Wonderful people -The Chevron Way values are real and people stay true to them -Great CEO -Global work and super interesting projects - Lots of opportunity if you are mobile - Pension and 401(k) are very good. ,0,0,1,0,1,0,0,0,0,1,0,0
,,Work/life balance,0,0,1,0,0,0,0,0,1,0,0,0
,,Fellow co-workers. 9/80 schedule,0,0,0,0,0,0,0,0,1,0,0,0
,,Solid Benefits,0,0,0,0,0,0,0,0,1,0,0,1
,,The benefits package at Chevron is literally unmatched in any other company or industry that I have seen. I had good managers and bad managers while there. There is mobility there and opportunity there,0,0,0,0,1,0,0,1,1,1,0,1
,,Friendly coworkers 9/80 Schedule Training and development opportunities are plentiful Relaxed work environment. ,0,0,1,0,0,0,0,0,0,1,0,1
,,Great work culture in relation to work life balance,0,0,1,0,1,0,0,0,0,0,0,0
,,Company truly cares about it's employees. Focus on development and growth with rewards through benefits and opportunities.. ,0,0,0,0,0,0,0,0,1,1,0,1
,,Lots of opportunities to do different jobs. Great colleagues and competent managers. Benefits also a plus pension DB and 401k.. ,0,0,0,0,1,0,0,1,1,1,0,1
