Company;Date;Score;Review;Criteria
Valero;14/02/2017;-65.01757910597689;No concept of work-life balance, upper management mainly concerned with achieving metrics and short term economics rather than properly maintaining the equipment, very hipocritcal concerning their advertised values--they're only for PR;Retirement
Duke;25/05/2021;-50.150678051230535;Short Term Assignments or contract work;Retirement
Duke;26/02/2021;-36.31341034655952;Nothing much to complain. May have to jump project as they are mostly short term;Retirement
Duke;01/10/2020;7.105427357601002e-15;"You can pretty much sum up any and all cons for this place as the ""typical Dilbert comic style outdated corporate environment"" but let us explore some pain points below. You'll also notice I don't use the word ""customer"" here, because working in this company has made me cringe at that phrase. At Duke, you're just another number. - Lack of communication and cooperation between departments, treating every department as an individual ""silo"" and people wonder why things don't get done. I learned one of my favorite phrases in this job that I'll say in a different way here: Too many coaches, not enough players. Too many cooks spoil the broth. You get the picture, everyone has their useless input in the email chain when something goes wrong but nobody wants to take action and accept responsibility. So they dump the problem on engineering! Leads into the next con... - Lack of initiative and responsibility on most everyone outside of engineering. Facing a difficult client that asks a tough question such as ""when will the service to the house get turned on""? Dump it over to engineering. Found a broken wooden pole in the field that should've been fixed by the linemen instead of sending it somewhere else for a work order to be made up? Send to engineering. Physical material not show up for the job or is incorrect despite the list of materials showing what should actually be there? No, don't contact corporate trucking or supply chain. Instead, contact engineering, who has an even smaller amount of control than the person contacting them about the problem. Engineering is the Dumping Ground for when you have a problem you do not want to deal with, and you frequently turn into just being a middle-man for calling people. - Everyone (inside and outside the organization!) thinks engineering has much more control over the full project than they actually do. No, engineering does not schedule the work. No, engineering does not pick the material from the yard and bring it to the site or load it onto the material handler trucks. No, engineering does not have an estimated time the linemen will get there to start work, nor do they supervise the linemen and know the schedule. No, engineering does not exactly know where anything is buried. The scope of the engineering department is much more limited than everyone thinks, which is perfectly fine were it not for the company's obsession with their twisted definition of ""customer service"" claiming the poor sap in the engineering department owns the project/work order from start to finish. This is both a detriment to dealing with internal parties as well as the outside clients in which the work originally stems from. - Continuing from the last point, the bold claim that engineering ""OWNS"" the work order/project from the company's favorite quote ""cradle to grave"". Not the best idea, having one person both directly interfacing with the outside clients 24/7 AND doing the actual behind the scenes work to get the project going on the utility side. Between lack of actual control over the scheduling/construction, funky software, babysitting the needy/greedy clients and more, you'll be amazed you can get any actual work done. You either can POSSIBLY catch up on emails and missed calls for the day, or get actual work done and scheduled (scheduled by someone else, do not forget). Never both, but don't tell management that cause they won't be able to hear you tucked away behind closed doors in their private offices. Engineering; even with all of the quirky software they have to use, would operate much more smoothly if they stuck to being fully behind the scenes instead of being one step up from call center representatives. Those sad, sad people. - Changing gears for a bit, the lack of a centralized employee handbook. Never given one at the beginning of the job, because I'm pretty sure one centralized document does not exist. Ever want to know the vacation policy? Better go give it a search on the company portal page, pray that you find it and hope that whatever document comes up is not out of date. Curious about maternity leave policy or any other common policy that's usually contained in one large handbook for all employees upon starting the job? Give it a go on the company's portal page and hope you can find something. Can't find it there? Ask one of the older coworkers, who may or may not know and if they do know... they don't remember where from. A lot of knowledge about anything and everything related to the job comes from word of mouth, which is terribly inconvenient because a lot of policies and standards change quite a bit through the years. Good luck knowing that though, from the slew of spam emails sent directly by the company to your inbox. No, I don't want to listen to a ""fireside chat"" by the rich out-of-touch CEO, I want to know if the permanent above-ground pedestals we used are still within standards or if the amount of conductors in those pedestals has changed because I heard that through word of mouth from 3 different people. -Implementation of policies and processes with no input from the people in the field. By the time you learn what to do to get the job done right for once, the process and standards have already changed. This is by far one of the lesser gripes because thankfully everyone feels the pain, and it becomes comedic when it's a policy/process change related to anything the client has to deal with or provide. A change like finally having one dedicated email address for clients to send subdivision/apartment infrastructure paperwork to or requiring more responsibility on the client side related to temporary services always means the clients throw a fit, and then engineering gets the backlash for it despite engineering not having anything to do with the change. Excuse me, I mean the part of engineering that does the actual projects/work orders. The Standards group and management/HR jockeys that implement these changes don't have to endure the pain of dealing with the general public, so they are consequence free to do whatever they wish. -Implementation of a work management system that solely benefits accounting and is a complete obstacle to engineering and construction/maintenance. Ever wonder why all those old rotten poles are sitting out there that Duke more than likely knows about? ""The Budget"". Why are whole stretches of power lines not properly maintained or replaced? ""The Budget"". Line upgrade projects needed due to projected future load on standby? Oh, we can't get to it until at least next year because of ""The Budget"". The mythical Budget that nobody in the office fully understands or knows numbers of, The Budget that management claims to base their decisions off of, this is the Budget everyone speaks of yet knows nothing of. It sure affects everything though. With how much year after year management tells you the ""Budget"" governs which projects go forward and which ones don't, it is mildly interesting to see how little they actually care about preserving ""The Budget"" if there's even a 1% chance a meter is going to be set somewhere. Duke seems to rarely have ""The Budget"" to replace leaning and rotten poles in neighborhoods that are obvious safety hazards, yet will be glad to install 100s of thousands dollars worth of infrastructure in a ""possible"" future subdivision in which no guarantee any homes will be built. It isn't a shock to go to anywhere within the Duke territory and see entire plots of land with their infrastructure on it, but doesn't actually feed anything. You'd think such a budget-conscious company would do their due diligence to make sure the time and money spent on installing this equipment would bear fruit, but you'd be wrong. I am highly inclined to believe the secret top reason stuff gets put in whether it gets used or not is to shut the clients up and reduce the chance that they'll figure out a manager's number to call them up. - Extreme focus on ""CUSTOMER SERVICE"", which is cute coming from a company that is a near monopoly and has little need to put such emphasis on it. Also doesn't help that the company is generally disliked by the general public, and you start seeing a recipe for success here. You know what actually pleases people? Projects that are complete and infrastructure that is put in doing what it needs to do, not babysitting the clients who call in all the time and never give you the information you need to get the work done that benefits THEM. Like I was hinting at before, having engineering do the actual work AND bending over pleasing these people is not a good combination. Duke tries to set up their system as if they are the friendly neighborhood utility that will cater to your every need, but with how their processes are set up and (mostly) monopolized they are the ""customer focus"" portion is just delegated to the poor untrained and underpaid saps in the call center and the sad individuals stuck in engineering who have to deal with these people. You can also include the linemen who are unfortunately stuck with dealing with these individuals come construction time, and corporate trucking who half the time is forced to deliver to a site that is probably still unpaved and where the site people always expect them to be there yesterday. Management will always tout ""customer service"" to everyone under their umbrella, only because they don't have to directly deal with the external parties themselves. That is, until the external clients come crying in because the company isn't bending over for them as much as they did 20 years ago like the clients claim and get phone numbers in management. That's when management starts breathing down YOUR neck, so make sure you have yourself covered which leads to the next point... - No matter how well you do with your work or how timely everything is scheduled, always save your emails with external clients (I suppose everyone internal too) because it will never be enough and throughout your tenure external clients will always try to somehow screw you over and complain to management. Cover yourself first, because management always takes the client's side until you can prove yourself correct in a Guilty unless proven Innocent mentality. Even if you have all your t's crossed and i's dotted, they'll always find some way to lecture you on how ""you could've done better"" and gone unnecessarily above and beyond for these clients who will never for a minute provide you with everything you need to get your job done. Which I'll remind you, is to help ensure infrastructure gets installed due to the load they are adding. You give them an inch, they want a mile, and it never ends. Always cover yourself, because external clients never seemingly get enough and management always takes the ""customer is always right"" approach. Better to get the job done and out of the way, because ultimately the meter being set is the only thing anyone is really after. That gives me a thought, on another con... - Due to the extreme and often unnecessary demand of the external clients (perpetually acting like you are ruining their lives if you don't get meters set and infrastructure installed yesterday that takes weeks) loads of work gets rushed on the Duke side and what actually gets installed for a project is quite possibly never the best solution. This reason is a good chance why some infrastructure that is installed out there looks pretty funky and is seemingly unreliable come storm time, especially the older infrastructure. It is likely ""rushed"" and designed/installed the quickest and bare minimum meets standards as possible so ultimately the engineering department can lessen their over-the-top workload and get these clients off their backs. Because like mentioned before, Duke expects the poor engineering person assigned to the project to own it ""cradle to grave"" and provides little to no support for them unless the clients call in to raise a fuss (usually for little to no reason) in which case management steps in to shut them up and facilitate the project to be rushed. Not many systems or processes in place to be proactive in mitigating these problems, only being reactive to the problems happening. Hence, why a lot of work gets rushed and people scramble to get things done. Speaking of storms from before... - Never be under the illusion that you will catch up on your work, because 1.grossly understaffed 2.clients that will forever make your job miserable and actively fight against you to provide information you need, which again the reminder is that this is info you need to get the projects done that THEY initiate 3.clients will never get the site ready for utility construction, even if you beat the requirements into their heads multiple times. Doesn't matter that they've done these same projects over the course of decades with Duke, they apparently have memory loss at the end of every project and forget what you need to get things done 4. STORMS. Get ready for the other part of the job, which is completely different from your regular job duties. Let's save that for a different point below because it is it's own can of worms. - Storms. Be prepared to drop everything you are doing to perform damage assessment if so much as a gust of wind rolls through town and downs a service line to a house at the edge of the territory. With hurricane season regularly coming and going, be prepared to go scouting for damage from dawn to dusk (sometimes after dark, because looking for downed power lines that blend in with the dark is smart!) because the company is ""committed"" to ""customer service"" and safety. The longer the lines remain de-energized, the more money they lose and the more riled up the general public becomes. Be prepared to deal with the general public running in front of your vehicle, trying to flag you down from the side of the road, personal vehicles blocking your exits, etc. because people want to know when the lights are coming back on and the call center number they called provides no info OR JUST AS LIKELY provides false info as to when the lines will be fixed. Alludes to something said previously, engineering does not ever know when any of these is ever happening. They're just sent out to assess damage, and record the details so the linemen can eventually get out there to fix what needs to be fixed. Nothing more, nothing less. All of this means your regular work gets put on hold, and guess what? General public/external clients doesn't care about that, Tropical Storm Duke just rolled through their neighborhood and you'll get calls as if no storm is going on and why the infrastructure they called for hasn't been installed yet even if their entire site is a giant wet puddle. Only benefit here is you get to use this time as an excuse to set your voicemails/automatic email replies saying ""storm rolled through, restoring those lines are priority not your apartment complex that isn't getting built for two years"". Certainly doesn't stop your regular work from coming in though, and it is mentally draining performing this damage assessment. Not even going to go into the strange pay structure Duke has set up for this part of the job which leads to contention between engineering and the linemen. You may get a free dinner out of it though, but I feel by that time of the day I just want to be home and away from everyone else who is just as disgruntled. - Strange software. Definitely one of the smallest gripes with the job; at first, it seems like one of the bigger problems but once you firmly grasp the above cons you realize it's extremely minor. Constant crashes, freezes, strange processes from start to finish, performing certain actions with designing or progressing the work order/project that may seem illogical, ""clicking too fast"", and more certainly becomes a minor inconvenience. You better believe it contributes to a slower lifecycle of a project on the Duke side though. You learn to laugh at how hilariously inefficient the software is, especially when life around you is seemingly in flames and you're constantly backed into a corner. Funny enough, the software dedicated to storm outage restoration is robust and mostly reliable; likely due to how barebones and minimal it is. I believe that is best and is probably one of the few pros of the job. - Another glassdoor user noted lack of experienced peers due to them seeking jobs outside of engineering because of constant addition of responsibility to the job with a lack of benefit to go with it... I agree and disagree with this. Everyone that is intelligent makes sure to leave as quickly as they can for greener pastures, or gets lucky and figures out how to transfer to a much better job in a much better department. Everyone that wishes to become the ideal company drone finds out who to suck up to, and goes that route. For everyone else that is certainly smart and capable but has lots of outside family/life obligations or is unlucky, they are unfortunately stuck where they're at. So I disagree with that there is a lack of experienced peers. There are plenty of the old-timers to go around with their collective wisdom and experience... along with their common health issues, and general sense of depression in the workplace. You will never find a group more ready for retirement or a severance package than people in Distribution. - Good luck working in a smaller office that isn't Charlotte or Raleigh and transferring to a different role/department without suffering for 5+ years in your current role, because it likely won't happen. Unless you are an expert at kissing up to the right people, you're essentially pigeon-holed in your current job and stuck there. It's difficult to even transfer to THE SAME ROLE you are already performing but at a different location, and good luck finding out the real reason as to why your interview was unsuccessful. Claiming ""the other candidate had more experience"" only works for so long especially if you're applying to the same role you currently hold but at a different location. That tells me that others in the same job are suffering as well, and trying in vain to go to other locations for even a .5% chance at landing a different role later down the line. Would rather not waste years of my life down the drain to constantly be beaten down and demoralized week after week. It seems to be the type of workplace where you can only get a better role by knowing the right person, being in a city location like Charlotte and being nurtured along a career path through there, or come in from an outside organization to get paid more for less work. Speaking of... - Don't think career development is really a thing here, especially if you are working outside of Charlotte or Raleigh. Pigeon-hole is the best way I can put whatever role you're in if you're at a smaller office. At least, nothing formal seems to be set up. If it's out there, it's somewhere to be searched in vain on the company portal along with the single collective employee handbook that probably doesn't exist and Sasquatch lurking somewhere on the 3rd search page. - HR? HR who? Pretty sure they were outsourced, and never think for a moment they are there to help you. No, they're to protect the company from the employees and be as vague as possible. That is, if you even know who HR is. There is a lot more, but enough has been said here. To sum it up; stay away from engineering on the distribution side, you will regret it immensely. Save your sanity and walk away. You can get better pay elsewhere, you can get better life fulfillment elsewhere. You will forever be plagued by bad memories and experiences after you see any power lines afterwards.";Retirement
Duke;20/10/2019;-67.22752385735811;Failure to recognize and promote talent Antiquated approach to change and innovation Shortsighted cost cuts are not long-term strategic Bigoted Antiquated management who do not listen or set the examples of collaboration Employee development boils down to a library of videos with ambiguous objectives to grow Lack of access to senior leadership Workplace changes do not match organizational climate changes desperately needed;Retirement
Duke;22/02/2019;-78.85484681064791;You will start as an contractor, it might take you 5-6 years before or if they will move you to Duke side. There is no communication from upper management about posibilities of getting the Duke position. While working as a contractor, no benefits, raise is about 18 cents a year ( yes no joke), no bonuses, no promises of keeping the employment, no retirement. So, before you quit your career, which has all the benefits with retirement, raises, days off, payed holidays and get sucked into empty promises at Duke Energy think twice. It is very sad to say but it is not worth it......;Retirement
Duke;06/07/2014;-93.69663485685585;Trying to adhere to the govt mandated diversity requirements essentially overnight. WMales in some groups have no chance of moving up. This has been directly communicated by some dept GM's Business Process systems have pushed a lot of work to first line management while admin support is essentially gone. Making bad long term decisions to meet severe budget limitations (cut out work and people) to meet short term objectives that will cost a lot to correct after the people making the bad decisions are gone. Past CEO,;Retirement
Shell;31/07/2021;-86.93119035660472;Downstream is worse than upstream. These comments are related to downstream at Shell. Sr leaders do no stay in their roles long enough. Result….they don’t know what they are doing. They only manage for the qtr, week, day…not for long term profitability or viability. Everyone there is just looking to keep their head down so they don’t fired. They say you are free to speak your mind….you are not. You can say only what they want to hear…but really challenge and you will be gone at the next re-0rg. They Re-org about every 2-3 years. Not a great place to work.Advice to ManagementKeep Sr leaders in their role for 6+ year at a min. Set up businesses so 2-3 level of management can run their whole show without a ton of other approvals needed….and hold them accountable for results.Fire all the Sr leaders of today….they are worthless.1 person found this review helpfulHelpfulShareRepor;Retirement
Shell;23/03/2021;-47.55901557006529;Shrinking skill pool and uncertain mid-long term job security;Retirement
Shell;13/02/2021;-50.150678051230535;Volatile industry. Uncertain long-term prospects.;Retirement
Shell;15/01/2021;-88.21697639377197;"Jobs starting to get cut; long term probably cancer";Retirement
Shell;09/12/2020;-74.09342039176293;Long hoursBureaucratic and matrix organizationCompetitive industry with low oil and gas pricesConstant focus on lowering costs;Retirement
Shell;04/09/2020;-50.150678051230535;Long Term Strategy is Lacking;Retirement
EnterpriseProducts;22/08/2021;-97.00652938221998;Widespread compliance issues and failing infrastructure that are severe enough to undermine the company's long term sustainability and stock prices. Understaffed and overworked. Zero flexibility (no flex time, no comp time, no work from home, no alternative schedule). If you are sick and have to take leave they still expect you to work at home while you are gone. Since they don't allow working from home, you will be expected to take PTO and work from home while sick. Hard work is rewarded with more work, not advancement. No support for employees with covid, or for employees with family members with covid.;Retirement
EnterpriseProducts;26/08/2014;-99.42240080361627;No life/work balance in my job at all. Horrendous rude and inconsiderate management, local supervisors are not knowledgeable in any area. Company management threatens and harasses employees. Management has a never-ending dump the liability on the working man mentality. Insane crazy amount of documentation designed to cover the supervisor’s rear in case anything “Bad” happens. Claim they own you 24/7 and force you to be on call 24/7 365 days a year (yes employees were told they could even be called into work if they were on vacation days!) Supervisor forced a very devoted employee to quit and then threw a celebration because Supervisor thought the Area manager would be so pleased he did so. Employees so stressed that an unusually large percentage have left on short term disability. May have to quit this job, stress is awful!;Retirement
EnterpriseProducts;28/09/2013;-18.15168257157207;Clueless management from supervisors up, employees not in management treated like disposable assets. Hourly employees harassed by managers and treated unfairly. Urged to backdate DOT documents to save supervisors rears, Give all credit for anything good to Supervisors, Give hourly employees all the blame for anything they perceive not good. Very unfair and questionable safety record. After announcing my retirement last Jan. Layed me off 2 months before my retirement;Retirement
EnterpriseProducts;06/04/2016;-42.461074836765434;No real push for talent development and long term growth2 people found this review helpfulHelpfulShareRepor;Retirement
GeneralElectric;09/08/2021;-22.154696132596683;Can't see the forest through the trees... too focused on short term high margin quarterly income to invest in long term possible lower margin but higher quantity, more sustainable income. Business decisions based on metric reports rather than actual thoughtful reasoning.;Retirement
GeneralElectric;28/07/2021;-50.150678051230535;Long overtime for long periods of time can have negatives effects on the family life.;Retirement
GeneralElectric;21/07/2021;-37.5941737820191;Lacks GE long term vision;Retirement
GeneralElectric;01/06/2021;-39.989954796584634;quarterly driven short term thinking, they have divested significant companies;Retirement
GeneralElectric;01/07/2021;-50.150678051230535;A long commute from Long Meadows;Retirement
GeneralElectric;28/09/2020;-16.007031642390757;They closed the office as a whole and laid off the 100 or so employees. This was a result of the long term effects of Covid-19. That said, GE does have a very real philosophy of looking at the numbers and cutting costs in any way possible, even if it's heartless and short sighted. I realize this is standard for any company this large, but as a result of it, any long term employee there is well aware that they need to shift their position regularly to match whatever is the most profitable side of the business at the time. The only thing you can count on at GE is CHANGE.;Retirement
GeneralElectric;18/03/2021;-67.28779507785032;Not a good place to grow your career long term;Retirement
GeneralElectric;25/02/2021;-43.1893520843797;they are looking for outside talent so being inside or long service doesn't help;Retirement
GeneralElectric;14/12/2020;-50.06027122049221;Little/No opportunity to build a career long term, very difficult to grow in place.;Retirement
GeneralElectric;07/02/2021;-73.84229030637871;not the best pay, limiting if you stay long term;Retirement
GeneralElectric;18/01/2021;-60.34655951783024;Some long term employees did not like change. Very stuck in their old ways. Health Benefits expensive.;Retirement
GeneralElectric;21/09/2020;-81.77297840281265;Short term focus, not so great senior management;Retirement
GeneralElectric;10/06/2020;-4.4450025113008484;Ge aviation leaders are awesome at long-term. Other division leaders were not as solid.1 person found this review helpfulHelpfulShareReportGE ResponseSocial Media ConsultantThank you for sharing. We're always working on ways to improve and appreciate your feedback;Retirement
GeneralElectric;23/07/2020;-27.16223003515821;Focused on long term strategy not good for their near team resultstGE ResponseSocial Media ConsultantThanks for sharing;Retirement
GeneralElectric;20/12/2019;-4.736313410346554;GE needs to get back to the basics of focusing on great products, great customer service and long term growth (and turnaround) strategy as opposed to quarterly short-term metrics that hurt the long term strategy. A sense of ownership has dissipated over the years while focusing on inorganic growth and short term metrics.tGE ResponseSocial Media ConsultantThank you for taking the time to share your feedback and for your recommendation;Retirement
Aramco;14/09/2021;-23.69663485685585;Too relaxed, good for retirement. Join before death;Retirement
Aramco;31/07/2021;-30.974384731290808;The company’s goal is to have more focus on cost saving now more than ever before, meaning the quality of the job, benefits being sacrificed to achieve this goal;Retirement
Aramco;30/03/2021;-67.28779507785032;Not good option for long time;Retirement
Aramco;27/11/2020;-55.308890005022604;Early retirement regulations. Hard to move out;Retirement
Aramco;09/06/2020;-50.150678051230535;Very Strict to age when it comes to retirement.;Retirement
Aramco;30/06/2019;-55.308890005022604;maybe long time - hard work;Retirement
Aramco;09/06/2019;-50.150678051230535;Working for long long time;Retirement
Aramco;28/02/2019;-68.08136614766448;Company needs employees to work with spasific task all the time until retirement. And not support your challenges and learning development.;Retirement
Aramco;10/02/2019;-92.35057759919637;Stress - isolation from the market- bad management in term of employees right (wage theft);Retirement
Chevron;30/05/2021;-30.974384731290808;Not many cons. As with all companies as you move up in an organization, there are fewer numbers of opportunities for the next role as long term employees stay in senior leadership roles.;Retirement
Chevron;07/05/2021;-5.052737317930685;Big company made you feel like a number. Slow steady rise up the hill of retirement. Worked in a specific little area. Couldn’t be free to move and think freely to improve ops and production needs.;Retirement
Chevron;22/02/2021;-61.51682571572074;Poor long term prospects during downturns.;Retirement
Chevron;03/12/2020;-61.51682571572074;Cyclical commodity market employer so susceptible to layoff cycles. Upward mobility limited due to very long-term employees that stay in role for years.;Retirement
Chevron;15/11/2020;-36.037167252636856;I hate to say it, but avoid this company like the plague. I used to love working for Chevron, but now I’m just trying to hang on until retirement. Constant downsizing has destroyed the previous collaborative culture. It is now a dog eat dog company. Politics rule all decisions. Personnel decisions are based on favoritism and cliques. If you do not have a powerful sponsor, prepare for a lousy job or a target on your back for the next downsizing. The focus is on cost cutting and improving the bottom line. This is a declining industry and management has not made any meaningful changes to embrace a lower-carbon future. If you are in any service function your job will be automated or outsourced to Philippines or Argentina. If you are a petrotech, it’s still not too bad, but if you have a long career left, get out of O&G. Retrain yourself. We are coming through a massive downsizing and will probably have another in less than two years.2 people found this review helpfulHelpfulShareRepor;Retirement
Chevron;21/08/2020;-50.150678051230535;Change takes a very long time;Retirement
Chevron;22/06/2020;-71.32094424912104;Shrinking future of oil and gas makes long term prospects dismal;Retirement
Chevron;22/04/2020;-50.150678051230535;It was short term and there wasn't a any health insurance or taxes taken out;Retirement
Chevron;23/10/2019;-22.943244600703164;Local Optimization is rewarded. Local Optimizations + Short-term positions (1-3yrs / system always in flux) + Decisions by Consensus + Layers and Layers of management + Processes over Processes = Complexity and Minimized Traceability and Accountability for bad decsions. IT decisions are NEVER questioned. IT projects are NEVER held accountable in the same manner Core Business is.;Retirement
Chevron;17/07/2018;-50.150678051230535;working environment long term career goals;Retirement
Chevron;15/03/2018;-25.138121546961322;"Management only interested in self preservation and ""checking boxes"" for their careers, they are not vested in long term sustainability. The company prides itself on hiring diverse candidates, but is oblivious as to whether a minority is the right fit for the job. Promotions are not fairly determined. People with no experience in a particular area get promoted to positions based on their relationship with a manager, irregardless of qualifications.";Retirement
Veolia;03/02/2021;-66.97639377197386;Pay was really low, far below industry average Didn't see long-term growth opportunities;Retirement
PGandE;24/01/2021;-78.09141135107986;Constant change in organizational structure and business priorities, poor on-boarding process for new hires, regulated company that makes it really difficult to make any long term improvements nearly impossible.;Retirement
PGandE;17/08/2020;-50.150678051230535;Long history of cultural issues;Retirement
PGandE;26/07/2019;-98.82973380210949;"Besides being roughly 50% owned by hedge funds at the moment (never a good thing for a public utility to be owned by an entity that simply wants to make a profit, its counter to the business model), the first item of note is the fact that internal politics and bureaucracy are pushed to the extreme here. The company lacks controls and accountability and believe me, people take advantage. There are good people but few and far between. Many people do virtually nothing all day long. The company in general talks a big game of ""change"" but utterly unwilling to do so in practice. Status quo rules here, how many times did I hear ""don't rock the boat"". Morale is low, employees are generally unfriendly. Lots of older, legacy staff who still believe the company's modus operandi is that of the 1980's, i.e. telling you not to ask them a question where they have to think and find someone else. A general lack of problem solving ability, will to do so, and execution. You must review safety procedures before every meeting, which gets condescending and repetitive. We are all adults, it should be assumed we know how to climb stairs,etc without instructions how to do so at nauseaum. Rampant nepotism and favoritism. Horrible, decrepit facilities akin to the DMV. Lots of older employees preparing to retire with institutional knowledge not handed down to the next generation. In summary, this place is a disaster, no wonder they are constantly dealing with the PR disaster de jour.";Retirement
Vestas;26/01/2021;-89.72877950778503;Management is terrible, no constiency, very unstable environment. No accountability, or much room for job growth. Can't see yourself there long term.;Retirement
BP;07/03/2021;-70.31642390758411;Didn't always make good decisions on long term maintenance issues!;Retirement
BP;06/02/2020;-86.37368156705173;Terrible place for engineers in the beginning of their career (0 - 5 years). No engineering or real work done. Most employees are pushing paperwork and project scheduling. People that remain are milking pension and looking for retirement, or are content doing nothing new for the rest of their career. Extremely bureaucratic and incompetent managers talk about the buzzwords like data science, renewables, Agile, impact-from-day-one, and engineering but have little understanding of what these actually mean and lack the technical foundation. Very little vacation (even with the new policy) and expensive cafeteria.5 people found this review helpfulHelpfulShareRepor;Retirement
BP;18/07/2018;-50.150678051230535;Overwhelming bureaucracy and process, internal politics, short-term focus1 person found this review helpfulHelpfulShareRepor;Retirement
BP;18/07/2018;-50.150678051230535;Overwhelming bureaucracy and process, internal politics, short-term focus;Retirement
BP;28/09/2010;-84.32446007031642;"only 5 options (time frame based) on 401K direction Utter and appalling disrespect by management towards employees has led to discouragement and low morale. Management is by quarter; this means necessary long-term expenditures (read maintenance, inspection, etc.) may be deferred. Focus on personal safety with ignorance about process safety Wonderful, people-oriented American managers have been replaced with uncaring Brits Do not seek employment here if you are female or a minority - you will not receive respect or opportunities Say no and you will be asked to leave; it is viewed as disrespecting authority; even politically correct questioning may lead to consequences";Retirement
BP;27/04/2016;-60.31140130587646;Politics and lack of career opportunities given current and past legal problems. Internally, the company is fractious and management undisciplined. Specifically, many company rules are followed/voided by simple fiat. Lack of management accountability has led to overemphasis on short-term gains above all else.;Retirement
BP;04/09/2016;-65.01757910597689;very cyclical business with no long term focus;Retirement
BP;27/04/2016;-60.31140130587646;Politics and lack of career opportunities given current and past legal problems. Internally, the company is fractious and management undisciplined. Specifically, many company rules are followed/voided by simple fiat. Lack of management accountability has led to overemphasis on short-term gains above all else.;Retirement
BP;05/04/2016;-5.7910597689603165;"BP is a poorly managed company, their safety track record speaks for itself. Though they advertise that they are focused on improving, leadership has done little to change the culture. They've been in constant ""transformation"" for the last 5-8 years. Also just recently, at least in the US they have been making it more challenging to participate in agile working arrangements. Leadership has not eliminated agile working, they have just communicated a message that does not promote it. Because they pay well senior managers tend not to leave, and most are waiting for a severance package to do so. This leads to very little long term opportunity.";Retirement
BP;03/01/2016;-2.5313912606730256;Think of a career there as short-term. Take the knowledge you can, and figure out the good processes and take those and then move on. Nepotism trumps talent as well as heavy politics. It's not about who's the most qualified, but who's the most heavily networked. That environment does promote loyalty or long-term interest. Lots of global downsizing attributed to oil prices.;Retirement
BP;30/11/2015;-50.150678051230535;None at the time of retirement;Retirement
BP;05/05/2015;-37.5941737820191;project management and long term vision needs work.;Retirement
BP;09/03/2015;-1.2757408337518823;"Cost-cutting to the point of foolishness.. e.g. getting rid of the ""good"" coffee and leaving the bad.. for a whopping savings of $.25 cents a cup??!! Many layoffs currently (2014 & 2015) in the guise of another ""reorg"" but it's really TONS of offshoring happening to KL, Budapest, BA, Bangalore, etc. Just transferring bad systems & processes to another country.. costs will rise there also and the savings will hence be only short-lived! Not that this matters any to current management.. they will earn their bonus and move on to their next executive role! Reorg's to fix the botched reorg's of the past.. this will continue until the end of time for BP, as management considers that all intelligence lies in the UK so it HEAVILY promotes Brits to Sr. roles (VP's, Directors, etc.). They need to stay busy & build their resume for their next role so every few years it's ""reorg's all-around for everyone at the bar""! If you can tolerate that then the benefits can outweigh the pain.. meanwhile I hope you can find time to do you day job and actually enjoy contributing.. trying to make it a meaningful job/career.. otherwise it's just a paycheck.. good luck!";Retirement
BP;04/02/2015;-70.96433952787544;Very reactionary. Also, distrustful of people not raised in BP. Too focused on the short term. Constant changes in structure and strategy are big distractions.;Retirement
BP;27/08/2014;-10.738322451029632;Since the Horizon disaster, I have not met anyone who now likes working for BP. Headcount cuts are too deep. Significant brain drain. The happiest employees seem to be the ones getting severance packages. Company continues to bleed cash at unsustainable levels. Drastic headcount, cost, and asset reductions while competitors are growing. Consensus culture inhibits qualified decision-making. Experts not listened to. Tons of processes that are rarely followed, especially HSE and quality. (Most is just market-facing window dressing developed by consultants.) Changing the portfolio strategy to ultra-deep water is a very long term and highly risky decision. It may make the traders happy for a while, but if the ROI is not big or fast enough, it's not a horse to bet on. Job positions are safer in Europe than in North America. Lots of talk of all or part of North America being sold, bankrupted, or shut down.;Retirement
BP;03/03/2014;-50.150678051230535;Lack of overall direction at times, uncertainty about long term success of business.;Retirement
BP;07/08/2013;-50.150678051230535;Slow in grade advancement over the short term.;Retirement
DTE;22/02/2021;-65.01757910597689;Management, Unreasonable demands, No Long term focus1 person found this review helpfulHelpfulShareRepor;Retirement
DTE;28/01/2020;-65.01757910597689;Behind the happy workplace image there is a lot of incompetent people in management. Some members of management will act cut off their nose to spite their face in attempt to show a short term cost savings.Advice to ManagementLive the company values;Retirement
